x,y,z,duration
-0.294,0.06,0.01,267353
-0.239,0.037,-0.007,267358
-0.185,0.016,-0.006,267363
-0.184,0.014,0.015,267368
-0.139,-0.003,0.013,267373
-0.078,-0.029,-0.03,267378
-0.066,-0.065,-0.092,267383
-0.046,-0.084,-0.065,267388
0.001,-0.101,-0.046,267393
0.018,-0.147,-0.08,267398
0.012,-0.145,-0.068,267403
0.058,-0.118,-0.078,267408
0.03,-0.149,-0.079,267413
0.006,-0.143,-0.097,267418
0.014,-0.15,-0.087,267423
0.008,-0.105,-0.095,267428
-0.022,-0.12,-0.099,267433
-0.011,-0.121,-0.054,267438
-0.075,-0.109,-0.096,267442
-0.041,-0.081,-0.108,267447
-0.084,-0.068,-0.063,267452
-0.085,-0.079,0.0,267457
-0.029,-0.062,-0.022,267462
-0.082,-0.034,0.031,267467
-0.074,-0.035,0.049,267472
-0.075,0.002,0.053,267477
-0.08,0.028,0.035,267482
-0.003,0.064,0.04,267487
-0.003,0.066,0.075,267492
0.031,0.072,0.037,267497
0.032,0.121,0.007,267502
0.05,0.139,-0.005,267507
0.063,0.138,-0.026,267512
0.104,0.15,-0.037,267517
0.063,0.131,-0.046,267522
0.104,0.13,-0.054,267527
0.085,0.117,-0.049,267532
0.094,0.105,-0.087,267537
0.106,0.078,-0.061,267542
0.013,0.048,-0.059,267546
0.016,0.039,-0.092,267551
-0.023,0.027,-0.052,267556
-0.012,0.024,-0.047,267561
0.005,0.03,-0.038,267566
-0.037,0.031,-0.008,267571
-0.025,0.015,-0.016,267576
-0.061,-0.007,0.023,267581
-0.012,0.001,0.0,267586
0.001,-0.011,-0.021,267591
0.027,0.007,0.032,267596
0.007,-0.006,-0.009,267601
0.032,-0.023,0.008,267606
0.102,-0.046,0.02,267611
0.109,-0.046,0.035,267616
0.128,-0.063,0.053,267621
0.133,-0.078,0.074,267626
0.154,-0.057,0.101,267631
0.173,-0.073,0.039,267636
0.155,-0.074,0.091,267641
0.092,-0.054,0.164,267646
0.139,-0.014,0.13,267650
0.138,-0.017,0.095,267655
0.094,0.01,0.138,267660
0.08,0.017,0.089,267665
0.077,0.041,0.08,267670
0.06,0.042,0.068,267675
0.011,0.042,0.022,267680
-0.015,0.025,0.02,267685
-0.009,0.044,-0.028,267690
-0.021,0.031,-0.043,267695
-0.019,-0.002,-0.064,267700
-0.026,-0.023,-0.11,267705
-0.053,-0.003,-0.099,267710
-0.031,-0.033,-0.106,267715
-0.01,-0.034,-0.091,267720
-0.057,-0.035,-0.069,267725
-0.081,-0.049,-0.04,267730
-0.09,-0.052,-0.019,267735
-0.137,-0.034,-0.008,267740
-0.145,-0.052,-0.012,267745
-0.135,-0.017,0.031,267750
-0.134,-0.015,0.02,267754
-0.177,-0.039,0.043,267759
-0.159,-0.057,0.056,267764
-0.152,-0.064,0.029,267769
-0.141,-0.049,0.043,267774
-0.075,-0.027,0.017,267779
-0.085,-0.05,0.003,267784
-0.05,-0.036,-0.035,267789
-0.006,-0.024,-0.015,267794
-0.023,-0.017,-0.017,267799
0.009,0.005,-0.041,267804
-0.021,0.005,-0.05,267809
-0.024,0.013,-0.054,267814
-0.043,0.029,-0.053,267819
-0.064,0.03,-0.103,267824
-0.058,0.018,-0.089,267829
-0.043,0.008,-0.045,267834
-0.073,0.033,-0.054,267839
-0.07,0.055,-0.014,267844
-0.106,0.041,-0.038,267849
-0.1,0.033,-0.008,267853
-0.094,0.038,0.039,267858
-0.05,0.03,0.009,267863
-0.054,-0.002,0.012,267868
-0.096,0.01,0.024,267873
-0.108,0.026,0.022,267878
-0.062,0.006,0.045,267883
-0.048,0.014,0.006,267888
-0.06,0.021,-0.011,267893
-0.006,0.002,-0.005,267898
-0.006,0.036,0.003,267903
-0.044,0.002,-0.005,267908
-0.014,-0.01,0.029,267913
-0.025,0.025,0.009,267918
-0.04,0.005,0.051,267923
-0.023,-0.003,0.054,267928
-0.055,0.013,0.036,267933
-0.032,0.016,0.054,267938
-0.046,-0.032,0.023,267943
-0.042,-0.024,0.029,267948
-0.02,-0.043,0.065,267952
0.003,0.0,0.067,267957
-0.001,0.02,0.026,267962
-0.005,-0.028,0.001,267967
-0.013,-0.021,-0.037,267972
0.022,-0.032,-0.054,267977
0.002,-0.037,-0.036,267982
0.015,-0.046,-0.045,267987
0.013,-0.067,-0.062,267992
0.033,-0.026,-0.069,267997
0.026,-0.015,-0.092,268002
0.023,-0.022,-0.091,268007
0.051,0.005,-0.048,268012
0.02,0.022,-0.052,268017
0.057,-0.001,-0.042,268022
0.008,0.011,-0.059,268027
-0.001,0.053,-0.028,268032
0.0,0.035,0.022,268037
0.016,0.048,0.037,268042
0.023,0.039,0.037,268047
-0.03,0.07,0.034,268052
-0.027,0.033,0.039,268056
-0.011,0.051,0.022,268061
-0.006,0.063,0.041,268066
-0.04,0.035,0.046,268071
-0.053,0.027,0.019,268076
-0.056,0.068,-0.025,268081
-0.051,0.005,-0.013,268086
-0.045,-0.008,-0.025,268091
-0.08,-0.016,-0.04,268096
-0.054,-0.018,0.002,268101
-0.032,-0.029,0.002,268106
-0.072,-0.031,-0.049,268111
-0.034,-0.028,-0.053,268116
0.003,-0.016,-0.06,268121
0.02,-0.019,-0.089,268126
-0.003,-0.025,-0.067,268131
0.018,-0.027,-0.073,268136
0.055,-0.016,-0.061,268141
0.028,-0.018,-0.029,268146
0.038,-0.004,-0.048,268151
0.056,-0.016,-0.022,268156
0.041,0.002,-0.028,268160
-0.001,0.019,0.021,268165
0.037,0.008,0.041,268170
0.034,0.012,0.024,268175
0.056,0.019,0.026,268180
0.02,0.004,0.019,268185
-0.002,-0.008,0.051,268190
0.031,0.009,0.042,268195
0.063,0.025,0.033,268200
0.052,0.027,0.013,268205
0.042,0.016,0.033,268210
-0.017,0.023,-0.017,268215
-0.002,0.007,0.014,268220
0.036,0.002,-0.017,268225
0.019,0.032,-0.036,268230
-0.008,0.02,-0.016,268235
-0.011,-0.007,-0.04,268240
0.011,-0.01,-0.066,268245
-0.033,-0.005,-0.089,268250
-0.021,-0.03,-0.05,268255
0.006,-0.031,-0.075,268259
0.019,-0.033,-0.068,268264
-0.012,-0.016,-0.048,268269
-0.046,-0.015,-0.043,268274
-0.028,-0.017,-0.056,268279
-0.017,-0.016,-0.016,268284
-0.015,-0.005,-0.019,268289
0.003,-0.005,-0.047,268294
0.041,-0.004,-0.008,268299
0.029,0.021,-0.02,268304
0.039,0.032,-0.009,268309
0.078,0.011,-0.017,268314
0.022,0.036,-0.045,268319
0.007,0.041,-0.041,268324
0.054,0.024,-0.062,268329
0.031,0.034,-0.06,268334
0.037,0.04,-0.067,268339
0.072,0.036,-0.065,268344
0.06,0.019,-0.08,268349
0.028,0.034,-0.063,268354
0.0,0.018,-0.04,268359
0.004,0.025,-0.074,268363
-0.004,0.039,-0.054,268368
-0.034,0.031,-0.014,268373
0.012,0.019,-0.021,268378
-0.006,0.026,-0.049,268383
-0.018,0.002,-0.049,268388
-0.038,0.014,-0.039,268393
-0.004,0.0,-0.074,268398
0.0,-0.012,-0.011,268403
0.021,-0.041,-0.048,268408
0.006,-0.05,-0.056,268413
0.01,-0.04,-0.068,268418
0.022,-0.045,-0.057,268423
0.058,-0.053,-0.029,268428
0.052,-0.061,-0.074,268433
0.043,-0.046,-0.015,268438
0.034,-0.011,-0.018,268443
0.044,-0.036,0.026,268448
0.031,-0.019,-0.005,268453
0.045,0.007,0.033,268458
0.04,0.02,0.021,268463
-0.023,0.065,0.014,268467
-0.012,0.067,0.035,268472
0.01,0.06,0.04,268477
0.004,0.054,0.053,268482
-0.055,0.053,0.048,268487
-0.046,0.082,0.047,268492
-0.097,0.061,0.06,268497
-0.04,0.063,0.058,268502
-0.006,0.053,0.052,268507
-0.014,0.043,0.073,268512
-0.042,0.056,0.07,268517
-0.004,0.055,0.045,268522
-0.046,0.045,0.049,268527
-0.046,-0.002,0.062,268532
0.001,0.028,0.008,268537
-0.016,0.0,0.033,268542
0.011,-0.052,0.034,268547
0.023,-0.064,0.013,268552
0.068,-0.049,0.029,268557
0.001,-0.052,0.039,268562
0.009,-0.077,0.087,268566
0.051,-0.087,0.091,268571
0.025,-0.082,0.073,268576
0.061,-0.083,0.075,268581
0.098,-0.079,0.015,268586
0.049,-0.058,0.031,268591
0.031,-0.048,0.062,268596
0.067,-0.047,0.043,268601
0.069,-0.029,0.043,268606
0.062,-0.018,0.06,268611
0.064,-0.007,0.028,268616
0.062,0.035,0.021,268621
0.056,0.023,0.019,268626
0.024,-0.004,-0.004,268631
0.048,0.013,-0.02,268636
0.017,0.003,0.002,268641
0.041,0.011,-0.01,268646
0.011,0.001,-0.026,268651
-0.019,0.001,-0.019,268656
0.016,0.01,-0.034,268661
0.01,0.013,-0.022,268665
0.001,-0.031,0.005,268670
-0.007,0.006,-0.059,268675
-0.028,0.031,-0.036,268680
-0.047,0.002,0.001,268685
-0.076,0.011,-0.007,268690
-0.03,0.014,-0.028,268695
-0.031,0.008,-0.012,268700
-0.024,0.0,-0.002,268705
-0.026,0.02,0.014,268710
-0.032,0.018,0.0,268715
-0.037,0.021,0.017,268720
-0.038,-0.024,0.015,268725
-0.012,0.004,0.035,268730
-0.011,0.0,0.002,268735
0.006,-0.026,0.036,268740
0.01,-0.01,0.041,268745
0.0,-0.044,0.02,268750
0.022,-0.048,0.03,268755
0.033,-0.013,0.032,268760
0.003,-0.016,0.02,268765
0.003,-0.006,0.001,268769
0.003,-0.031,0.018,268774
-0.005,-0.006,0.0,268779
-0.009,0.011,0.025,268784
0.025,0.023,0.009,268789
0.014,0.05,-0.025,268794
-0.004,0.05,-0.018,268799
0.009,0.049,-0.004,268804
0.029,0.053,0.017,268809
0.035,0.039,-0.005,268814
0.027,0.048,-0.03,268819
0.029,0.056,-0.023,268824
0.013,0.033,0.026,268829
0.02,0.03,-0.019,268834
0.027,0.005,-0.043,268839
0.037,0.017,-0.004,268844
-0.005,0.003,-0.021,268849
0.0,-0.018,-0.049,268854
-0.004,-0.034,-0.027,268859
-0.004,-0.004,-0.011,268864
0.0,-0.004,-0.014,268869
-0.029,-0.012,0.016,268873
0.003,-0.019,-0.014,268878
-0.039,-0.026,-0.026,268883
-0.031,-0.028,-0.006,268888
-0.032,0.0,0.011,268893
-0.038,-0.012,0.031,268898
-0.034,0.036,-0.023,268903
-0.056,0.006,-0.033,268908
-0.038,-0.032,0.004,268913
-0.004,0.035,0.046,268918
0.004,0.018,0.072,268923
0.021,0.016,0.026,268928
-0.023,0.066,0.058,268933
0.039,0.081,0.039,268938
0.03,0.056,0.039,268943
0.006,0.02,0.018,268948
0.031,0.052,-0.009,268953
0.036,0.021,0.0,268958
0.05,-0.019,0.077,268963
0.062,-0.017,0.07,268968
0.065,-0.041,0.015,268972
0.024,-0.058,0.018,268977
0.056,-0.078,0.029,268982
0.063,-0.101,0.005,268987
0.026,-0.082,0.0,268992
0.002,-0.087,-0.038,268997
0.011,-0.082,0.004,269002
0.027,-0.065,0.007,269007
0.024,-0.05,0.028,269012
0.034,-0.019,0.064,269017
-0.003,-0.021,0.049,269022
0.027,-0.011,0.074,269027
0.05,0.011,0.067,269032
0.036,0.023,0.039,269037
0.076,0.012,0.017,269042
0.051,0.015,0.046,269047
0.059,0.022,0.02,269052
0.031,0.037,0.018,269057
0.011,0.029,0.007,269062
0.048,0.022,-0.01,269067
0.061,0.024,-0.009,269072
0.042,-0.004,-0.034,269076
0.05,0.004,-0.048,269081
0.054,-0.012,-0.03,269086
-0.028,-0.007,-0.001,269091
0.008,-0.015,0.003,269096
0.055,-0.035,0.007,269101
0.011,-0.044,-0.032,269106
-0.024,-0.009,-0.007,269111
0.003,-0.043,-0.024,269116
0.011,-0.013,-0.021,269121
-0.01,0.013,0.006,269126
0.007,0.012,0.022,269131
0.006,0.011,-0.018,269136
0.01,0.014,-0.046,269141
0.009,-0.004,-0.024,269146
0.017,0.009,-0.009,269151
0.036,0.042,-0.034,269156
0.037,0.038,-0.022,269161
0.063,0.03,-0.028,269166
0.023,0.044,-0.021,269171
0.016,0.022,-0.006,269175
0.04,0.029,-0.035,269180
0.027,0.026,-0.027,269185
0.025,0.014,-0.051,269190
0.026,0.0,-0.037,269195
0.019,-0.029,-0.055,269200
0.005,-0.026,-0.058,269205
-0.004,-0.024,-0.026,269210
-0.007,-0.012,-0.041,269215
0.018,-0.007,-0.006,269220
-0.017,-0.019,-0.019,269225
-0.054,-0.047,-0.043,269230
