x,y,z,duration
0.216,0.639,0.063,106352
0.181,0.558,0.104,106357
0.12,0.52,0.115,106362
0.013,0.33,0.039,106367
-0.035,0.197,0.031,106372
-0.109,0.027,0.015,106377
-0.124,-0.126,0.0,106382
-0.159,-0.277,-0.025,106387
-0.169,-0.404,-0.039,106391
-0.122,-0.489,-0.096,106396
-0.114,-0.556,-0.125,106401
-0.107,-0.569,-0.138,106406
-0.061,-0.534,-0.129,106411
-0.016,-0.481,-0.155,106416
0.019,-0.467,-0.191,106421
0.025,-0.416,-0.141,106426
0.031,-0.379,-0.209,106431
0.058,-0.293,-0.18,106436
0.044,-0.216,-0.131,106441
0.057,-0.147,-0.11,106446
0.038,-0.059,-0.09,106451
0.06,0.015,-0.081,106456
0.037,0.086,-0.038,106461
0.016,0.168,-0.03,106466
0.04,0.238,-0.04,106471
0.006,0.317,0.01,106476
-0.015,0.372,0.018,106481
0.002,0.399,0.003,106486
0.032,0.424,0.007,106490
0.042,0.394,-0.01,106495
0.012,0.363,-0.022,106500
0.062,0.31,-0.037,106505
0.056,0.205,-0.016,106510
0.05,0.125,-0.023,106515
0.045,0.052,-0.072,106520
0.084,-0.043,-0.039,106525
0.05,-0.116,-0.018,106530
0.01,-0.143,-0.076,106535
-0.02,-0.194,-0.064,106540
-0.061,-0.243,-0.023,106545
-0.098,-0.275,-0.008,106550
-0.071,-0.273,0.035,106555
-0.103,-0.224,0.031,106560
-0.127,-0.253,0.045,106565
-0.084,-0.207,0.067,106570
-0.106,-0.164,0.051,106575
-0.134,-0.143,0.098,106580
-0.107,-0.125,0.101,106585
-0.058,-0.099,0.121,106589
-0.048,-0.072,0.135,106594
-0.03,-0.03,0.13,106599
-0.079,-0.006,0.125,106604
-0.088,0.037,0.113,106609
-0.088,0.068,0.127,106614
-0.105,0.074,0.115,106619
-0.137,0.122,0.116,106624
-0.115,0.127,0.066,106629
-0.159,0.11,0.093,106634
-0.187,0.108,0.088,106639
-0.176,0.114,0.075,106644
-0.172,0.038,0.012,106649
-0.198,0.03,0.036,106654
-0.135,-0.002,0.05,106659
-0.169,-0.054,0.049,106664
-0.139,-0.083,0.01,106669
-0.146,-0.087,-0.012,106674
-0.136,-0.135,-0.045,106679
-0.122,-0.143,-0.045,106684
-0.101,-0.158,-0.023,106688
-0.078,-0.164,-0.042,106693
-0.105,-0.13,-0.029,106698
-0.081,-0.109,0.007,106703
-0.039,-0.063,0.002,106708
-0.018,-0.061,-0.032,106713
-0.042,-0.029,0.027,106718
0.009,0.003,0.032,106723
0.004,0.037,0.042,106728
0.008,0.063,0.029,106733
0.02,0.07,0.052,106738
0.039,0.08,0.055,106743
0.078,0.089,0.033,106748
0.058,0.085,0.055,106753
0.026,0.08,0.08,106758
-0.002,0.064,0.08,106763
0.023,0.07,0.021,106768
0.017,0.046,0.031,106773
0.011,0.037,0.089,106778
0.031,0.016,0.088,106783
0.006,-0.006,0.028,106788
0.01,-0.062,0.068,106792
0.005,-0.047,0.061,106797
-0.021,-0.081,0.055,106802
-0.006,-0.09,0.054,106807
-0.005,-0.098,0.057,106812
-0.035,-0.075,0.025,106817
-0.044,-0.111,0.005,106822
-0.053,-0.108,-0.011,106827
-0.004,-0.08,-0.027,106832
-0.068,-0.068,-0.038,106837
-0.053,-0.039,-0.029,106842
-0.108,-0.014,-0.026,106847
-0.054,-0.004,0.014,106852
-0.096,0.0,-0.017,106857
-0.086,0.052,-0.041,106862
-0.121,0.068,-0.028,106867
-0.1,0.061,-0.021,106872
-0.068,0.085,-0.006,106877
-0.079,0.094,-0.001,106882
-0.101,0.076,0.007,106887
-0.078,0.068,0.028,106891
-0.07,0.07,0.008,106896
-0.05,0.054,0.011,106901
-0.071,0.04,0.023,106906
-0.102,0.049,-0.004,106911
-0.105,0.014,0.025,106916
-0.073,0.021,0.023,106921
-0.057,0.019,0.012,106926
-0.086,0.013,0.045,106931
-0.112,0.007,0.023,106936
-0.1,-0.036,0.038,106941
-0.086,-0.011,0.017,106946
-0.056,0.02,0.024,106951
-0.085,-0.012,0.039,106956
-0.033,-0.002,-0.012,106961
-0.017,0.002,-0.002,106966
-0.011,-0.023,0.002,106971
-0.027,-0.03,-0.019,106976
-0.02,0.011,-0.026,106981
-0.044,0.006,-0.07,106986
-0.022,-0.007,0.0,106990
-0.015,0.027,0.009,106995
-0.061,0.0,-0.013,107000
-0.046,0.007,-0.02,107005
0.009,0.007,-0.014,107010
-0.047,0.015,-0.029,107015
-0.025,0.0,-0.014,107020
0.024,-0.033,-0.003,107025
0.009,-0.026,-0.016,107030
0.029,-0.023,-0.032,107035
-0.003,-0.025,-0.015,107040
-0.016,-0.014,0.015,107045
0.024,-0.008,-0.015,107050
0.03,0.0,-0.044,107055
0.036,0.018,-0.044,107060
0.058,0.016,-0.018,107065
-0.003,0.023,-0.033,107070
0.027,0.02,-0.043,107075
0.067,-0.002,-0.034,107080
0.034,0.001,-0.026,107085
0.074,0.005,0.001,107090
0.062,0.018,-0.02,107094
0.039,-0.005,0.012,107099
0.026,-0.004,0.006,107104
0.011,-0.021,0.001,107109
-0.007,-0.014,0.014,107114
-0.015,0.008,0.0,107119
-0.017,-0.018,0.0,107124
-0.007,-0.02,0.012,107129
-0.062,-0.01,0.007,107134
-0.047,-0.009,-0.032,107139
-0.034,-0.008,-0.024,107144
-0.031,0.014,-0.026,107149
-0.075,0.004,-0.002,107154
-0.041,0.02,-0.01,107159
-0.033,0.023,-0.022,107164
0.008,0.038,-0.011,107169
0.0,0.004,-0.014,107174
-0.022,-0.013,-0.03,107179
-0.002,-0.02,-0.023,107184
-0.024,-0.036,-0.033,107189
0.008,-0.028,-0.008,107193
0.011,-0.042,-0.003,107198
0.019,-0.072,0.022,107203
-0.029,-0.03,0.028,107208
-0.009,-0.002,0.0,107213
0.038,-0.027,-0.004,107218
0.004,-0.029,-0.008,107223
0.008,0.003,0.009,107228
0.007,0.012,-0.016,107233
0.024,0.01,-0.049,107238
0.021,-0.003,-0.01,107243
0.019,0.005,-0.013,107248
0.047,0.0,-0.05,107253
0.047,0.009,-0.045,107258
0.003,0.025,-0.036,107263
-0.009,0.04,-0.054,107268
0.004,0.019,-0.023,107273
-0.013,0.038,-0.012,107278
-0.016,0.052,0.001,107283
-0.023,0.029,-0.02,107288
-0.003,0.022,0.02,107292
-0.02,0.058,-0.015,107297
-0.027,0.04,-0.014,107302
0.027,0.036,0.004,107307
-0.018,0.058,0.008,107312
-0.003,0.039,0.016,107317
0.018,0.027,-0.028,107322
0.016,0.041,-0.03,107327
-0.002,0.024,-0.018,107332
0.049,0.022,-0.025,107337
0.04,-0.018,-0.014,107342
0.027,-0.021,-0.012,107347
0.042,-0.027,-0.05,107352
0.007,-0.042,-0.036,107357
0.041,-0.029,-0.015,107362
0.037,-0.035,-0.031,107367
0.029,-0.031,-0.036,107372
0.017,-0.019,0.001,107377
0.033,-0.03,0.018,107382
-0.026,-0.01,0.003,107387
-0.032,0.0,-0.001,107391
-0.007,0.003,-0.005,107396
0.014,0.011,0.034,107401
-0.003,0.01,0.043,107406
-0.003,0.069,-0.016,107411
0.022,0.019,0.01,107416
0.003,-0.012,-0.003,107421
0.011,-0.006,0.031,107426
-0.011,-0.014,0.015,107431
0.028,0.0,-0.016,107436
0.034,0.0,0.011,107441
0.043,0.012,0.018,107446
0.065,0.007,-0.008,107451
0.05,-0.002,-0.033,107456
0.023,0.019,-0.004,107461
0.012,0.0,-0.008,107466
0.045,-0.06,0.009,107471
0.08,-0.002,0.017,107476
0.024,0.006,-0.001,107481
-0.003,-0.002,-0.014,107486
-0.02,-0.006,-0.017,107491
0.016,-0.014,-0.019,107495
-0.011,-0.004,0.007,107500
-0.018,0.008,0.007,107505
0.008,0.016,-0.015,107510
0.007,0.04,-0.013,107515
0.007,0.049,0.0,107520
-0.028,0.053,0.03,107525
-0.007,0.039,0.019,107530
-0.011,0.031,0.008,107535
0.058,0.019,0.007,107540
0.117,0.013,-0.027,107545
0.101,-0.022,-0.02,107550
0.099,-0.037,-0.065,107555
0.124,-0.008,-0.05,107560
0.09,-0.024,-0.032,107565
0.102,-0.052,-0.025,107570
0.062,-0.029,-0.069,107575
0.034,-0.009,-0.032,107580
0.048,-0.017,-0.042,107585
0.017,-0.032,-0.033,107590
0.015,0.009,0.021,107594
-0.028,0.034,0.023,107599
-0.073,0.03,0.029,107604
-0.053,0.053,0.026,107609
-0.052,0.061,0.049,107614
-0.115,0.02,0.053,107619
-0.052,0.04,-0.003,107624
-0.068,0.061,0.001,107629
-0.036,0.038,0.018,107634
-0.079,0.017,0.007,107639
-0.015,-0.01,0.024,107644
-0.014,0.0,0.039,107649
-0.004,-0.013,0.009,107654
0.026,-0.025,-0.004,107659
0.023,-0.018,-0.004,107664
0.0,-0.037,0.0,107669
-0.004,-0.047,0.013,107674
0.021,-0.038,0.007,107679
0.019,-0.064,0.028,107684
0.021,-0.075,0.0,107689
0.032,-0.046,0.017,107693
0.02,-0.019,0.032,107698
0.014,-0.013,0.029,107703
0.043,-0.02,0.0,107708
0.034,0.007,0.026,107713
0.031,-0.002,-0.01,107718
0.036,0.019,-0.001,107723
0.011,0.0,-0.056,107728
0.014,0.013,-0.059,107733
0.004,-0.005,-0.028,107738
-0.013,0.003,-0.033,107743
0.026,-0.005,-0.052,107748
0.045,0.012,-0.042,107753
-0.006,0.019,0.039,107758
-0.014,-0.007,0.022,107763
0.013,-0.011,0.011,107768
-0.001,0.002,0.031,107773
0.011,0.01,0.033,107778
-0.036,0.04,0.059,107783
0.014,0.04,0.023,107788
-0.017,0.04,0.012,107792
-0.002,0.023,0.024,107797
-0.036,0.016,0.039,107802
-0.037,0.019,0.035,107807
-0.016,-0.012,0.014,107812
-0.049,0.027,0.0,107817
-0.031,0.011,-0.03,107822
-0.023,-0.019,-0.014,107827
-0.025,-0.013,-0.029,107832
-0.023,-0.011,-0.022,107837
-0.042,0.002,-0.024,107842
-0.016,-0.006,-0.03,107847
0.006,-0.018,-0.014,107852
0.014,-0.004,-0.004,107857
