x,y,z,duration
-0.284,6.28,0.698,14
-0.264,5.674,0.598,19
-0.298,5.089,0.581,24
-0.281,4.584,0.51,29
-0.266,4.148,0.429,34
-0.23,3.703,0.433,39
-0.242,3.328,0.399,44
-0.213,2.995,0.324,49
-0.166,2.708,0.309,54
-0.192,2.446,0.282,59
-0.156,2.176,0.25,64
-0.106,1.954,0.186,69
-0.082,1.763,0.167,74
-0.078,1.595,0.211,79
-0.083,1.444,0.164,84
-0.015,1.3,0.091,89
0.0,1.191,0.082,94
-0.009,1.098,0.065,99
-0.003,1.001,0.059,103
-0.02,0.875,0.074,108
-0.01,0.796,0.08,113
-0.034,0.708,0.072,118
-0.057,0.598,0.095,123
-0.055,0.53,0.115,128
-0.093,0.472,0.104,133
-0.084,0.378,0.042,138
0.014,0.323,0.154,143
0.09,0.277,0.151,148
0.038,0.232,0.145,153
0.056,0.244,0.152,158
0.08,0.21,0.089,163
0.034,0.202,0.076,168
-0.003,0.208,0.038,173
-0.02,0.2,0.0,178
0.011,0.189,-0.004,183
-0.011,0.148,0.056,188
-0.005,0.125,0.059,193
0.033,0.103,0.062,198
0.004,0.089,0.064,203
-0.021,0.071,-0.019,207
-0.011,0.073,-0.017,212
-0.001,0.078,0.005,217
0.003,0.079,-0.042,222
-0.048,0.084,-0.223,227
-0.225,0.101,-0.455,232
-0.034,-0.003,0.297,237
0.072,0.001,0.026,242
-0.008,0.009,0.083,247
-0.02,0.043,0.045,252
-0.005,0.073,0.032,257
-0.017,0.057,0.059,262
0.001,0.034,0.04,267
-0.02,0.048,0.031,272
-0.031,0.06,0.002,277
0.014,0.05,-0.014,282
0.022,0.045,-0.008,287
0.058,0.036,-0.008,292
0.065,0.024,-0.02,297
-0.005,0.0,0.02,302
-0.009,0.017,0.014,306
0.004,0.024,0.064,311
0.0,-0.008,0.036,316
0.034,-0.003,0.037,321
0.0,0.035,0.05,326
0.009,0.036,0.015,331
0.012,0.011,0.009,336
-0.018,0.01,0.012,341
-0.003,0.004,0.007,346
-0.02,-0.004,0.015,351
0.007,0.009,-0.012,356
0.023,0.012,-0.032,361
-0.017,0.015,-0.016,366
-0.024,0.018,-0.018,371
-0.034,-0.004,-0.012,376
-0.014,-0.017,-0.011,381
-0.038,0.005,-0.001,386
0.0,-0.024,-0.01,391
0.0,-0.022,0.038,396
-0.013,-0.002,0.03,401
-0.016,-0.028,-0.003,406
0.002,-0.008,0.005,410
0.028,-0.007,0.0,415
-0.004,0.014,-0.003,420
0.008,-0.021,-0.024,425
0.003,-0.006,-0.009,430
-0.001,-0.009,-0.029,435
0.024,-0.03,-0.022,440
-0.007,-0.014,0.005,445
-0.015,0.008,-0.003,450
0.011,0.0,0.013,455
-0.002,0.029,-0.013,460
-0.058,0.039,-0.029,465
-0.004,0.035,-0.009,470
0.0,0.027,0.0,475
-0.013,0.037,-0.016,480
0.018,0.021,-0.04,485
-0.009,0.023,-0.002,490
0.008,0.012,-0.002,495
-0.004,-0.001,-0.036,500
0.0,0.019,-0.011,505
0.017,0.039,0.011,509
0.002,0.009,0.005,514
0.01,-0.025,0.005,519
0.035,-0.027,0.043,524
0.049,-0.016,0.034,529
0.04,-0.027,0.022,534
0.023,-0.037,0.011,539
0.033,-0.008,-0.015,544
0.043,-0.002,-0.004,549
0.021,-0.002,0.017,554
-0.019,-0.028,0.019,559
0.0,-0.025,0.0,564
-0.021,-0.014,-0.012,569
-0.01,-0.017,-0.006,574
-0.026,-0.024,-0.023,579
-0.011,-0.004,-0.008,584
-0.001,0.03,-0.028,589
-0.048,0.031,-0.038,594
-0.043,0.045,0.025,599
-0.005,0.071,-0.003,604
-0.017,0.038,-0.011,609
-0.02,0.034,-0.04,613
0.007,0.026,-0.023,618
-0.027,0.006,-0.021,623
0.005,0.023,0.002,628
0.022,0.012,0.006,633
0.015,-0.006,-0.024,638
-0.016,0.007,-0.047,643
0.011,0.015,0.0,648
-0.002,-0.024,0.008,653
-0.036,-0.026,-0.005,658
-0.007,-0.011,0.055,663
-0.01,-0.014,0.024,668
-0.005,-0.008,0.004,673
0.025,-0.007,-0.013,678
-0.003,-0.024,0.04,683
-0.024,-0.021,0.018,688
-0.021,-0.049,0.021,693
-0.024,-0.031,-0.002,698
-0.013,0.023,-0.015,703
-0.011,0.025,-0.048,708
0.01,-0.003,-0.013,713
0.014,-0.02,-0.033,717
-0.026,0.007,-0.03,722
0.015,0.006,0.003,727
0.005,0.01,-0.01,732
-0.003,0.026,-0.013,737
-0.02,0.045,-0.007,742
-0.023,0.023,0.018,747
0.005,0.008,0.0,752
0.013,0.02,-0.043,757
-0.031,0.014,-0.026,762
-0.019,0.004,-0.019,767
0.012,0.016,0.004,772
-0.023,-0.015,0.0,777
0.043,-0.013,-0.026,782
0.005,-0.003,0.015,787
-0.029,-0.02,-0.003,792
-0.009,-0.014,0.014,797
0.012,0.004,0.008,802
-0.01,0.0,0.016,807
-0.013,0.004,0.01,812
0.026,0.029,0.017,816
-0.001,0.0,0.02,821
-0.001,0.004,-0.02,826
-0.001,0.0,-0.005,831
0.015,-0.03,-0.013,836
0.001,-0.027,-0.012,841
-0.007,-0.028,0.006,846
0.01,-0.017,-0.003,851
-0.024,0.014,-0.002,856
0.0,-0.008,-0.006,861
0.0,-0.02,-0.044,866
-0.013,-0.001,-0.04,871
-0.003,0.02,-0.023,876
0.005,0.031,-0.025,881
-0.008,0.023,-0.005,886
-0.015,0.025,-0.005,891
-0.035,0.006,-0.013,896
-0.023,-0.003,-0.02,901
-0.017,0.005,-0.005,906
0.001,-0.003,0.012,911
-0.011,0.022,0.019,916
0.015,0.02,-0.021,920
0.018,0.009,-0.006,925
0.003,0.008,-0.005,930
0.0,-0.004,-0.013,935
0.042,0.0,-0.02,940
0.029,0.004,-0.001,945
0.043,0.0,-0.014,950
0.013,-0.026,-0.017,955
-0.018,-0.023,-0.015,960
-0.007,-0.012,0.016,965
0.006,-0.041,0.001,970
0.009,-0.033,0.01,975
0.0,-0.06,-0.008,980
0.017,-0.023,0.001,985
0.002,-0.004,-0.003,990
-0.01,0.0,-0.002,995
-0.022,-0.003,0.01,1000
-0.002,0.022,0.013,1005
-0.006,0.028,-0.004,1010
-0.036,0.047,0.0,1015
-0.019,0.034,0.017,1019
-0.039,-0.008,-0.006,1024
-0.044,0.027,-0.031,1029
-0.005,-0.001,-0.054,1034
0.003,-0.014,0.003,1039
0.003,-0.034,-0.014,1044
-0.009,-0.03,0.0,1049
-0.034,-0.01,0.017,1054
0.0,-0.031,0.006,1059
-0.009,-0.023,-0.011,1064
0.012,-0.004,-0.001,1069
0.033,-0.003,0.024,1074
0.0,0.005,0.004,1079
-0.008,-0.008,0.004,1084
0.022,-0.002,0.003,1089
-0.005,0.005,0.0,1094
-0.013,0.013,0.016,1099
0.034,0.025,-0.002,1104
0.031,0.001,0.006,1109
-0.014,-0.007,-0.041,1114
0.008,0.027,-0.015,1119
0.015,0.046,-0.005,1123
0.005,0.037,0.0,1128
-0.003,0.003,0.0,1133
0.031,0.011,-0.009,1138
0.023,0.002,-0.008,1143
0.047,0.006,0.001,1148
0.025,-0.015,0.022,1153
0.009,-0.001,-0.005,1158
-0.025,-0.022,0.003,1163
0.007,-0.02,-0.005,1168
-0.019,-0.009,0.029,1173
-0.056,0.016,-0.012,1178
-0.02,0.006,0.01,1183
0.007,-0.015,0.009,1188
-0.019,-0.013,0.008,1193
0.021,-0.008,-0.009,1198
0.049,-0.011,-0.012,1203
0.04,-0.019,0.022,1208
0.044,-0.021,0.012,1213
0.005,-0.01,0.019,1218
0.052,-0.022,0.034,1223
-0.008,-0.024,0.018,1227
-0.024,-0.022,-0.035,1232
0.0,0.018,-0.044,1237
-0.009,0.025,-0.057,1242
-0.055,0.027,-0.043,1247
-0.054,0.028,-0.06,1252
-0.023,0.034,-0.006,1257
-0.02,0.018,-0.01,1262
-0.018,0.003,-0.005,1267
0.008,0.007,0.068,1272
0.007,0.028,0.096,1277
0.011,-0.004,0.056,1282
0.044,-0.004,0.055,1287
0.018,0.0,0.079,1292
-0.008,0.017,0.08,1297
0.022,-0.014,0.068,1302
0.037,-0.017,0.0,1307
0.05,-0.028,-0.02,1312
0.032,-0.008,-0.027,1317
0.038,-0.02,-0.059,1322
0.029,-0.014,-0.074,1326
0.018,0.026,-0.071,1331
0.012,0.001,-0.081,1336
-0.023,0.019,-0.077,1341
-0.042,0.038,-0.069,1346
-0.029,0.021,-0.08,1351
-0.039,0.036,-0.076,1356
-0.04,0.054,-0.03,1361
-0.044,0.019,-0.039,1366
-0.031,0.017,-0.035,1371
-0.002,-0.01,0.019,1376
-0.019,-0.013,0.038,1381
-0.043,0.004,0.026,1386
0.021,0.013,0.01,1391
0.006,-0.001,0.048,1396
0.014,-0.022,0.078,1401
0.012,-0.003,0.048,1406
0.033,-0.015,0.009,1411
0.025,-0.018,0.038,1416
0.031,-0.012,0.0,1421
0.006,-0.028,-0.021,1426
0.023,0.0,0.006,1430
0.033,0.0,0.023,1435
-0.008,-0.025,-0.009,1440
0.022,-0.005,-0.021,1445
0.016,-0.009,0.024,1450
0.001,-0.03,0.0,1455
-0.002,0.007,-0.012,1460
-0.015,0.006,-0.02,1465
-0.039,0.023,-0.031,1470
-0.022,0.007,-0.002,1475
0.005,0.015,0.006,1480
-0.025,-0.007,-0.006,1485
-0.031,0.006,-0.001,1490
-0.006,0.014,-0.018,1495
-0.04,0.021,-0.012,1500
-0.023,-0.023,0.01,1505
-0.008,-0.012,0.0,1510
-0.029,0.001,0.017,1515
-0.008,-0.02,0.046,1520
-0.012,-0.005,0.006,1525
-0.006,-0.017,0.001,1530
-0.023,0.005,-0.002,1534
0.0,0.009,0.006,1539
-0.029,-0.008,0.014,1544
0.0,0.022,0.004,1549
0.007,0.007,-0.013,1554
0.024,-0.006,0.005,1559
0.021,0.015,-0.016,1564
0.015,0.001,-0.006,1569
0.009,-0.007,-0.018,1574
0.025,-0.002,-0.025,1579
0.001,0.006,-0.005,1584
0.005,0.022,0.016,1589
0.026,0.0,-0.015,1594
0.032,0.012,-0.026,1599
0.025,0.015,-0.006,1604
-0.003,0.0,0.023,1609
-0.015,0.022,0.012,1614
0.007,0.002,-0.014,1619
0.023,0.002,0.0,1624
-0.008,0.002,-0.012,1629
-0.007,0.006,0.018,1633
0.005,0.005,0.038,1638
-0.016,-0.007,0.025,1643
-0.04,-0.007,-0.015,1648
-0.019,-0.023,-0.026,1653
-0.004,0.0,-0.011,1658
0.004,0.004,0.002,1663
-0.013,0.004,-0.057,1668
0.027,-0.017,-0.026,1673
0.002,-0.016,-0.04,1678
-0.001,-0.027,0.019,1683
0.007,-0.007,-0.008,1688
0.032,-0.006,0.009,1693
0.024,0.011,0.017,1698
0.004,-0.002,-0.027,1703
-0.004,0.019,0.005,1708
0.013,0.025,0.022,1713
-0.005,0.005,0.006,1718
-0.013,0.022,-0.054,1723
0.009,0.011,-0.018,1728
-0.021,0.001,-0.008,1733
0.002,0.023,-0.024,1738
0.014,-0.009,-0.06,1742
0.0,-0.008,-0.015,1747
-0.025,-0.024,-0.031,1752
-0.044,-0.022,-0.037,1757
-0.014,-0.011,0.009,1762
-0.021,0.024,0.008,1767
0.006,0.004,-0.009,1772
0.027,0.012,0.004,1777
-0.001,-0.023,0.025,1782
0.02,-0.025,0.04,1787
0.022,-0.026,0.023,1792
0.042,0.001,0.021,1797
0.042,0.018,-0.006,1802
-0.005,0.012,0.041,1807
0.004,-0.014,0.015,1812
0.003,-0.017,0.005,1817
-0.009,0.01,0.026,1822
-0.017,0.013,0.023,1827
-0.006,0.012,-0.034,1832
-0.049,0.01,-0.039,1837
-0.022,-0.041,0.011,1842
0.013,0.031,0.006,1846
0.003,0.019,-0.037,1851
-0.009,0.004,-0.029,1856
0.0,0.047,-0.035,1861
0.008,0.008,-0.014,1866
0.003,-0.022,-0.017,1871
-0.001,0.022,0.001,1876
-0.009,0.007,-0.002,1881
0.004,0.019,-0.028,1886
0.0,0.021,0.013,1891
0.025,-0.036,0.016,1896
-0.002,-0.015,0.005,1901
-0.002,-0.039,-0.007,1906
-0.006,-0.005,-0.011,1911
-0.023,-0.03,-0.001,1916
-0.008,-0.032,0.011,1921
-0.002,0.009,0.032,1926
0.018,0.004,0.024,1931
0.038,-0.034,0.004,1936
0.026,-0.013,0.0,1941
0.01,0.021,0.008,1945
-0.033,-0.014,0.012,1950
-0.012,-0.004,-0.006,1955
-0.016,0.004,-0.005,1960
-0.005,0.008,0.012,1965
-0.031,-0.009,-0.023,1970
0.006,0.0,-0.034,1975
-0.028,0.0,0.025,1980
-0.012,0.004,0.022,1985
-0.002,0.02,0.011,1990
0.014,0.027,-0.006,1995
-0.021,0.02,-0.014,2000
