# Accelerometer Data File
# Started @Mon Apr 27 20:20:54 GMT+08:00 2020
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer
# sensor Resolution: 0.0023956299m/sec^2; Max Range: 156.9064; Min Delay: 5000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the ","
# X,Y,Z,time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.337,8.706,0.19,0
0.325,7.792,0.171,4
0.301,7.0,0.193,5
0.301,6.278,0.178,5
0.275,5.633,0.156,5
0.248,5.035,0.157,5
0.257,4.541,0.103,5
0.201,4.099,0.097,5
0.138,3.681,0.07,5
0.129,3.326,0.007,5
0.107,3.006,0.028,5
0.083,2.697,0.008,5
0.079,2.431,-0.001,5
0.037,2.218,0.007,5
0.024,2.001,0.049,5
0.044,1.805,0.04,5
0.043,1.646,-0.002,5
0.056,1.468,-0.01,5
0.064,1.321,-0.035,5
0.04,1.198,-0.01,5
0.027,1.069,-0.039,5
0.016,0.98,-0.048,5
0.006,0.886,-0.073,5
0.027,0.815,-0.036,5
0.05,0.755,-0.006,5
0.071,0.701,-0.019,5
0.038,0.639,0.021,4
0.034,0.579,0.032,5
0.043,0.504,-0.022,5
0.009,0.428,0.014,5
-0.008,0.385,0.0,5
-0.025,0.377,-0.021,5
-0.031,0.322,0.01,5
-0.045,0.302,-0.003,5
-0.096,0.242,-0.003,5
-0.104,0.226,0.01,5
-0.081,0.191,-0.02,5
-0.064,0.163,-0.005,5
-0.066,0.142,0.037,5
-0.051,0.124,0.008,5
0.009,0.09,0.037,5
-0.025,0.076,0.025,5
-0.023,0.073,-0.033,5
0.0,0.07,-0.008,5
0.026,0.123,-0.024,5
0.01,0.089,-0.005,5
0.014,0.106,0.0,5
0.094,0.13,-0.013,5
0.037,0.108,0.005,5
0.055,0.076,0.03,5
0.075,0.098,0.053,5
0.059,0.063,0.052,5
0.04,0.018,0.042,4
0.019,0.033,0.034,5
0.017,-0.012,0.004,5
0.024,-0.007,0.008,5
0.021,-0.01,0.02,5
0.015,-0.027,0.005,5
-0.011,-0.037,0.026,5
0.01,-0.037,0.015,5
-0.024,-0.034,0.009,5
-0.03,-0.004,-0.012,5
-0.036,-0.017,0.009,5
-0.011,-0.011,-0.025,5
-0.018,0.007,-0.044,5
-0.047,0.01,-0.014,5
-0.042,0.013,-0.021,5
0.017,0.034,-0.045,5
-0.009,0.043,-0.023,5
-0.043,0.017,-0.012,5
-0.008,0.037,-0.015,5
0.039,0.042,-0.022,5
0.005,0.046,-0.007,5
-0.025,0.029,-0.041,5
0.037,0.052,-0.032,5
0.012,0.021,-0.012,5
0.015,0.001,0.001,5
0.039,0.018,-0.015,5
0.031,-0.034,-0.009,4
0.019,-0.027,0.0,5
0.026,0.01,-0.017,5
0.027,0.0,0.006,5
0.055,-0.008,0.031,5
0.028,0.001,0.045,5
0.025,-0.024,0.075,5
0.035,0.007,0.041,5
0.036,-0.001,0.063,5
0.028,0.002,0.044,5
0.004,0.015,0.052,5
-0.013,0.009,0.034,5
0.013,0.034,-0.003,5
-0.004,0.048,-0.011,5
-0.017,0.026,0.024,5
-0.024,0.002,-0.043,5
-0.039,0.023,-0.043,5
-0.039,0.012,-0.034,5
-0.018,0.006,-0.035,5
0.009,-0.023,-0.044,5
-0.03,-0.017,-0.035,5
0.028,-0.015,-0.023,5
0.043,-0.031,0.004,5
-0.017,-0.032,-0.004,5
-0.011,-0.007,-0.021,5
0.041,-0.019,0.036,5
0.089,-0.022,0.046,4
0.054,-0.002,0.041,5
0.074,0.014,0.05,5
0.011,0.052,-0.023,5
-0.127,0.167,-0.21,5
-0.093,0.181,-0.202,5
0.002,0.137,-0.109,5
0.057,0.127,-0.05,5
0.082,0.054,-0.007,5
0.091,-0.032,0.049,5
0.039,-0.119,0.079,5
0.0,-0.151,0.006,5
-0.072,-0.118,-0.054,5
-0.052,-0.149,-0.083,5
-0.042,-0.13,-0.088,5
-0.042,-0.091,-0.023,5
-0.008,-0.095,-0.02,5
-0.037,-0.055,-0.014,5
-0.025,-0.054,-0.017,5
0.011,-0.044,0.01,5
0.006,0.002,0.009,5
0.018,0.011,-0.034,5
-0.03,0.005,-0.005,5
-0.04,0.005,0.059,5
-0.01,0.0,0.032,5
-0.026,0.008,-0.001,5
-0.037,0.029,-0.001,4
0.001,0.069,0.016,5
-0.007,0.054,0.057,5
-0.024,0.018,0.039,5
0.0,0.029,0.004,5
0.0,0.039,-0.012,5
-0.013,0.039,-0.007,5
0.018,0.035,-0.019,5
0.025,0.006,-0.021,5
0.014,0.027,-0.036,5
0.025,0.016,-0.046,5
0.027,0.048,-0.011,5
0.041,0.009,0.015,5
