x_real,y_real,z_real,x_meas,y_meas,z_meas,x_error,y_error,z_error,duration
685.5,137.1,120.0,735.5153986434813,23.387197335045002,287.6165351821773,50.01539864348126,113.71280266495499,167.6165351821773,4.62
685.5,182.8,120.0,761.1417230913233,27.580125136296164,282.3062789096297,75.64172309132334,155.21987486370384,162.30627890962973,5.12
685.5,365.6,120.0,630.9985757781499,199.50108371266165,438.6254893581017,54.50142422185013,166.09891628733837,318.6254893581017,7.14
685.5,411.3,120.0,626.74649045319,242.13090528382745,460.7681128811444,58.75350954681005,169.16909471617257,340.7681128811444,7.64
685.5,457.0,120.0,669.1156822379228,273.03340702541436,475.1485610442751,16.384317762077217,183.96659297458564,355.1485610442751,8.16
685.5,502.7,120.0,669.1156822379228,273.03340702541436,475.1485610442751,16.384317762077217,229.66659297458563,355.1485610442751,8.67
685.5,594.1,120.0,592.5676065539225,433.52380305526236,508.5511262265084,92.93239344607753,160.57619694473766,388.5511262265084,9.71
685.5,639.8,120.0,592.5676065539225,433.52380305526236,508.5511262265084,92.93239344607753,206.2761969447376,388.5511262265084,10.21
