x,y,z,duration
-0.298,0.214,0.09,113571
-0.195,0.278,0.073,113576
-0.089,0.294,0.052,113581
-0.02,0.316,0.043,113585
0.059,0.345,-0.021,113590
0.087,0.332,0.002,113595
0.083,0.285,-0.028,113600
0.075,0.261,-0.046,113605
0.097,0.201,-0.042,113610
0.087,0.133,-0.05,113615
0.109,0.107,-0.05,113620
0.107,0.066,-0.023,113625
0.079,0.012,-0.038,113630
0.084,-0.062,-0.008,113635
0.067,-0.116,-0.016,113640
0.017,-0.126,0.041,113645
-0.01,-0.143,0.045,113650
-0.022,-0.138,0.079,113655
-0.071,-0.145,0.127,113660
-0.12,-0.148,0.085,113665
-0.104,-0.146,0.063,113670
-0.141,-0.097,0.1,113675
-0.157,-0.087,0.133,113680
-0.132,-0.078,0.098,113684
-0.141,-0.058,0.067,113689
-0.135,-0.035,0.047,113694
-0.122,-0.018,0.029,113699
-0.105,-0.008,0.009,113704
-0.086,-0.007,-0.012,113709
-0.064,0.032,-0.011,113714
0.006,0.003,-0.023,113719
-0.007,0.028,-0.064,113724
-0.032,0.034,-0.096,113729
-0.072,0.018,-0.017,113734
-0.056,0.042,-0.05,113739
-0.063,0.055,-0.067,113744
-0.065,0.041,-0.06,113749
-0.067,0.041,-0.028,113754
-0.074,0.071,-0.034,113759
-0.066,0.073,-0.065,113764
-0.072,0.108,-0.028,113769
-0.108,0.067,-0.004,113774
-0.115,0.052,0.0,113779
-0.043,0.021,0.03,113784
-0.038,-0.023,0.01,113788
-0.009,-0.077,0.039,113793
0.052,-0.108,0.048,113798
0.033,-0.11,0.022,113803
0.069,-0.116,0.045,113808
0.096,-0.092,-0.006,113813
0.061,-0.083,-0.005,113818
0.029,-0.066,-0.026,113823
0.013,-0.085,-0.028,113828
0.042,-0.072,0.004,113833
0.003,-0.039,-0.012,113838
-0.039,-0.009,-0.015,113843
-0.057,0.008,-0.031,113848
-0.068,0.012,-0.08,113853
-0.087,0.006,-0.042,113858
-0.07,0.018,-0.02,113863
-0.084,0.034,-0.048,113868
