x,y,z,duration
-0.25,-0.185,0.263,8223
-0.195,-0.141,0.249,8228
-0.193,-0.045,0.199,8233
-0.161,-0.006,0.252,8238
-0.076,0.033,0.231,8242
-0.072,0.12,0.182,8247
-0.018,0.168,0.181,8252
-0.016,0.216,0.193,8257
-0.031,0.246,0.204,8262
-0.011,0.256,0.222,8267
0.024,0.295,0.174,8272
0.0,0.304,0.148,8277
-0.004,0.278,0.129,8282
0.03,0.267,0.099,8287
0.04,0.21,0.115,8292
0.023,0.185,0.133,8297
0.042,0.115,0.107,8302
-0.004,0.047,0.101,8307
0.004,-0.021,0.095,8312
0.034,-0.054,0.098,8317
-0.007,-0.117,0.144,8322
-0.02,-0.161,0.138,8327
0.007,-0.167,0.12,8332
-0.023,-0.176,0.164,8337
-0.089,-0.188,0.143,8341
-0.08,-0.187,0.116,8346
-0.072,-0.168,0.109,8351
-0.112,-0.151,0.076,8356
-0.088,-0.149,0.043,8361
-0.114,-0.121,0.03,8366
-0.102,-0.087,0.005,8371
-0.096,-0.091,-0.02,8376
-0.069,-0.078,-0.1,8381
-0.071,-0.1,-0.081,8386
-0.085,-0.069,-0.134,8391
-0.098,-0.049,-0.189,8396
-0.084,-0.048,-0.209,8401
-0.041,-0.009,-0.188,8406
-0.007,-0.017,-0.199,8411
0.01,0.04,-0.214,8416
-0.024,0.092,-0.192,8421
0.0,0.117,-0.208,8426
-0.009,0.136,-0.148,8431
0.008,0.122,-0.081,8436
0.038,0.101,-0.09,8440
0.016,0.13,-0.068,8445
0.028,0.13,0.006,8450
-0.022,0.13,0.066,8455
-0.028,0.142,0.038,8460
-0.06,0.102,0.043,8465
-0.084,0.109,0.068,8470
-0.11,0.133,0.053,8475
-0.099,0.107,0.052,8480
-0.11,0.066,0.055,8485
-0.125,0.02,0.067,8490
-0.095,0.005,0.004,8495
-0.099,-0.05,-0.038,8500
-0.063,-0.071,0.008,8505
-0.013,-0.124,-0.057,8510
0.013,-0.086,-0.047,8515
0.011,-0.138,-0.064,8520
0.049,-0.141,-0.036,8525
0.048,-0.127,-0.036,8530
0.065,-0.097,-0.067,8535
0.102,-0.083,-0.052,8539
0.078,-0.044,-0.034,8544
0.075,-0.018,-0.004,8549
0.072,0.034,-0.008,8554
0.073,0.035,-0.033,8559
0.079,0.057,-0.03,8564
0.049,0.034,-0.022,8569
0.031,0.031,-0.003,8574
0.007,0.088,0.001,8579
0.032,0.066,-0.007,8584
0.037,0.06,0.036,8589
0.02,0.045,0.045,8594
-0.007,0.049,0.092,8599
0.006,0.053,0.113,8604
-0.006,0.073,0.141,8609
0.006,0.044,0.122,8614
0.014,0.014,0.11,8619
0.004,0.025,0.09,8624
0.0,0.031,0.124,8629
0.0,-0.018,0.142,8634
-0.008,-0.038,0.11,8639
-0.046,-0.038,0.108,8643
-0.054,-0.069,0.101,8648
-0.049,-0.049,0.048,8653
-0.053,-0.074,0.061,8658
-0.069,-0.071,0.067,8663
-0.049,-0.051,0.035,8668
-0.027,-0.089,0.01,8673
-0.033,-0.093,-0.038,8678
-0.055,-0.049,-0.004,8683
-0.015,-0.061,-0.016,8688
-0.035,-0.072,-0.049,8693
-0.04,-0.052,-0.061,8698
-0.023,-0.038,-0.064,8703
-0.025,0.008,-0.04,8708
-0.031,0.015,-0.027,8713
0.005,0.031,-0.042,8718
-0.059,0.032,-0.025,8723
-0.036,0.038,-0.048,8728
-0.019,0.055,-0.048,8733
0.016,0.05,-0.03,8738
0.01,0.066,-0.044,8742
0.009,0.025,-0.001,8747
0.004,0.04,-0.031,8752
0.021,0.053,-0.002,8757
0.036,0.043,-0.002,8762
0.062,0.026,-0.027,8767
0.043,0.019,0.009,8772
0.069,0.013,0.034,8777
0.028,0.037,-0.016,8782
