x,y,z,duration
0.274,0.245,0.245,28096
0.182,0.431,0.169,28101
0.095,0.565,0.057,28106
0.016,0.685,-0.034,28111
-0.096,0.78,-0.151,28116
-0.16,0.81,-0.218,28120
-0.196,0.836,-0.265,28125
-0.219,0.787,-0.295,28130
-0.262,0.752,-0.39,28135
-0.231,0.672,-0.368,28140
-0.221,0.544,-0.336,28145
-0.164,0.421,-0.371,28150
-0.144,0.301,-0.304,28155
-0.065,0.155,-0.303,28160
0.023,0.019,-0.264,28165
0.107,-0.12,-0.225,28170
0.126,-0.225,-0.177,28175
0.174,-0.305,-0.142,28180
0.187,-0.391,-0.089,28185
0.189,-0.421,-0.037,28190
0.149,-0.443,-0.063,28195
0.13,-0.442,-0.027,28200
0.086,-0.45,-0.002,28205
0.048,-0.413,0.019,28210
0.013,-0.359,0.025,28215
-0.026,-0.267,0.061,28219
-0.063,-0.193,0.085,28224
-0.091,-0.148,0.12,28229
-0.146,-0.094,0.142,28234
-0.162,-0.011,0.158,28239
-0.15,0.075,0.134,28244
-0.126,0.115,0.146,28249
-0.157,0.129,0.123,28254
-0.124,0.155,0.093,28259
-0.103,0.174,0.11,28264
-0.071,0.157,0.073,28269
-0.042,0.154,0.035,28274
-0.016,0.095,0.002,28279
0.006,0.047,-0.028,28284
0.027,0.064,0.013,28289
0.041,0.049,-0.009,28294
0.046,0.005,-0.043,28299
0.058,-0.003,-0.03,28304
0.035,0.0,-0.091,28309
0.002,-0.033,-0.117,28314
-0.024,-0.013,-0.131,28319
-0.043,-0.037,-0.118,28323
-0.073,-0.02,-0.071,28328
-0.091,0.019,-0.081,28333
-0.065,0.017,-0.052,28338
-0.089,0.016,-0.059,28343
-0.062,0.031,-0.066,28348
-0.026,0.032,-0.029,28353
-0.036,0.064,-0.044,28358
-0.024,0.057,-0.048,28363
0.016,0.013,-0.052,28368
0.071,-0.031,-0.012,28373
0.068,-0.041,-0.006,28378
0.1,-0.08,0.023,28383
0.068,-0.119,-0.004,28388
0.109,-0.129,-0.012,28393
0.119,-0.167,0.031,28398
0.056,-0.176,0.05,28403
0.063,-0.18,0.058,28408
0.074,-0.184,0.009,28413
0.019,-0.114,0.047,28418
0.013,-0.098,0.042,28422
-0.009,-0.075,0.029,28427
-0.06,-0.055,0.035,28432
-0.015,0.002,0.023,28437
-0.057,0.01,0.025,28442
-0.064,0.095,0.005,28447
-0.032,0.111,0.013,28452
-0.063,0.143,-0.039,28457
-0.1,0.168,-0.039,28462
-0.068,0.216,-0.005,28467
-0.061,0.194,-0.061,28472
-0.077,0.187,-0.059,28477
-0.039,0.186,-0.044,28482
-0.005,0.146,-0.04,28487
-0.004,0.118,-0.001,28492
-0.012,0.063,-0.001,28497
0.027,0.031,0.041,28502
0.046,-0.036,0.046,28507
0.08,-0.041,0.041,28512
0.072,-0.071,0.084,28517
0.021,-0.111,0.102,28522
0.058,-0.1,0.087,28526
0.082,-0.129,0.091,28531
0.031,-0.138,0.125,28536
0.019,-0.145,0.143,28541
0.022,-0.118,0.077,28546
-0.01,-0.106,0.086,28551
-0.035,-0.091,0.121,28556
-0.005,-0.069,0.109,28561
0.012,-0.036,0.05,28566
0.002,-0.02,0.049,28571
-0.002,0.029,0.057,28576
0.002,0.026,-0.003,28581
0.045,0.071,-0.05,28586
0.027,0.098,-0.007,28591
0.007,0.101,-0.049,28596
0.024,0.087,-0.096,28601
0.034,0.095,-0.086,28606
0.018,0.099,-0.09,28611
0.037,0.123,-0.12,28616
0.016,0.132,-0.112,28621
0.019,0.115,-0.028,28625
0.043,0.103,-0.038,28630
0.039,0.041,-0.064,28635
0.061,0.011,-0.084,28640
0.024,0.01,-0.041,28645
-0.012,-0.012,-0.058,28650
0.01,-0.036,-0.018,28655
-0.02,-0.037,-0.046,28660
-0.022,-0.038,-0.024,28665
-0.02,-0.051,-0.013,28670
-0.005,-0.072,0.026,28675
-0.048,-0.069,0.032,28680
-0.06,-0.049,0.042,28685
-0.028,-0.057,0.055,28690
-0.055,-0.043,0.015,28695
-0.011,-0.034,0.039,28700
-0.006,-0.026,0.009,28705
-0.009,0.01,-0.012,28710
0.008,0.026,-0.041,28715
0.033,0.045,-0.028,28720
0.004,0.023,-0.017,28724
-0.043,0.008,-0.015,28729
-0.009,0.003,0.029,28734
0.013,0.024,0.0,28739
-0.043,0.035,-0.051,28744
-0.018,0.035,-0.02,28749
0.026,0.058,-0.027,28754
-0.005,0.073,-0.02,28759
-0.057,0.066,-0.013,28764
-0.068,0.055,-0.068,28769
-0.053,0.032,-0.044,28774
-0.069,0.007,-0.014,28779
-0.071,-0.01,0.0,28784
-0.033,-0.043,-0.025,28789
-0.017,-0.013,-0.035,28794
-0.058,-0.024,-0.066,28799
0.011,-0.022,-0.012,28804
0.027,-0.041,-0.015,28809
0.029,-0.05,-0.048,28814
-0.003,-0.015,-0.052,28819
0.0,0.02,-0.038,28824
0.018,-0.011,-0.021,28828
0.007,0.011,-0.075,28833
0.011,0.022,-0.076,28838
0.035,-0.009,-0.06,28843
0.01,0.004,-0.084,28848
0.022,-0.026,-0.093,28853
0.041,-0.04,-0.075,28858
0.067,-0.002,-0.054,28863
0.082,-0.014,-0.062,28868
0.026,0.008,-0.047,28873
0.045,0.02,-0.029,28878
0.032,0.039,-0.044,28883
0.063,0.087,-0.009,28888
0.01,0.1,-0.025,28893
-0.055,0.137,-0.044,28898
-0.024,0.154,-0.057,28903
-0.008,0.138,-0.012,28908
-0.038,0.146,-0.011,28913
-0.034,0.131,-0.053,28918
-0.022,0.092,-0.069,28923
-0.02,0.061,-0.071,28928
-0.035,0.016,-0.047,28932
-0.044,-0.04,-0.085,28937
-0.061,-0.084,-0.081,28942
-0.021,-0.075,-0.068,28947
0.002,-0.098,-0.079,28952
-0.036,-0.084,-0.071,28957
-0.045,-0.084,-0.12,28962
-0.049,-0.088,-0.034,28967
-0.049,-0.088,-0.039,28972
-0.026,-0.101,-0.035,28977
-0.058,-0.112,0.027,28982
-0.005,-0.058,0.02,28987
-0.009,-0.035,0.035,28992
-0.029,-0.027,0.066,28997
-0.013,0.035,0.06,29002
-0.042,0.075,0.058,29007
-0.047,0.084,0.039,29012
-0.042,0.085,0.057,29017
-0.068,0.149,0.017,29022
-0.07,0.139,0.015,29027
-0.05,0.146,0.013,29031
-0.04,0.136,-0.017,29036
-0.045,0.092,0.001,29041
-0.019,0.035,-0.033,29046
-0.021,-0.028,0.004,29051
0.01,-0.068,-0.008,29056
0.048,-0.1,-0.025,29061
0.052,-0.12,-0.031,29066
0.012,-0.147,-0.002,29071
0.041,-0.136,-0.002,29076
0.028,-0.114,-0.001,29081
0.038,-0.094,0.032,29086
0.017,-0.106,0.068,29091
-0.031,-0.078,0.057,29096
-0.032,-0.062,0.029,29101
0.0,-0.03,0.031,29106
-0.055,0.011,0.071,29111
-0.067,-0.002,0.081,29116
-0.094,0.01,0.055,29121
-0.093,0.022,0.028,29126
-0.088,0.046,0.047,29130
-0.092,0.024,0.029,29135
-0.105,0.021,0.031,29140
-0.116,0.036,-0.019,29145
-0.087,0.028,-0.039,29150
-0.082,0.017,-0.004,29155
-0.078,0.015,-0.051,29160
-0.058,0.001,-0.033,29165
-0.069,-0.011,-0.047,29170
-0.079,0.01,-0.06,29175
-0.084,-0.02,-0.036,29180
-0.097,-0.035,-0.011,29185
-0.092,-0.019,0.036,29190
-0.07,-0.034,0.05,29195
-0.093,-0.005,0.045,29200
-0.049,-0.026,0.088,29205
-0.027,-0.023,0.079,29210
-0.02,-0.042,0.075,29215
-0.052,0.0,0.115,29220
-0.017,-0.008,0.078,29225
-0.024,-0.007,0.091,29230
0.021,0.006,0.069,29234
0.019,0.018,0.049,29239
0.025,0.025,0.014,29244
0.018,0.027,-0.016,29249
0.017,0.024,-0.023,29254
0.067,0.026,-0.025,29259
0.064,0.032,-0.023,29264
0.101,0.037,-0.029,29269
0.073,0.016,-0.009,29274
0.083,0.023,0.021,29279
0.114,0.042,0.019,29284
0.094,0.021,0.026,29289
0.084,0.014,0.053,29294
0.084,0.0,0.031,29299
0.072,-0.021,0.058,29304
0.086,-0.057,0.078,29309
0.116,-0.052,0.083,29314
0.074,-0.081,0.1,29319
0.05,-0.103,0.112,29324
0.07,-0.118,0.07,29329
0.059,-0.111,0.042,29333
0.088,-0.1,0.042,29338
0.023,-0.116,0.072,29343
0.02,-0.087,0.069,29348
0.018,-0.082,0.049,29353
-0.013,-0.074,0.044,29358
-0.003,-0.049,0.01,29363
-0.015,-0.057,0.013,29368
-0.057,-0.056,0.037,29373
-0.025,-0.003,0.008,29378
-0.023,0.048,-0.014,29383
-0.038,0.048,-0.004,29388
0.004,0.043,-0.033,29393
-0.052,0.034,-0.034,29398
-0.033,0.07,-0.078,29403
-0.047,0.08,-0.049,29408
0.0,0.067,-0.065,29413
0.004,0.061,-0.063,29418
-0.026,0.067,-0.07,29423
-0.036,0.078,-0.05,29428
-0.067,0.07,-0.049,29432
-0.051,0.093,-0.048,29437
-0.042,0.105,-0.031,29442
-0.046,0.103,-0.092,29447
-0.05,0.106,-0.018,29452
-0.011,0.039,-0.012,29457
0.015,0.027,-0.024,29462
-0.037,0.024,0.0,29467
-0.038,0.004,-0.004,29472
-0.012,-0.008,-0.008,29477
-0.024,-0.037,0.035,29482
0.0,-0.064,0.044,29487
0.021,-0.07,-0.028,29492
0.014,-0.05,0.013,29497
-0.016,-0.041,-0.018,29502
0.014,-0.054,-0.016,29507
-0.021,-0.053,-0.027,29512
-0.031,-0.035,0.009,29517
-0.05,-0.04,0.042,29522
-0.032,-0.049,0.008,29527
-0.024,-0.039,0.011,29532
-0.052,-0.035,0.088,29536
-0.025,-0.006,0.075,29541
-0.023,-0.001,0.084,29546
0.0,0.002,0.076,29551
0.013,0.006,0.086,29556
-0.013,0.014,0.086,29561
-0.007,0.03,0.06,29566
-0.015,0.014,0.136,29571
-0.018,0.034,0.135,29576
0.0,0.044,0.065,29581
0.035,0.035,0.054,29586
-0.002,0.01,0.01,29591
0.001,0.009,-0.042,29596
-0.007,-0.013,-0.033,29601
-0.002,-0.003,-0.056,29606
0.011,-0.011,-0.05,29611
0.065,0.002,-0.045,29616
0.093,-0.006,-0.083,29621
0.015,0.011,-0.041,29626
0.044,0.019,-0.071,29631
0.065,0.021,-0.047,29636
0.037,0.019,-0.063,29640
0.055,0.025,-0.066,29645
0.019,-0.006,-0.085,29650
0.004,-0.01,-0.081,29655
0.03,0.007,-0.034,29660
0.027,0.007,-0.004,29665
-0.027,-0.006,-0.021,29670
-0.05,-0.018,-0.01,29675
-0.028,0.008,-0.031,29680
-0.021,0.029,-0.002,29685
-0.07,0.013,0.04,29690
-0.029,-0.004,0.032,29695
-0.034,0.012,0.02,29700
-0.057,0.015,0.022,29705
-0.042,0.031,0.02,29710
0.008,0.006,-0.02,29715
-0.009,0.001,-0.026,29720
-0.034,-0.002,-0.015,29725
0.025,-0.019,-0.009,29730
0.057,-0.004,0.0,29735
0.042,-0.008,-0.004,29739
0.021,-0.02,-0.003,29744
0.027,-0.022,0.052,29749
0.042,-0.011,0.025,29754
0.029,-0.015,0.04,29759
0.069,-0.035,0.044,29764
0.019,-0.031,-0.002,29769
0.008,-0.015,-0.023,29774
0.046,-0.031,-0.043,29779
0.055,-0.023,-0.064,29784
0.075,-0.021,-0.071,29789
0.067,-0.027,-0.038,29794
-0.003,-0.016,-0.03,29799
-0.007,-0.036,-0.039,29804
-0.036,-0.037,-0.057,29809
-0.028,-0.003,-0.021,29814
0.0,0.001,-0.045,29819
-0.017,0.014,-0.006,29824
-0.015,0.034,0.033,29829
0.003,0.026,0.003,29834
-0.031,0.023,-0.009,29838
-0.019,0.025,0.021,29843
-0.03,0.018,-0.01,29848
-0.027,-0.004,-0.005,29853
-0.02,0.013,0.012,29858
0.002,0.007,0.015,29863
0.041,-0.01,-0.029,29868
0.067,0.025,-0.017,29873
0.056,0.005,-0.058,29878
0.068,-0.003,-0.027,29883
0.018,0.031,-0.024,29888
0.011,0.036,-0.065,29893
0.053,0.015,-0.015,29898
0.018,-0.011,-0.048,29903
0.0,-0.014,-0.052,29908
-0.013,-0.03,-0.003,29913
0.026,-0.006,0.026,29918
0.032,-0.035,-0.01,29923
0.02,-0.019,-0.013,29928
0.065,-0.043,0.0,29933
0.037,-0.03,0.034,29938
0.025,-0.014,0.078,29942
-0.002,-0.017,0.062,29947
0.005,-0.006,0.034,29952
0.044,0.019,0.065,29957
0.039,0.056,0.033,29962
0.001,0.025,0.055,29967
0.014,0.061,0.054,29972
0.025,0.029,0.018,29977
0.031,0.017,0.029,29982
0.024,0.05,0.022,29987
-0.012,0.054,-0.005,29992
-0.015,0.009,0.007,29997
0.037,-0.016,0.002,30002
0.007,-0.023,0.002,30007
-0.014,-0.034,-0.001,30012
-0.008,-0.048,-0.01,30017
0.013,-0.064,0.029,30022
-0.013,-0.058,0.0,30027
-0.007,-0.065,0.0,30032
-0.011,-0.08,0.043,30037
-0.053,-0.046,0.013,30041
-0.013,-0.05,-0.009,30046
0.018,-0.036,0.0,30051
0.033,-0.011,-0.025,30056
-0.012,0.023,0.045,30061
0.018,0.038,0.023,30066
0.012,0.039,0.0,30071
-0.023,0.043,-0.03,30076
-0.012,0.086,-0.053,30081
-0.028,0.065,-0.021,30086
-0.021,0.032,0.006,30091
-0.006,0.025,-0.024,30096
-0.001,0.04,-0.03,30101
0.011,0.048,0.002,30106
0.049,0.052,-0.032,30111
0.018,0.038,-0.041,30116
-0.004,0.021,-0.02,30121
0.017,-0.006,-0.001,30126
0.011,-0.031,-0.026,30131
-0.007,-0.023,-0.045,30136
-0.036,0.004,-0.032,30141
-0.041,-0.03,-0.025,30145
0.018,-0.018,0.003,30150
0.003,-0.034,-0.018,30155
0.024,-0.043,0.013,30160
0.018,-0.039,0.012,30165
0.0,-0.056,0.028,30170
-0.026,-0.012,0.055,30175
-0.015,-0.028,0.067,30180
0.003,-0.004,0.073,30185
-0.018,0.013,0.074,30190
-0.008,0.007,0.075,30195
-0.076,-0.01,0.068,30200
-0.034,0.042,0.039,30205
-0.034,0.012,0.014,30210
-0.027,0.002,-0.021,30215
-0.011,0.019,-0.04,30220
0.028,0.034,-0.011,30225
0.038,0.014,-0.031,30230
0.0,-0.004,-0.011,30235
0.0,0.03,-0.031,30240
0.03,0.014,-0.049,30244
-0.007,0.004,-0.066,30249
-0.028,0.008,-0.038,30254
0.026,-0.001,-0.025,30259
-0.002,0.037,-0.027,30264
-0.006,0.033,-0.067,30269
-0.009,0.043,-0.03,30274
0.004,0.004,-0.053,30279
0.042,0.0,-0.052,30284
