x,y,z,duration
-0.238,-0.136,-0.045,56006
-0.188,-0.191,-0.036,56011
-0.114,-0.155,-0.041,56016
-0.007,-0.169,-0.037,56021
0.014,-0.165,-0.029,56026
0.06,-0.093,-0.013,56031
0.136,-0.096,-0.029,56036
0.135,-0.095,0.025,56041
0.178,-0.055,0.057,56046
0.194,-0.05,0.047,56051
0.209,0.023,0.059,56056
0.24,-0.013,0.066,56061
0.22,-0.016,0.055,56066
0.202,-0.014,0.024,56071
0.186,-0.034,0.043,56076
0.12,-0.009,0.03,56081
0.039,-0.008,-0.028,56086
0.035,-0.029,-0.038,56091
-0.002,-0.013,-0.026,56096
-0.045,0.009,-0.049,56100
-0.083,0.025,-0.074,56105
-0.131,0.031,-0.114,56110
-0.144,0.093,-0.159,56115
-0.224,0.088,-0.121,56120
-0.232,0.105,-0.109,56125
-0.243,0.111,-0.141,56130
-0.257,0.152,-0.123,56135
-0.236,0.145,-0.08,56140
-0.173,0.139,-0.068,56145
-0.173,0.13,-0.07,56150
-0.203,0.117,-0.028,56155
-0.17,0.105,0.004,56160
-0.097,0.069,0.008,56165
-0.113,0.019,-0.009,56170
-0.084,0.004,0.038,56175
-0.106,-0.06,0.107,56180
-0.095,-0.102,0.084,56185
-0.064,-0.109,0.101,56190
-0.071,-0.119,0.095,56195
-0.059,-0.15,0.056,56199
-0.109,-0.135,0.132,56204
-0.094,-0.13,0.144,56209
-0.085,-0.104,0.126,56214
-0.128,-0.081,0.109,56219
-0.089,-0.047,0.115,56224
-0.05,-0.012,0.078,56229
-0.045,0.04,0.13,56234
0.028,0.032,0.1,56239
0.008,0.106,0.055,56244
0.02,0.121,-0.005,56249
0.052,0.143,-0.022,56254
0.064,0.116,-0.02,56259
0.096,0.117,-0.044,56264
0.074,0.101,-0.039,56269
0.075,0.061,-0.083,56274
0.093,0.029,-0.096,56279
0.105,-0.012,-0.082,56284
0.116,-0.036,-0.061,56289
0.087,-0.054,-0.05,56294
0.096,-0.075,-0.08,56298
0.073,-0.089,-0.067,56303
0.04,-0.123,-0.043,56308
0.066,-0.111,-0.065,56313
0.068,-0.108,-0.019,56318
0.087,-0.076,-0.039,56323
0.057,-0.068,-0.001,56328
0.107,-0.022,-0.013,56333
0.071,0.009,0.0,56338
0.072,0.012,0.017,56343
0.048,0.033,0.033,56348
0.025,0.098,0.038,56353
-0.032,0.149,0.017,56358
-0.037,0.134,0.024,56363
-0.085,0.172,0.013,56368
-0.133,0.198,-0.001,56373
-0.141,0.157,-0.039,56378
-0.136,0.149,-0.053,56383
-0.113,0.104,-0.017,56388
-0.123,0.059,-0.071,56393
-0.098,0.015,-0.073,56398
-0.093,-0.02,-0.035,56402
-0.101,-0.048,-0.023,56407
-0.047,-0.061,-0.042,56412
-0.081,-0.089,-0.034,56417
-0.077,-0.115,-0.009,56422
-0.027,-0.12,-0.016,56427
0.01,-0.117,-0.002,56432
0.039,-0.084,0.002,56437
0.039,-0.036,0.023,56442
0.031,-0.084,0.06,56447
0.054,-0.054,0.066,56452
0.065,-0.032,0.017,56457
0.08,-0.011,0.019,56462
0.072,-0.001,0.035,56467
0.048,0.028,0.044,56472
0.043,0.068,0.022,56477
0.013,0.083,0.011,56482
-0.005,0.057,0.006,56487
-0.009,0.108,-0.002,56492
-0.008,0.084,0.031,56497
-0.007,0.071,0.024,56502
0.01,0.064,0.03,56506
0.018,0.023,-0.002,56511
-0.005,0.012,-0.006,56516
0.0,0.006,0.002,56521
0.034,-0.01,-0.066,56526
0.03,0.003,-0.047,56531
0.04,-0.027,-0.016,56536
0.032,-0.067,-0.036,56541
0.08,-0.086,-0.041,56546
0.051,-0.104,-0.015,56551
0.028,-0.115,-0.048,56556
0.064,-0.112,-0.013,56561
0.096,-0.079,-0.038,56566
0.082,-0.08,-0.047,56571
0.078,-0.063,-0.046,56576
0.049,-0.022,-0.033,56581
0.01,-0.029,-0.025,56586
0.013,0.042,-0.044,56591
-0.061,0.051,-0.061,56596
-0.02,0.037,-0.025,56601
-0.027,0.055,-0.018,56606
-0.033,0.075,-0.016,56610
-0.021,0.072,-0.019,56615
-0.006,0.048,-0.043,56620
-0.022,0.056,-0.051,56625
-0.02,0.028,-0.02,56630
0.028,0.039,-0.014,56635
0.008,0.017,0.017,56640
0.007,-0.001,0.045,56645
-0.005,0.003,0.036,56650
-0.022,-0.018,0.054,56655
-0.015,-0.016,0.014,56660
-0.009,-0.015,0.051,56665
-0.017,-0.039,0.076,56670
0.001,-0.074,0.06,56675
-0.024,-0.032,0.067,56680
-0.03,-0.054,0.125,56685
-0.006,-0.036,0.091,56690
-0.057,0.01,0.108,56695
-0.008,0.017,0.105,56700
-0.011,-0.005,0.09,56705
-0.023,0.0,0.06,56709
-0.004,0.016,0.045,56714
0.004,0.023,0.041,56719
0.013,0.003,0.062,56724
0.003,0.02,0.017,56729
-0.01,0.023,0.015,56734
0.021,0.0,-0.002,56739
0.027,0.003,0.001,56744
0.046,-0.005,-0.015,56749
0.054,-0.022,0.003,56754
0.044,0.023,-0.01,56759
0.053,0.025,0.003,56764
0.039,-0.003,0.02,56769
0.035,0.001,0.027,56774
0.027,-0.007,0.028,56779
0.042,0.014,-0.004,56784
0.016,-0.003,0.022,56789
0.01,-0.037,0.015,56794
0.0,-0.047,0.031,56799
0.0,-0.016,0.006,56804
0.004,0.015,0.005,56808
0.051,-0.016,-0.029,56813
0.025,-0.014,-0.052,56818
-0.016,0.012,-0.085,56823
-0.01,0.015,-0.034,56828
0.007,0.014,-0.06,56833
0.011,0.0,-0.063,56838
0.031,0.017,-0.078,56843
0.024,-0.001,-0.049,56848
0.047,0.002,-0.014,56853
0.017,0.028,-0.021,56858
0.045,0.0,0.015,56863
0.092,0.012,0.048,56868
0.087,-0.01,0.047,56873
0.079,-0.026,0.047,56878
0.071,-0.01,0.033,56883
0.055,-0.005,0.017,56888
0.032,-0.022,-0.001,56893
0.072,-0.05,0.059,56898
0.095,-0.04,-0.002,56903
0.051,-0.032,-0.041,56908
0.007,-0.046,0.01,56912
0.028,-0.028,0.03,56917
0.055,-0.021,-0.006,56922
0.037,-0.006,-0.019,56927
0.029,0.002,0.021,56932
0.004,-0.019,-0.002,56937
0.012,0.038,0.023,56942
0.007,0.034,0.021,56947
0.01,0.022,0.058,56952
0.005,0.024,0.022,56957
-0.012,0.03,0.05,56962
-0.028,0.036,0.036,56967
-0.021,0.028,0.007,56972
-0.032,0.042,-0.019,56977
-0.011,0.03,0.025,56982
-0.053,0.001,0.014,56987
-0.035,0.001,-0.047,56992
-0.044,0.013,-0.025,56997
-0.035,-0.026,-0.048,57002
-0.002,-0.049,-0.035,57007
0.006,-0.061,-0.01,57012
-0.011,-0.059,-0.026,57016
0.002,-0.028,0.027,57021
0.019,0.013,0.033,57026
0.047,0.025,0.026,57031
0.056,0.065,0.023,57036
-0.001,0.072,0.029,57041
0.003,0.051,0.039,57046
0.054,0.076,0.009,57051
-0.006,0.051,0.021,57056
-0.023,0.003,-0.006,57061
0.0,-0.005,-0.04,57066
-0.016,-0.052,-0.014,57071
-0.002,-0.085,0.055,57076
0.015,-0.051,0.037,57081
0.069,-0.05,0.042,57086
0.011,-0.092,0.059,57091
0.014,-0.087,0.04,57096
0.008,-0.057,0.049,57101
-0.018,-0.047,0.048,57106
-0.024,-0.029,0.069,57111
-0.031,-0.039,0.058,57115
-0.058,0.02,0.044,57120
-0.056,0.065,0.0,57125
-0.029,0.05,0.009,57130
-0.022,0.062,0.004,57135
-0.011,0.116,-0.026,57140
-0.005,0.087,-0.049,57145
-0.052,0.061,-0.061,57150
-0.038,0.077,-0.055,57155
-0.022,0.039,-0.011,57160
-0.037,0.022,-0.04,57165
-0.024,-0.005,-0.066,57170
-0.039,-0.009,-0.072,57175
0.003,-0.025,-0.035,57180
0.046,-0.092,-0.014,57185
0.011,-0.057,0.021,57190
0.031,-0.094,0.014,57195
0.045,-0.059,0.022,57200
0.032,-0.061,0.028,57205
0.037,-0.038,0.029,57210
0.025,-0.013,0.031,57215
0.035,-0.003,0.006,57219
0.058,0.01,-0.015,57224
0.022,0.013,-0.001,57229
-0.036,0.05,-0.057,57234
-0.032,0.037,-0.051,57239
-0.02,0.042,-0.007,57244
-0.044,0.055,-0.01,57249
-0.044,0.04,-0.057,57254
-0.018,0.071,-0.055,57259
-0.012,0.072,-0.058,57264
-0.036,0.082,-0.074,57269
-0.024,0.048,-0.028,57274
0.008,0.039,-0.051,57279
0.033,0.005,-0.102,57284
0.021,0.004,-0.044,57289
0.014,-0.017,0.002,57294
-0.003,-0.041,0.006,57299
0.022,-0.037,0.001,57304
0.02,-0.046,0.018,57309
-0.003,-0.041,0.03,57314
-0.02,-0.033,0.035,57319
0.011,-0.029,0.032,57323
0.066,-0.026,0.028,57328
-0.013,-0.041,0.086,57333
-0.011,-0.002,0.008,57338
-0.006,-0.028,0.02,57343
0.028,-0.004,0.044,57348
0.012,-0.025,0.061,57353
-0.035,-0.014,0.025,57358
-0.023,0.004,0.035,57363
