x,y,z,duration
0.245,-0.334,0.032,22655
0.168,-0.305,-0.031,22660
0.16,-0.206,-0.092,22665
0.101,-0.146,-0.174,22669
-0.016,-0.058,-0.255,22674
-0.032,0.007,-0.282,22679
-0.14,0.054,-0.301,22684
-0.161,0.139,-0.327,22689
-0.171,0.172,-0.324,22694
-0.158,0.241,-0.356,22699
-0.163,0.286,-0.338,22704
-0.173,0.348,-0.282,22709
-0.151,0.382,-0.267,22714
-0.153,0.391,-0.275,22719
-0.121,0.386,-0.213,22724
-0.087,0.352,-0.161,22729
-0.052,0.347,-0.106,22734
-0.064,0.316,-0.074,22739
-0.084,0.246,-0.036,22744
-0.071,0.195,0.027,22749
-0.098,0.146,0.037,22754
-0.127,0.097,0.055,22759
-0.158,0.027,0.075,22764
-0.189,-0.07,0.115,22768
-0.222,-0.158,0.142,22773
-0.238,-0.211,0.154,22778
-0.206,-0.241,0.181,22783
-0.237,-0.26,0.12,22788
-0.226,-0.29,0.142,22793
-0.208,-0.266,0.137,22798
-0.17,-0.252,0.127,22803
-0.209,-0.209,0.093,22808
-0.153,-0.171,0.066,22813
-0.103,-0.128,0.055,22818
-0.102,-0.055,0.02,22823
-0.061,-0.041,0.005,22828
-0.029,0.014,0.009,22833
0.0,0.069,-0.039,22838
0.046,0.109,-0.061,22843
0.063,0.107,-0.098,22848
0.074,0.135,-0.071,22853
0.092,0.164,-0.003,22858
0.1,0.139,-0.02,22863
0.116,0.155,-0.048,22868
0.13,0.149,0.012,22872
0.096,0.164,-0.027,22877
0.082,0.113,0.0,22882
0.035,0.084,0.03,22887
0.07,0.059,0.019,22892
0.102,0.023,-0.021,22897
0.057,-0.013,0.006,22902
0.051,-0.046,0.031,22907
0.042,-0.076,0.045,22912
0.016,-0.12,0.028,22917
0.01,-0.147,-0.03,22922
-0.046,-0.145,0.028,22927
0.001,-0.139,0.06,22932
-0.029,-0.125,0.036,22937
-0.043,-0.126,0.007,22942
-0.064,-0.117,0.028,22947
-0.114,-0.088,0.016,22952
-0.072,-0.084,0.023,22957
-0.112,-0.067,-0.004,22962
-0.08,-0.047,-0.029,22967
-0.11,-0.012,-0.039,22971
-0.061,0.001,-0.04,22976
-0.059,0.018,-0.074,22981
-0.036,0.025,-0.067,22986
0.014,0.031,-0.099,22991
0.052,0.036,-0.093,22996
0.034,0.041,-0.084,23001
0.022,0.059,-0.054,23006
0.088,0.061,-0.083,23011
0.071,0.055,-0.07,23016
0.081,0.076,-0.024,23021
0.081,0.059,-0.005,23026
0.078,0.058,0.0,23031
0.117,0.065,-0.004,23036
0.088,0.05,0.025,23041
0.062,0.036,0.04,23046
0.047,-0.001,0.058,23051
0.038,-0.031,0.056,23056
0.026,-0.041,0.063,23061
0.001,-0.045,0.083,23066
0.014,-0.08,0.053,23070
-0.016,-0.093,0.03,23075
-0.032,-0.071,0.045,23080
-0.05,-0.094,0.066,23085
-0.054,-0.08,0.051,23090
-0.053,-0.055,0.054,23095
-0.026,-0.023,0.014,23100
-0.058,0.004,0.047,23105
-0.056,0.029,0.047,23110
-0.098,0.069,0.046,23115
-0.079,0.08,0.003,23120
-0.11,0.102,-0.035,23125
-0.095,0.122,0.015,23130
-0.085,0.105,0.065,23135
-0.042,0.082,-0.001,23140
-0.016,0.056,-0.009,23145
-0.019,0.076,0.038,23150
0.016,0.03,0.013,23155
0.023,-0.007,-0.009,23160
0.03,-0.006,-0.06,23165
0.078,-0.027,-0.054,23170
0.092,-0.076,-0.049,23174
0.13,-0.081,-0.087,23179
