x,y,z,duration
-0.244,0.005,0.08,91795
-0.142,0.009,0.067,91800
-0.136,0.008,0.074,91805
-0.109,-0.005,0.083,91810
-0.021,-0.082,0.079,91815
0.049,-0.069,0.058,91820
0.057,-0.054,0.078,91825
0.073,-0.083,0.058,91829
0.048,-0.079,0.056,91834
0.026,-0.066,0.059,91839
0.054,-0.055,0.07,91844
0.048,-0.024,0.059,91849
0.052,-0.013,0.049,91854
-0.025,0.022,0.044,91859
-0.023,0.063,0.018,91864
0.004,0.1,0.037,91869
-0.077,0.133,0.016,91874
-0.108,0.167,-0.001,91879
-0.097,0.146,0.041,91884
-0.109,0.122,-0.023,91889
-0.137,0.149,-0.059,91894
-0.123,0.069,-0.053,91899
-0.098,0.041,-0.026,91904
-0.075,0.032,-0.049,91909
-0.063,0.0,-0.053,91914
-0.009,-0.035,-0.03,91919
-0.017,-0.104,-0.006,91924
0.053,-0.107,0.015,91929
0.047,-0.152,0.053,91933
0.055,-0.158,0.065,91938
0.054,-0.155,0.054,91943
0.075,-0.161,0.087,91948
0.093,-0.158,0.074,91953
0.075,-0.134,0.123,91958
0.046,-0.09,0.115,91963
0.046,-0.103,0.103,91968
0.08,-0.097,0.075,91973
0.063,-0.044,0.068,91978
0.065,0.024,0.083,91983
0.037,0.061,0.023,91988
0.042,0.067,-0.026,91993
0.068,0.099,0.001,91998
0.022,0.115,-0.097,92003
-0.031,0.099,-0.074,92008
-0.032,0.12,-0.08,92013
0.001,0.116,-0.102,92018
-0.003,0.1,-0.135,92023
-0.015,0.094,-0.104,92028
0.02,0.115,-0.158,92032
0.009,0.091,-0.16,92037
0.043,0.064,-0.105,92042
0.068,0.049,-0.064,92047
0.027,0.014,-0.04,92052
0.011,0.03,-0.041,92057
0.006,-0.024,0.001,92062
0.048,-0.009,0.023,92067
0.018,-0.042,0.02,92072
-0.005,-0.055,0.079,92077
0.012,-0.024,0.105,92082
0.024,-0.069,0.082,92087
0.021,-0.07,0.061,92092
-0.006,-0.063,0.067,92097
-0.035,-0.053,0.108,92102
-0.036,-0.065,0.145,92107
-0.024,-0.084,0.087,92112
-0.039,-0.063,0.108,92117
-0.056,-0.03,0.119,92122
-0.055,-0.019,0.098,92127
-0.062,-0.03,0.058,92132
-0.082,-0.014,0.057,92136
-0.039,0.008,0.051,92141
-0.018,-0.013,0.003,92146
-0.029,0.004,-0.018,92151
-0.013,0.021,-0.008,92156
-0.007,0.019,-0.002,92161
-0.015,0.039,-0.024,92166
0.028,0.043,-0.017,92171
0.051,0.06,-0.011,92176
