x,y,z,duration
-0.283,-0.011,0.219,137480
-0.255,-0.057,0.232,137485
-0.255,-0.038,0.226,137490
-0.169,0.0,0.156,137495
-0.109,0.025,0.162,137500
-0.081,0.014,0.158,137505
-0.112,0.025,0.078,137510
-0.049,0.074,0.048,137515
-0.04,0.101,-0.012,137520
-0.023,0.07,0.04,137525
0.013,0.093,0.058,137530
0.068,0.049,0.048,137535
0.091,0.031,0.047,137540
0.138,0.045,0.042,137545
0.137,0.002,0.055,137549
0.128,0.006,0.063,137554
0.154,-0.015,0.108,137559
0.186,-0.001,0.114,137564
0.184,0.046,0.107,137569
0.187,0.037,0.118,137574
0.143,0.059,0.123,137579
0.068,0.1,0.12,137584
0.053,0.103,0.151,137589
-0.038,0.076,0.114,137594
-0.107,0.059,0.072,137599
-0.161,0.045,0.078,137604
-0.205,0.001,0.027,137609
-0.245,-0.032,0.059,137614
-0.277,-0.072,-0.015,137619
-0.288,-0.104,-0.082,137624
-0.285,-0.119,-0.1,137629
-0.273,-0.133,-0.077,137634
-0.229,-0.167,-0.125,137639
-0.202,-0.189,-0.134,137644
-0.147,-0.174,-0.164,137649
-0.111,-0.153,-0.13,137653
-0.065,-0.111,-0.177,137658
-0.041,-0.087,-0.155,137663
0.018,-0.048,-0.153,137668
0.029,0.033,-0.124,137673
0.074,0.103,-0.065,137678
0.139,0.114,-0.041,137683
0.207,0.163,-0.032,137688
0.204,0.207,-0.003,137693
0.239,0.212,0.022,137698
0.177,0.208,0.046,137703
0.185,0.196,0.058,137708
0.214,0.215,0.057,137713
0.205,0.189,0.025,137718
0.197,0.153,0.048,137723
0.16,0.125,0.069,137728
0.144,0.078,0.037,137733
0.13,0.044,0.037,137738
0.125,-0.024,0.008,137743
0.087,-0.056,0.007,137748
0.087,-0.102,-0.002,137753
0.078,-0.109,-0.027,137757
0.036,-0.115,-0.02,137762
0.011,-0.138,-0.031,137767
0.027,-0.163,-0.058,137772
-0.018,-0.143,-0.044,137777
-0.016,-0.133,-0.026,137782
-0.023,-0.167,-0.006,137787
-0.034,-0.146,-0.04,137792
-0.017,-0.157,-0.015,137797
-0.007,-0.15,0.008,137802
-0.015,-0.109,0.002,137807
0.0,-0.029,0.011,137812
-0.005,0.0,-0.015,137817
-0.008,0.076,-0.009,137822
0.039,0.133,0.0,137827
0.048,0.172,-0.047,137832
0.112,0.202,-0.017,137837
0.114,0.199,-0.006,137842
0.102,0.192,-0.049,137847
0.148,0.164,-0.061,137852
0.15,0.143,-0.098,137856
0.122,0.094,-0.084,137861
0.114,0.033,-0.032,137866
0.094,-0.008,-0.025,137871
0.072,-0.016,-0.052,137876
0.06,-0.04,0.008,137881
-0.005,-0.062,0.007,137886
-0.009,-0.112,-0.001,137891
-0.008,-0.109,0.011,137896
-0.02,-0.098,-0.019,137901
-0.108,-0.084,-0.035,137906
-0.115,-0.088,0.011,137911
-0.086,-0.071,-0.024,137916
-0.099,-0.077,-0.03,137921
-0.08,-0.022,-0.005,137926
-0.081,0.018,-0.035,137931
-0.03,0.025,-0.049,137936
-0.065,0.04,-0.018,137941
-0.024,0.066,-0.016,137946
0.02,0.107,-0.023,137951
-0.067,0.113,-0.051,137956
-0.026,0.171,-0.015,137960
-0.049,0.158,-0.023,137965
-0.053,0.146,-0.042,137970
-0.099,0.097,-0.033,137975
-0.085,0.079,-0.004,137980
-0.098,0.049,-0.055,137985
-0.097,0.036,-0.007,137990
-0.096,-0.001,0.006,137995
-0.103,-0.014,-0.037,138000
-0.093,-0.013,-0.042,138005
-0.071,-0.05,-0.024,138010
-0.042,-0.045,-0.013,138015
-0.007,-0.066,0.013,138020
0.01,-0.068,-0.018,138025
0.004,-0.061,0.005,138030
-0.017,-0.051,0.013,138035
0.04,-0.046,-0.013,138040
0.01,-0.058,-0.003,138045
0.013,-0.014,0.022,138050
0.029,-0.034,-0.027,138055
0.043,-0.009,-0.015,138060
0.048,0.026,-0.001,138064
0.043,0.014,-0.001,138069
0.0,0.026,-0.031,138074
-0.004,0.01,-0.023,138079
0.017,-0.007,0.021,138084
-0.005,-0.006,0.032,138089
-0.03,-0.023,0.016,138094
0.019,-0.038,0.027,138099
-0.008,-0.034,0.085,138104
-0.007,-0.074,0.076,138109
-0.015,-0.04,0.043,138114
-0.009,-0.01,0.077,138119
-0.051,-0.057,0.095,138124
-0.042,-0.047,0.081,138129
0.005,-0.033,0.073,138134
-0.042,-0.008,0.105,138139
-0.029,-0.008,0.098,138144
-0.035,-0.011,0.05,138149
-0.023,-0.023,0.053,138154
-0.003,-0.016,0.061,138159
-0.016,-0.023,0.102,138163
0.011,-0.025,0.066,138168
0.001,-0.035,0.008,138173
0.001,-0.002,0.003,138178
0.014,0.002,-0.044,138183
0.021,-0.015,-0.079,138188
0.027,0.029,-0.062,138193
0.007,-0.007,-0.03,138198
0.032,-0.011,-0.057,138203
0.02,-0.001,-0.051,138208
0.014,0.011,-0.098,138213
-0.008,-0.011,-0.049,138218
-0.024,-0.031,-0.049,138223
0.02,-0.011,-0.031,138228
-0.002,-0.023,-0.006,138233
-0.006,0.005,-0.018,138238
-0.019,-0.021,-0.034,138243
-0.06,-0.014,-0.03,138248
-0.024,-0.021,-0.014,138253
0.004,-0.002,0.008,138258
-0.043,-0.01,-0.001,138263
-0.047,0.016,-0.009,138267
-0.06,0.01,-0.025,138272
-0.062,-0.003,0.011,138277
-0.039,0.0,0.053,138282
-0.078,-0.007,0.034,138287
-0.044,0.027,0.014,138292
-0.04,0.02,0.034,138297
-0.07,-0.003,0.048,138302
-0.05,0.022,0.034,138307
-0.032,0.029,0.069,138312
0.0,0.034,0.019,138317
-0.068,-0.002,0.026,138322
-0.001,0.001,0.032,138327
-0.014,0.01,0.003,138332
-0.008,0.0,0.02,138337
-0.024,-0.016,0.026,138342
-0.039,-0.028,-0.027,138347
0.011,-0.029,0.005,138352
0.006,-0.005,0.009,138357
-0.002,-0.004,-0.017,138362
0.023,-0.017,-0.033,138367
0.033,-0.054,-0.008,138371
0.013,-0.044,-0.076,138376
0.011,-0.031,-0.025,138381
-0.019,-0.049,-0.036,138386
0.034,-0.036,-0.041,138391
0.017,-0.028,-0.006,138396
-0.018,-0.003,0.015,138401
0.0,-0.016,-0.007,138406
0.004,-0.023,0.018,138411
-0.012,-0.029,-0.008,138416
0.01,-0.009,0.0,138421
-0.025,0.0,0.009,138426
0.007,0.004,0.016,138431
-0.015,0.012,0.015,138436
0.038,0.028,0.03,138441
0.017,0.025,0.019,138446
0.011,0.023,0.03,138451
0.031,0.046,-0.011,138456
0.054,0.011,0.006,138461
0.022,-0.01,-0.015,138466
0.063,0.016,-0.044,138470
0.061,0.023,-0.013,138475
0.051,0.02,-0.033,138480
0.08,0.023,-0.013,138485
0.042,0.012,-0.02,138490
0.046,0.002,-0.005,138495
0.046,-0.041,-0.013,138500
0.015,-0.024,0.013,138505
-0.015,-0.021,-0.013,138510
-0.005,-0.01,0.013,138515
-0.013,-0.057,0.033,138520
0.0,-0.029,0.026,138525
-0.008,0.024,0.019,138530
-0.037,0.026,0.034,138535
-0.033,-0.001,-0.003,138540
0.012,0.015,0.009,138545
0.015,0.026,0.008,138550
0.014,0.037,-0.009,138555
0.0,0.011,0.0,138560
0.004,0.01,-0.021,138565
0.016,0.022,-0.023,138570
0.036,0.024,0.017,138574
0.011,-0.003,0.028,138579
0.036,0.0,0.021,138584
0.019,0.009,0.023,138589
0.026,-0.017,0.051,138594
0.019,-0.032,0.046,138599
-0.025,-0.016,0.028,138604
0.006,-0.006,0.0,138609
0.006,-0.014,-0.021,138614
0.027,0.004,0.002,138619
0.037,-0.004,0.023,138624
-0.026,-0.025,-0.013,138629
0.049,0.006,0.0,138634
0.018,0.023,0.009,138639
0.008,-0.009,-0.017,138644
0.024,0.009,-0.05,138649
0.039,0.0,-0.006,138654
-0.012,-0.004,0.011,138659
0.01,0.025,-0.024,138664
-0.033,0.019,-0.038,138669
0.004,0.051,-0.017,138674
0.012,0.029,-0.011,138678
0.015,0.013,-0.01,138683
0.009,0.012,-0.052,138688
0.03,0.019,-0.012,138693
0.035,0.021,-0.041,138698
0.027,0.015,-0.007,138703
0.02,0.018,-0.032,138708
0.044,0.016,0.0,138713
0.035,0.036,0.026,138718
0.032,0.015,0.011,138723
0.067,0.0,0.009,138728
0.052,0.005,-0.016,138733
0.021,-0.008,-0.01,138738
0.057,0.001,-0.001,138743
0.052,-0.02,-0.031,138748
0.034,-0.014,-0.01,138753
0.039,0.004,0.037,138758
0.048,-0.017,0.02,138763
0.052,-0.024,-0.015,138768
0.046,0.025,0.037,138773
0.0,-0.002,0.042,138777
-0.005,-0.024,0.003,138782
0.008,-0.004,0.02,138787
-0.044,-0.004,0.044,138792
0.007,0.0,0.001,138797
0.006,0.009,-0.016,138802
-0.019,0.021,0.011,138807
0.046,0.014,0.031,138812
0.007,0.026,0.011,138817
0.015,0.002,-0.011,138822
