x,y,z,duration
-0.255,-0.136,0.064,106589
-0.182,-0.015,-0.002,106594
-0.086,0.093,-0.015,106599
-0.039,0.127,-0.074,106604
0.012,0.179,-0.04,106609
0.019,0.247,-0.049,106614
0.047,0.296,-0.031,106619
0.0,0.322,-0.058,106624
0.017,0.35,-0.061,106629
0.015,0.332,-0.064,106634
-0.033,0.329,-0.005,106639
-0.064,0.288,0.042,106644
-0.062,0.19,0.085,106649
-0.073,0.136,0.111,106654
-0.083,0.11,0.169,106658
-0.07,0.09,0.203,106663
-0.059,0.064,0.2,106668
-0.044,0.04,0.245,106673
-0.014,0.045,0.255,106678
0.043,0.014,0.242,106683
0.077,0.004,0.222,106688
0.112,-0.025,0.191,106693
0.161,-0.057,0.164,106698
0.154,-0.09,0.147,106703
0.203,-0.137,0.15,106708
0.187,-0.149,0.13,106713
0.108,-0.165,0.1,106718
0.11,-0.2,0.09,106723
0.099,-0.201,0.077,106728
0.063,-0.216,0.052,106733
0.014,-0.198,0.003,106738
0.021,-0.17,0.037,106743
-0.028,-0.11,0.042,106748
-0.051,-0.094,0.038,106753
-0.067,-0.046,-0.004,106757
-0.082,-0.007,-0.012,106762
-0.091,0.032,0.023,106767
-0.09,0.106,-0.017,106772
-0.107,0.138,-0.024,106777
-0.135,0.133,-0.069,106782
-0.135,0.124,-0.036,106787
-0.104,0.129,-0.033,106792
-0.098,0.103,-0.055,106797
-0.109,0.11,-0.019,106802
-0.098,0.129,-0.03,106807
-0.063,0.116,-0.032,106812
-0.039,0.13,-0.003,106817
-0.027,0.083,-0.019,106822
0.04,0.066,-0.022,106827
0.07,0.072,-0.063,106832
0.063,0.052,-0.018,106837
0.104,0.029,-0.007,106842
0.128,0.026,0.014,106847
0.141,0.006,0.013,106852
0.157,-0.019,-0.009,106857
0.15,-0.021,0.034,106861
0.161,-0.036,0.035,106866
0.227,-0.02,0.005,106871
0.182,-0.044,0.018,106876
0.186,-0.022,0.016,106881
0.154,-0.059,0.032,106886
0.096,-0.074,0.08,106891
0.129,-0.028,0.012,106896
0.116,-0.038,0.002,106901
0.07,-0.021,0.002,106906
0.063,-0.015,0.001,106911
0.044,-0.022,0.005,106916
0.039,0.01,-0.033,106921
0.031,0.021,-0.068,106926
0.011,0.002,-0.04,106931
0.005,0.045,-0.057,106936
0.03,0.04,-0.065,106941
0.049,0.028,-0.049,106946
0.074,0.042,-0.049,106951
0.075,0.068,-0.07,106956
0.076,0.074,-0.076,106960
0.073,0.062,-0.055,106965
0.091,0.056,-0.054,106970
