# Accelerometer Data File
# Started @Tue May 05 21:22:02 GMT+08:00 2020
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer
# sensor Resolution: 0.0023956299m/sec^2; Max Range: 156.9064; Min Delay: 5000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the ","
# X,Y,Z,time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.705,8.723,0.492,0
-0.63,7.838,0.507,4
-0.64,7.08,0.478,5
-0.61,6.372,0.353,5
-0.584,5.713,0.197,5
-0.594,5.137,0.091,5
-0.518,4.585,-0.047,5
-0.384,4.157,-0.051,5
-0.324,3.762,-0.101,5
-0.227,3.352,-0.048,5
-0.152,2.965,0.016,5
-0.098,2.698,0.053,5
-0.032,2.411,0.095,5
-0.021,2.153,0.086,5
-0.001,1.963,0.137,5
-0.001,1.771,0.141,5
0.002,1.594,0.127,5
0.002,1.443,0.166,5
-0.027,1.295,0.171,5
-0.072,1.161,0.149,4
-0.069,1.027,0.117,5
-0.079,0.916,0.071,5
-0.14,0.829,0.072,5
-0.143,0.78,0.061,5
-0.146,0.685,0.05,5
-0.127,0.608,0.015,5
-0.136,0.573,-0.007,5
-0.165,0.481,0.036,5
-0.14,0.416,-0.014,5
-0.13,0.378,0.008,5
-0.113,0.349,0.041,5
-0.093,0.336,0.029,5
-0.054,0.293,0.026,5
-0.065,0.26,-0.01,5
-0.003,0.251,-0.027,5
-0.011,0.265,-0.032,5
0.058,0.208,-0.029,5
0.035,0.17,-0.043,4
0.036,0.183,-0.091,5
0.075,0.173,-0.086,5
0.081,0.16,-0.064,5
0.055,0.148,-0.071,5
0.045,0.134,-0.055,5
0.058,0.103,-0.045,5
0.078,0.131,0.006,5
0.044,0.084,0.027,5
-0.007,0.084,0.046,5
-0.002,0.067,0.015,5
-0.049,0.047,0.039,5
-0.087,0.017,0.035,5
-0.048,-0.006,0.036,5
-0.065,0.007,-0.014,5
-0.063,-0.006,-0.021,5
-0.056,-0.01,-0.036,5
-0.012,-0.013,-0.015,4
0.006,-0.011,-0.027,5
-0.007,-0.019,-0.015,5
0.002,0.0,-0.018,5
0.04,-0.004,0.017,5
0.032,-0.004,-0.022,5
0.02,0.004,0.031,5
0.035,0.008,0.041,5
0.027,-0.022,0.028,5
0.055,0.014,0.038,5
0.036,0.0,0.047,5
0.08,-0.012,0.055,5
0.089,0.009,0.058,5
0.063,-0.016,0.065,5
0.057,-0.002,0.046,5
0.038,-0.019,0.011,5
0.064,0.008,0.01,5
-0.002,0.003,-0.016,5
-0.032,0.003,0.002,4
-0.046,-0.001,-0.006,5
-0.084,-0.005,0.015,5
-0.084,-0.005,-0.003,5
-0.097,-0.004,0.001,5
-0.109,-0.017,0.014,5
-0.163,-0.019,0.0,5
-0.142,-0.03,-0.012,5
-0.141,-0.023,-0.016,5
-0.178,0.0,-0.048,5
-0.199,-0.008,-0.048,5
-0.184,-0.007,-0.052,5
-0.174,-0.019,-0.077,5
-0.169,-0.008,-0.06,5
-0.204,-0.025,-0.063,5
-0.175,0.011,-0.044,5
-0.106,0.019,-0.039,5
-0.078,0.034,-0.035,5
-0.087,0.052,-0.014,5
-0.057,0.103,-0.034,4
-0.064,0.14,-0.083,5
0.006,0.173,-0.07,5
-0.028,0.165,-0.041,5
-0.008,0.187,-0.011,5
0.035,0.147,-0.066,5
0.044,0.123,-0.098,5
0.087,0.115,-0.08,5
0.117,0.048,-0.055,5
0.166,-0.017,-0.049,5
0.162,-0.041,-0.027,5
0.185,-0.041,0.014,5
0.231,-0.067,0.029,5
0.238,-0.125,0.078,5
0.171,-0.112,0.109,5
0.128,-0.123,0.107,5
0.089,-0.136,0.074,5
0.05,-0.157,0.106,5
0.019,-0.15,0.125,4
-0.025,-0.126,0.182,5
-0.04,-0.152,0.176,5
-0.061,-0.133,0.129,5
-0.12,-0.094,0.137,5
-0.099,-0.067,0.106,5
-0.158,-0.043,0.121,5
-0.129,-0.017,0.105,5
-0.121,0.023,0.068,5
-0.109,0.037,0.049,5
-0.128,0.081,-0.007,5
-0.072,0.094,0.01,5
-0.03,0.089,-0.012,5
0.011,0.106,-0.041,5
0.057,0.091,-0.041,5
0.086,0.073,-0.002,5
0.112,0.049,0.027,5
0.122,0.009,0.042,5
0.131,-0.004,0.038,4
0.122,-0.007,0.042,5
0.08,-0.007,0.025,5
0.124,-0.015,0.005,5
0.133,-0.017,0.018,5
0.137,-0.024,0.016,5
0.037,-0.017,0.057,5
0.02,-0.007,0.056,5
-0.041,0.001,0.106,5
-0.072,-0.024,0.139,5
-0.099,-0.008,0.159,5
-0.102,0.017,0.122,5
-0.139,0.024,0.058,5
-0.134,0.026,0.048,5
-0.09,0.045,-0.073,5
-0.038,0.053,-0.16,5
-0.004,0.087,-0.161,5
0.026,0.095,-0.119,5
0.088,0.103,-0.047,4
0.169,0.11,-0.051,5
0.165,0.09,0.009,5
0.144,0.06,0.039,5
0.1,0.041,0.039,5
0.09,0.032,0.005,5
0.007,-0.026,0.004,5
-0.027,-0.041,0.051,5
-0.063,-0.058,0.089,5
-0.078,-0.078,0.072,5
-0.126,-0.096,0.056,5
-0.139,-0.082,0.063,5
-0.138,-0.117,0.074,5
-0.137,-0.101,0.041,5
-0.089,-0.121,-0.014,5
-0.016,-0.135,-0.004,5
0.007,-0.151,-0.03,5
0.04,-0.115,-0.031,4
0.122,-0.094,-0.015,5
0.188,-0.068,-0.043,5
0.195,-0.039,-0.017,5
0.205,-0.018,-0.037,5
0.15,0.039,-0.064,5
0.135,0.061,-0.087,5
0.096,0.115,-0.1,5
0.082,0.108,-0.099,5
0.052,0.08,-0.097,5
0.038,0.076,-0.096,5
0.013,0.047,-0.082,5
-0.005,0.051,-0.027,5
-0.047,0.007,-0.037,5
-0.107,0.002,0.009,5
-0.109,-0.049,0.03,5
-0.073,-0.062,0.048,5
-0.057,-0.025,0.086,5
-0.029,-0.04,0.129,5
0.02,-0.04,0.125,4
0.009,0.002,0.082,5
-0.004,-0.019,0.096,5
0.022,0.025,0.086,5
0.032,0.022,0.077,5
0.033,0.059,0.035,5
0.03,0.044,-0.011,5
0.027,0.031,-0.035,5
0.046,0.058,-0.053,5
0.041,0.052,-0.031,5
0.033,0.038,0.027,5
0.034,0.048,0.012,5
0.035,0.043,0.015,5
0.014,0.017,0.026,5
-0.021,0.007,0.036,5
0.006,-0.028,0.037,5
-0.045,-0.016,0.033,5
-0.037,-0.006,0.004,5
-0.089,-0.005,-0.047,5
-0.114,-0.022,-0.064,4
-0.038,-0.007,-0.053,5
-0.095,-0.036,-0.035,5
-0.038,-0.033,-0.023,5
-0.034,-0.025,-0.025,5
-0.009,-0.001,-0.048,5
-0.021,-0.018,-0.06,5
0.019,-0.033,-0.02,5
0.0,-0.017,-0.035,5
0.008,-0.02,-0.01,5
0.051,0.0,0.02,5
0.08,-0.026,0.01,5
0.098,-0.019,-0.008,5
0.045,0.008,-0.02,5
0.062,-0.009,-0.035,5
0.047,-0.039,0.006,5
0.021,-0.039,0.006,5
-0.049,-0.052,-0.02,4
-0.023,-0.051,0.007,5
-0.055,-0.033,-0.006,5
-0.058,-0.03,-0.018,5
-0.057,-0.018,-0.051,5
-0.072,-0.003,-0.067,5
-0.013,-0.003,-0.047,5
-0.021,0.044,-0.051,5
-0.006,0.048,-0.02,5
-0.014,0.056,-0.022,5
0.051,0.081,0.0,5
0.038,0.085,0.005,5
0.077,0.055,-0.003,5
0.052,0.076,-0.025,5
0.008,0.094,-0.005,5
0.05,0.05,0.008,5
0.036,0.062,0.002,5
-0.018,0.052,-0.053,5
-0.033,0.025,-0.026,4
-0.004,-0.003,0.014,5
-0.012,-0.032,0.009,5
0.001,-0.012,0.034,5
-0.002,-0.019,0.056,5
-0.002,-0.03,0.124,5
0.04,-0.023,0.064,5
0.01,0.013,0.079,5
-0.033,0.012,0.054,5
-0.051,0.028,0.044,5
-0.072,0.016,-0.003,5
-0.047,0.032,-0.024,5
-0.043,0.033,-0.034,5
-0.038,0.008,-0.026,5
-0.065,0.003,-0.054,5
-0.015,-0.035,-0.027,5
-0.026,-0.036,-0.02,5
-0.015,-0.058,-0.009,5
0.029,-0.052,0.021,4
0.056,-0.038,0.027,5
0.046,-0.047,0.046,5
0.071,-0.043,0.102,5
0.125,-0.03,0.07,5
0.086,-0.04,0.063,5
0.103,-0.005,0.031,5
0.093,0.011,0.015,5
0.075,0.062,-0.055,5
0.106,0.06,-0.01,5
0.147,0.058,-0.022,5
0.055,0.061,0.022,5
0.067,0.033,0.059,5
0.034,0.013,0.104,5
-0.055,0.007,0.111,5
-0.049,0.011,0.117,5
-0.079,0.022,0.136,5
-0.131,0.016,0.044,4
-0.105,0.04,-0.075,5
-0.069,0.027,-0.15,5
-0.066,0.02,-0.161,5
-0.008,0.01,-0.179,5
0.005,0.017,-0.131,5
0.026,-0.044,-0.092,5
0.054,-0.057,-0.014,5
0.074,-0.107,0.026,5
0.105,-0.131,0.045,5
0.073,-0.113,0.023,5
0.087,-0.076,0.012,5
0.1,-0.086,0.019,5
0.03,-0.068,0.03,5
0.022,-0.031,0.006,5
0.037,0.001,0.009,5
0.012,0.018,-0.051,5
-0.027,0.072,-0.085,5
-0.02,0.078,-0.076,5
-0.044,0.027,-0.12,4
-0.022,0.041,-0.074,5
0.005,0.029,-0.079,5
-0.012,-0.016,-0.08,5
-0.015,-0.023,-0.076,5
-0.035,-0.021,-0.03,5
0.037,-0.023,-0.022,5
0.024,-0.038,-0.033,5
0.018,-0.004,0.025,5
0.037,-0.008,0.062,5
0.046,-0.003,0.017,5
0.024,0.07,0.011,5
0.026,0.106,0.014,5
0.084,0.057,0.051,5
0.084,0.047,0.068,5
0.063,0.038,0.061,5
0.018,0.021,0.059,5
-0.013,0.023,0.027,5
0.034,-0.004,0.003,4
-0.015,-0.025,0.007,5
0.002,-0.027,0.002,5
0.006,-0.063,0.053,5
-0.036,-0.074,0.074,5
-0.063,-0.092,0.092,5
-0.052,-0.083,0.13,5
-0.099,-0.075,0.109,5
-0.089,-0.102,0.072,5
-0.076,-0.07,0.013,5
-0.059,-0.054,-0.005,5
-0.006,-0.01,-0.082,5
-0.048,0.012,-0.121,5
0.0,0.036,-0.104,5
0.033,0.071,-0.081,5
0.025,0.077,-0.107,5
0.04,0.022,-0.092,5
0.058,0.033,-0.057,5
0.035,0.021,-0.077,4
0.014,0.01,-0.018,5
-0.004,-0.012,-0.016,5
-0.003,-0.015,0.006,5
-0.007,0.0,0.01,5
-0.028,0.016,-0.012,5
-0.068,0.023,0.001,5
-0.07,0.012,-0.015,5
-0.05,0.006,-0.052,5
-0.08,0.045,-0.077,5
-0.05,0.019,-0.091,5
-0.088,0.008,-0.026,5
-0.049,-0.013,0.002,5
-0.005,-0.025,0.032,5
-0.031,-0.005,0.024,5
-0.023,0.0,0.03,5
0.004,0.0,0.044,5
0.038,0.016,0.036,4
-0.025,-0.002,0.049,5
0.002,-0.002,0.023,5
-0.075,0.028,0.025,5
-0.037,0.064,0.044,5
-0.029,0.044,-0.003,5
-0.043,0.049,0.027,5
-0.039,0.057,0.007,5
-0.043,0.064,-0.006,5
-0.065,0.036,0.02,5
-0.093,0.024,0.035,5
-0.084,0.043,0.057,5
-0.049,0.004,0.064,5
-0.036,0.016,0.058,5
-0.032,-0.023,0.069,5
-0.007,0.0,0.071,5
-0.037,0.004,0.025,5
-0.003,-0.013,0.018,5
0.014,0.014,0.033,4
0.012,0.038,0.03,5
0.028,0.017,-0.011,5
0.06,0.015,0.02,5
0.019,0.044,0.03,5
0.052,0.035,0.04,5
0.068,0.031,0.045,5
0.048,0.028,0.045,5
0.091,0.06,0.031,5
0.082,0.015,0.058,5
0.069,-0.011,0.07,5
-0.001,-0.019,0.037,5
0.015,-0.043,0.029,5
0.005,-0.064,0.039,5
-0.025,-0.092,0.022,5
-0.07,-0.126,0.007,5
-0.067,-0.135,0.015,5
-0.086,-0.117,-0.003,5
-0.077,-0.14,-0.016,4
-0.1,-0.121,-0.014,5
-0.073,-0.079,-0.026,5
-0.048,-0.002,-0.027,5
-0.022,0.014,-0.029,5
-0.015,0.039,-0.056,5
-0.018,0.095,-0.063,5
0.052,0.142,-0.074,5
0.077,0.17,-0.045,5
0.091,0.145,-0.071,5
0.09,0.152,-0.081,5
0.09,0.162,-0.047,5
0.107,0.099,-0.064,5
0.126,0.05,-0.074,5
0.096,0.006,-0.007,5
0.056,-0.032,0.002,5
0.038,-0.089,0.045,5
0.051,-0.119,0.087,5
0.0,-0.159,0.109,4
-0.005,-0.177,0.076,5
-0.017,-0.181,0.051,5
0.01,-0.18,0.042,5
0.047,-0.132,0.046,5
0.038,-0.093,0.067,5
0.034,-0.071,0.117,5
0.018,-0.072,0.127,5
-0.009,-0.03,0.17,5
-0.038,0.032,0.248,5
-0.038,0.029,0.249,5
-0.073,0.013,0.155,5
-0.118,0.089,0.1,5
-0.093,0.08,-0.012,5
-0.053,0.15,-0.179,5
-0.087,0.135,-0.26,5
-0.013,0.147,-0.277,5
0.013,0.145,-0.262,5
0.016,0.144,-0.206,4
0.087,0.133,-0.138,5
0.074,0.064,-0.081,5
0.054,-0.01,-0.055,5
-0.011,-0.009,-0.02,5
-0.018,-0.051,0.029,5
-0.051,-0.085,0.06,5
-0.037,-0.072,0.015,5
-0.051,-0.082,0.022,5
-0.054,-0.104,0.037,5
-0.075,-0.081,0.029,5
-0.033,-0.004,-0.003,5
-0.042,0.0,-0.007,5
-0.047,0.039,-0.032,5
-0.02,0.044,-0.08,5
0.011,0.043,-0.098,5
0.018,0.065,-0.093,5
0.038,0.097,-0.088,5
0.004,0.074,-0.079,4
0.06,0.015,-0.105,5
0.088,0.001,-0.082,5
0.079,-0.029,-0.078,5
0.054,-0.056,-0.027,5
0.014,-0.063,-0.007,5
0.013,-0.065,-0.006,5
-0.026,-0.076,0.049,5
-0.037,-0.081,0.04,5
-0.037,-0.112,0.019,5
-0.025,-0.066,0.034,5
-0.04,-0.094,0.061,5
-0.036,-0.05,0.068,5
-0.028,-0.006,0.005,5
0.004,-0.018,-0.042,5
0.008,0.008,-0.051,5
0.003,0.029,-0.072,5
-0.018,0.06,-0.047,4
0.009,0.072,-0.06,5
0.021,0.051,-0.049,5
-0.011,0.046,-0.07,5
-0.053,0.02,-0.042,5
-0.017,0.027,-0.011,5
-0.033,0.002,0.036,5
-0.038,-0.01,-0.014,5
-0.043,-0.022,-0.012,5
-0.047,-0.011,0.018,5
-0.055,-0.01,0.02,5
-0.062,0.012,0.04,5
-0.061,-0.049,0.066,5
-0.08,-0.035,0.059,5
-0.042,-0.049,0.096,5
-0.059,-0.044,0.108,5
-0.015,-0.005,0.076,5
-0.052,-0.026,0.047,5
-0.098,-0.062,0.072,5
-0.08,-0.034,0.026,4
-0.055,-0.022,0.036,5
-0.053,-0.067,0.028,5
-0.048,-0.043,-0.008,5
-0.069,-0.004,-0.037,5
-0.04,0.012,-0.038,5
0.006,0.024,-0.06,5
0.04,0.06,-0.093,5
0.074,0.123,-0.036,5
0.101,0.111,-0.054,5
0.104,0.117,-0.053,5
0.115,0.148,-0.047,5
0.164,0.146,-0.034,5
0.16,0.119,0.016,5
0.149,0.025,0.027,5
0.112,-0.011,0.037,5
0.088,-0.04,0.046,5
0.062,-0.088,0.05,4
-0.012,-0.118,0.045,5
-0.028,-0.136,0.019,5
-0.043,-0.131,0.065,5
-0.09,-0.144,0.037,5
-0.15,-0.078,0.041,5
-0.131,-0.04,0.042,5
-0.126,0.002,0.068,5
-0.118,0.011,0.026,5
-0.136,0.018,0.028,5
-0.153,0.042,0.0,5
-0.107,0.021,-0.008,5
-0.092,0.04,-0.012,5
-0.074,0.036,-0.011,5
-0.011,0.019,0.007,5
-0.01,0.013,-0.015,5
0.008,0.007,-0.009,5
0.059,0.037,-0.016,5
0.035,0.016,-0.002,4
0.058,-0.041,-0.014,5
0.03,0.01,-0.013,5
0.032,0.0,-0.025,5
0.02,-0.008,-0.022,5
0.022,-0.046,-0.02,5
0.028,-0.024,-0.031,5
-0.008,-0.043,-0.015,5
-0.037,-0.056,-0.043,5
-0.029,-0.054,-0.052,5
-0.018,-0.027,-0.068,5
-0.016,-0.02,-0.018,5
0.002,-0.023,-0.051,5
-0.036,-0.012,-0.02,5
-0.002,-0.023,0.003,5
0.032,-0.004,-0.001,5
0.015,-0.029,-0.027,5
0.035,-0.048,0.018,5
0.053,-0.034,0.021,5
0.035,-0.022,0.053,4
0.075,-0.003,0.035,5
0.071,-0.02,0.104,5
0.047,-0.022,0.141,5
0.021,-0.033,0.097,5
0.01,-0.055,0.07,5
0.026,-0.119,0.175,5
0.019,-0.158,0.218,5
0.056,-0.276,0.213,5
0.08,-0.365,0.14,5
0.042,-0.47,-0.007,5
0.003,-0.6,-0.101,5
0.02,-0.635,-0.185,5
0.061,-0.61,-0.24,5
0.111,-0.583,-0.302,5
0.087,-0.469,-0.345,5
0.113,-0.332,-0.358,5
0.175,-0.156,-0.37,5
0.183,0.061,-0.358,4
0.135,0.219,-0.314,5
0.108,0.326,-0.239,5
0.05,0.405,-0.215,5
-0.04,0.442,-0.095,5
-0.157,0.463,0.052,5
-0.245,0.464,0.098,5
-0.371,0.452,0.114,5
-0.459,0.398,0.236,5
-0.486,0.341,0.191,5
-0.532,0.302,0.202,5
-0.574,0.298,0.152,5
-0.486,0.255,0.119,5
-0.433,0.225,0.034,5
-0.386,0.216,0.022,5
-0.3,0.129,0.037,5
-0.214,0.099,0.068,5
-0.093,0.05,0.069,4
0.01,0.007,0.118,5
0.069,-0.045,0.15,5
0.071,-0.092,0.126,5
0.055,-0.109,0.144,5
0.037,-0.119,0.185,5
0.0,-0.129,0.167,5
-0.009,-0.116,0.223,5
-0.004,-0.104,0.265,5
-0.033,-0.077,0.243,5
-0.013,-0.121,0.253,5
-0.029,-0.083,0.31,5
-0.052,-0.092,0.274,5
-0.029,-0.108,0.256,5
-0.069,-0.11,0.239,5
-0.071,-0.069,0.206,5
-0.068,-0.066,0.138,5
0.011,-0.06,0.15,5
0.018,-0.032,0.2,5
0.034,-0.012,0.188,4
0.104,-0.002,0.169,5
0.141,-0.002,0.118,5
0.139,0.028,0.097,5
0.181,0.034,0.07,5
0.228,-0.021,0.093,5
0.261,-0.018,0.123,5
0.269,-0.034,0.162,5
0.35,-0.052,0.224,5
0.397,-0.085,0.236,5
0.409,-0.085,0.203,5
0.402,-0.15,0.101,5
0.375,-0.152,0.074,5
0.394,-0.146,0.075,5
0.328,-0.161,0.089,5
0.282,-0.158,0.153,5
0.215,-0.151,0.207,5
0.138,-0.123,0.19,5
0.064,-0.115,0.111,4
0.001,-0.099,0.091,5
-0.041,-0.029,0.108,5
-0.158,0.055,0.08,5
-0.193,0.032,0.067,5
-0.234,0.081,0.031,5
-0.254,0.146,-0.006,5
-0.194,0.157,0.007,5
-0.209,0.197,-0.002,5
-0.201,0.229,-0.066,5
-0.215,0.288,-0.111,5
-0.181,0.311,-0.156,5
-0.167,0.345,-0.179,5
-0.137,0.418,-0.209,5
-0.076,0.445,-0.218,5
-0.012,0.512,-0.166,5
0.126,0.521,-0.063,5
0.273,0.543,0.054,4
0.349,0.514,0.213,5
0.413,0.48,0.29,5
0.475,0.423,0.322,5
0.518,0.364,0.393,5
0.518,0.288,0.418,5
0.453,0.242,0.428,5
0.468,0.201,0.437,5
0.443,0.181,0.458,5
0.45,0.119,0.472,5
0.444,0.125,0.524,5
0.486,0.138,0.601,5
0.549,0.154,0.653,5
0.485,0.165,0.674,5
0.54,0.23,0.675,5
0.516,0.298,0.634,5
0.404,0.436,0.605,5
0.385,0.603,0.471,5
0.351,0.733,0.411,5
0.26,0.879,0.344,4
0.135,1.058,0.223,5
-0.024,1.194,0.037,5
-0.13,1.333,-0.254,5
-0.233,1.445,-0.621,5
-0.347,1.624,-0.938,5
-0.455,1.879,-1.077,5
-0.539,2.165,-1.142,5
-0.575,2.453,-1.26,5
-0.539,2.665,-1.337,5
-0.455,2.855,-1.427,5
-0.31,2.983,-1.539,5
-0.159,2.904,-1.561,5
0.016,2.666,-1.616,5
0.204,2.27,-1.7,5
0.304,1.72,-1.612,5
0.347,1.022,-1.464,5
0.437,0.252,-1.304,4
0.462,-0.6,-1.148,5
0.351,-1.445,-1.007,5
0.049,-2.154,-0.807,5
-0.343,-2.74,-0.679,5
-0.847,-3.267,-0.568,5
-1.206,-3.785,-0.529,5
-1.374,-4.178,-0.682,5
-1.448,-4.484,-0.756,5
-1.54,-4.575,-0.78,5
-1.541,-4.561,-0.568,5
-1.452,-4.609,-0.123,5
-1.371,-4.527,0.069,5
-1.204,-4.294,0.239,5
-1.027,-3.968,0.447,5
-0.86,-3.52,0.541,5
-0.55,-2.969,0.555,5
-0.253,-2.293,0.59,5
0.06,-1.564,0.695,5
0.381,-0.744,0.733,4
0.502,0.084,0.686,5
0.482,0.778,0.617,5
0.481,1.441,0.387,5
0.403,2.0,0.12,5
0.324,2.39,-0.188,5
0.309,2.625,-0.424,5
0.235,2.707,-0.515,5
0.172,2.695,-0.575,5
0.142,2.494,-0.488,5
0.154,2.141,-0.335,5
0.112,1.738,-0.078,5
0.075,1.236,0.093,5
0.141,0.755,0.23,5
0.123,0.24,0.371,5
-0.009,-0.206,0.592,5
-0.125,-0.482,0.671,5
-0.246,-0.787,0.673,5
-0.346,-1.036,0.735,4
-0.372,-1.195,0.765,5
-0.36,-1.317,0.688,5
-0.342,-1.405,0.641,5
-0.264,-1.476,0.607,5
-0.139,-1.483,0.568,5
-0.039,-1.425,0.498,5
0.124,-1.356,0.418,5
0.236,-1.229,0.398,5
0.273,-1.054,0.336,5
0.349,-0.871,0.255,5
0.439,-0.651,0.208,5
0.546,-0.491,0.123,5
0.621,-0.385,0.011,5
0.645,-0.2,0.001,5
0.61,-0.055,0.01,5
0.635,0.053,0.048,5
0.542,0.233,0.116,5
0.6,0.261,0.113,4
0.505,0.347,0.248,5
0.437,0.364,0.232,5
0.419,0.422,0.364,5
0.382,0.423,0.418,5
0.378,0.42,0.445,5
0.387,0.334,0.409,5
0.379,0.271,0.394,5
0.393,0.201,0.411,5
0.371,0.124,0.331,5
0.299,0.06,0.28,5
0.247,0.05,0.321,5
0.171,0.023,0.384,5
0.132,0.017,0.376,5
0.128,-0.036,0.416,5
0.106,-0.075,0.43,5
0.091,-0.132,0.499,5
0.095,-0.184,0.458,5
0.111,-0.251,0.451,4
0.057,-0.3,0.384,5
-0.004,-0.326,0.289,5
0.004,-0.34,0.17,5
0.012,-0.306,0.144,5
-0.044,-0.297,0.087,5
-0.126,-0.185,0.125,5
-0.169,-0.068,0.199,5
-0.225,0.041,0.308,5
-0.259,0.085,0.437,5
-0.198,0.098,0.617,5
-0.14,0.002,0.65,5
-0.126,-0.105,0.693,5
-0.044,-0.271,0.71,5
0.033,-0.524,0.79,5
0.047,-0.743,0.866,5
0.068,-0.988,0.822,5
0.048,-1.191,0.727,5
0.043,-1.378,0.594,4
-0.012,-1.533,0.388,5
-0.166,-1.599,0.177,5
-0.347,-1.612,-0.09,5
-0.498,-1.498,-0.357,5
-0.573,-1.326,-0.519,5
-0.589,-1.103,-0.553,5
-0.651,-0.842,-0.584,5
-0.758,-0.525,-0.577,5
-0.79,-0.197,-0.554,5
-0.801,0.094,-0.598,5
-0.881,0.39,-0.521,5
-1.017,0.666,-0.559,5
-1.148,0.78,-0.71,5
-1.257,0.741,-1.035,5
-1.446,0.718,-1.699,5
-1.788,0.922,-2.641,5
-2.329,1.36,-3.558,5
-2.635,1.926,-4.202,5
-2.634,2.497,-4.32,4
-2.384,3.191,-4.043,5
-1.925,4.208,-3.574,5
-1.121,5.355,-2.402,5
0.107,6.272,-0.779,5
1.604,6.882,0.268,5
3.517,7.249,0.409,5
5.246,7.02,0.196,5
6.713,6.408,-0.366,5
7.42,5.212,-0.82,5
7.514,3.441,-1.126,5
6.789,1.528,-0.88,5
5.369,-0.24,-0.49,5
3.216,-1.599,-0.264,5
0.705,-2.413,0.158,5
-1.688,-2.836,0.482,5
-3.45,-3.117,0.559,5
-4.363,-3.365,0.555,4
-5.069,-3.36,0.335,5
-5.544,-3.132,0.289,5
-5.36,-2.888,0.208,5
-4.807,-2.564,-0.006,5
-4.115,-2.183,-0.358,5
-3.294,-1.831,-0.874,5
-2.439,-1.432,-1.416,5
-1.587,-1.018,-2.059,5
-0.692,-0.649,-2.585,5
0.273,-0.252,-2.904,5
1.082,0.057,-3.049,5
1.797,0.426,-3.007,5
2.285,0.732,-2.629,5
2.707,0.935,-2.167,5
3.018,1.048,-1.696,5
3.173,1.047,-1.212,5
3.127,0.912,-0.845,5
2.944,0.683,-0.502,4
2.524,0.343,-0.051,5
1.88,-0.014,0.5,5
1.157,-0.379,1.015,5
0.434,-0.72,1.314,5
-0.152,-0.984,1.398,5
-0.684,-1.114,1.297,5
-1.232,-1.162,1.193,5
-1.595,-1.067,1.074,5
-1.793,-0.973,0.902,5
-1.937,-0.807,0.756,5
-1.968,-0.619,0.482,5
-1.831,-0.406,0.304,5
-1.54,-0.206,0.11,5
-1.201,0.051,-0.068,5
-0.757,0.253,-0.165,5
-0.307,0.4,-0.217,5
0.266,0.489,-0.148,5
0.756,0.487,-0.043,4
1.219,0.439,0.107,5
1.485,0.472,0.575,5
1.6,0.365,0.789,5
1.552,0.195,0.766,5
1.405,-0.009,0.913,5
1.17,-0.288,1.024,5
0.893,-0.669,0.978,5
0.481,-0.955,0.889,5
0.006,-1.114,0.748,5
-0.597,-1.084,0.514,5
-1.21,-0.911,0.294,5
-1.567,-0.674,0.192,5
-1.725,-0.326,0.207,5
-1.69,0.0,0.285,5
-1.452,0.313,0.407,5
-1.001,0.588,0.375,5
-0.608,0.714,0.303,5
-0.215,0.746,0.316,4
0.172,0.697,0.327,5
0.387,0.559,0.316,5
0.581,0.378,0.319,5
0.695,0.159,0.33,5
0.751,-0.02,0.34,5
0.805,-0.143,0.358,5
0.742,-0.262,0.387,5
0.676,-0.348,0.395,5
0.509,-0.412,0.377,5
0.243,-0.47,0.413,5
0.025,-0.513,0.419,5
-0.223,-0.548,0.411,5
-0.433,-0.588,0.405,5
-0.601,-0.603,0.39,5
-0.683,-0.559,0.377,5
-0.761,-0.469,0.305,5
-0.732,-0.344,0.287,5
-0.672,-0.159,0.245,4
-0.514,-0.027,0.195,5
-0.355,0.1,0.124,5
-0.203,0.189,0.012,5
-0.053,0.286,-0.087,5
0.093,0.314,-0.147,5
0.183,0.347,-0.128,5
0.285,0.329,-0.128,5
0.382,0.275,-0.098,5
0.387,0.239,-0.08,5
0.365,0.154,-0.054,5
0.359,0.079,-0.049,5
0.28,0.006,-0.027,5
0.161,-0.037,0.04,5
0.067,-0.093,0.031,5
-0.038,-0.136,-0.001,5
-0.116,-0.144,0.02,5
-0.233,-0.155,0.052,5
-0.322,-0.114,0.073,4
-0.29,-0.072,0.1,5
