x,y,z,duration
0.152,-0.008,-0.029,3003
0.193,-0.042,-0.069,3008
0.243,-0.016,-0.088,3013
0.287,-0.018,-0.088,3018
0.258,-0.012,-0.092,3023
0.297,0.014,-0.1,3028
0.267,0.008,-0.12,3033
0.198,-0.013,-0.181,3038
0.156,0.026,-0.15,3043
0.149,0.045,-0.126,3048
0.052,0.053,-0.122,3053
0.017,0.087,-0.071,3058
0.011,0.082,-0.086,3063
-0.063,0.061,-0.12,3068
-0.086,0.033,-0.13,3073
-0.073,0.043,-0.121,3078
-0.075,0.039,-0.057,3082
-0.08,0.017,-0.012,3087
-0.059,-0.014,-0.011,3092
-0.01,0.013,-0.044,3097
0.0,0.02,-0.109,3102
0.02,0.009,-0.107,3107
0.035,0.013,-0.126,3112
0.045,0.033,-0.174,3117
0.075,0.068,-0.204,3122
0.097,0.074,-0.192,3127
0.105,0.063,-0.246,3132
0.133,0.065,-0.282,3137
0.197,0.058,-0.327,3142
0.216,0.035,-0.281,3147
0.182,0.019,-0.218,3152
0.189,0.051,-0.218,3157
0.166,0.068,-0.196,3162
0.119,0.044,-0.159,3167
0.12,0.026,-0.161,3172
0.104,0.019,-0.106,3177
0.055,0.065,-0.061,3181
0.058,0.084,-0.098,3186
0.035,0.067,-0.131,3191
0.035,0.043,-0.118,3196
0.019,0.039,-0.123,3201
-0.012,0.022,-0.132,3206
-0.032,0.011,-0.085,3211
-0.059,0.01,-0.042,3216
-0.109,-0.012,0.018,3221
-0.077,0.023,0.093,3226
-0.082,0.025,0.17,3231
-0.108,0.031,0.196,3236
-0.106,0.075,0.233,3241
-0.138,0.081,0.235,3246
-0.15,0.081,0.242,3251
-0.196,0.133,0.317,3256
-0.215,0.129,0.285,3261
-0.167,0.146,0.269,3266
-0.082,0.174,0.26,3270
-0.039,0.221,0.195,3275
0.059,0.251,0.115,3280
0.117,0.265,0.09,3285
0.157,0.238,0.043,3290
0.215,0.262,0.025,3295
0.275,0.274,-0.019,3300
0.265,0.217,-0.082,3305
0.32,0.173,-0.087,3310
0.336,0.173,-0.043,3315
0.332,0.173,-0.018,3320
0.316,0.138,0.039,3325
0.332,0.137,0.087,3330
0.281,0.115,0.134,3335
0.219,0.069,0.155,3340
0.201,0.028,0.148,3345
0.121,0.008,0.164,3350
0.009,-0.031,0.22,3355
-0.016,-0.028,0.19,3360
-0.028,0.008,0.171,3365
-0.072,-0.004,0.128,3369
-0.074,-0.025,0.046,3374
-0.071,-0.044,-0.04,3379
-0.038,-0.044,-0.13,3384
-0.042,-0.061,-0.156,3389
-0.042,-0.072,-0.222,3394
-0.017,-0.039,-0.282,3399
0.023,-0.027,-0.34,3404
0.038,-0.002,-0.388,3409
0.03,0.001,-0.482,3414
0.022,0.104,-0.525,3419
-0.005,0.176,-0.511,3424
-0.009,0.236,-0.559,3429
-0.051,0.264,-0.598,3434
-0.041,0.306,-0.598,3439
-0.024,0.366,-0.59,3444
-0.061,0.377,-0.527,3449
-0.05,0.331,-0.474,3454
-0.036,0.341,-0.409,3459
-0.063,0.302,-0.295,3463
-0.156,0.263,-0.222,3468
-0.183,0.254,-0.067,3473
-0.199,0.229,0.103,3478
-0.201,0.245,0.187,3483
-0.276,0.237,0.19,3488
-0.235,0.179,0.206,3493
-0.104,0.101,0.224,3498
0.022,0.052,0.279,3503
0.05,0.025,0.255,3508
0.114,0.018,0.23,3513
0.137,-0.017,0.25,3518
0.145,-0.089,0.246,3523
0.173,-0.127,0.235,3528
0.16,-0.132,0.241,3533
0.136,-0.149,0.23,3538
0.139,-0.194,0.216,3543
0.168,-0.209,0.185,3548
0.095,-0.235,0.141,3553
0.047,-0.238,0.118,3558
0.06,-0.266,0.093,3562
0.028,-0.261,0.118,3567
-0.043,-0.273,0.115,3572
-0.086,-0.298,0.125,3577
-0.125,-0.337,0.186,3582
-0.186,-0.337,0.228,3587
-0.27,-0.355,0.265,3592
-0.347,-0.376,0.307,3597
-0.385,-0.347,0.371,3602
-0.394,-0.303,0.364,3607
-0.398,-0.256,0.358,3612
-0.362,-0.226,0.305,3617
-0.33,-0.199,0.227,3622
-0.31,-0.097,0.092,3627
-0.262,-0.066,0.031,3632
-0.223,-0.012,-0.139,3637
-0.106,0.096,-0.237,3642
0.007,0.168,-0.343,3647
0.05,0.186,-0.438,3652
0.144,0.228,-0.489,3657
0.198,0.252,-0.509,3661
0.196,0.296,-0.462,3666
0.211,0.309,-0.411,3671
0.177,0.27,-0.349,3676
0.18,0.299,-0.292,3681
0.188,0.282,-0.224,3686
0.178,0.249,-0.172,3691
0.225,0.246,-0.12,3696
0.176,0.195,-0.138,3701
0.107,0.137,-0.159,3706
0.044,0.115,-0.177,3711
0.001,0.056,-0.125,3716
-0.02,0.033,-0.048,3721
-0.065,0.029,-0.043,3726
-0.132,0.005,-0.034,3731
-0.127,-0.051,-0.052,3736
-0.11,-0.14,-0.09,3741
-0.108,-0.178,-0.094,3746
-0.045,-0.233,-0.08,3751
-0.015,-0.27,-0.042,3755
0.029,-0.26,0.047,3760
0.048,-0.256,0.146,3765
0.043,-0.204,0.187,3770
0.03,-0.115,0.212,3775
0.061,-0.091,0.216,3780
-0.004,-0.012,0.195,3785
0.008,0.009,0.205,3790
0.007,0.043,0.198,3795
0.024,0.056,0.169,3800
0.073,0.029,0.144,3805
0.169,0.047,0.073,3810
0.238,0.06,0.083,3815
0.305,0.054,0.062,3820
0.374,0.009,-0.004,3825
0.474,0.008,0.0,3830
0.582,-0.022,0.082,3835
0.636,-0.002,0.112,3840
0.667,-0.01,0.123,3845
0.639,-0.018,0.153,3850
0.579,-0.02,0.233,3854
0.5,-0.036,0.283,3859
0.316,-0.028,0.392,3864
0.147,0.0,0.547,3869
-0.04,0.017,0.69,3874
-0.204,0.02,0.777,3879
-0.369,0.009,0.768,3884
-0.465,-0.012,0.829,3889
-0.462,-0.046,0.828,3894
-0.506,-0.088,0.818,3899
-0.486,-0.127,0.706,3904
-0.467,-0.196,0.597,3909
-0.42,-0.241,0.503,3914
-0.348,-0.303,0.379,3919
-0.335,-0.299,0.341,3924
-0.254,-0.26,0.298,3929
-0.207,-0.247,0.238,3934
-0.195,-0.205,0.171,3939
-0.119,-0.137,0.064,3944
-0.051,-0.093,0.036,3948
-0.046,-0.071,-0.014,3953
-0.046,-0.008,-0.09,3958
-0.132,0.048,-0.086,3963
-0.084,0.039,-0.021,3968
-0.054,0.052,0.088,3973
-0.04,0.051,0.148,3978
-0.075,0.102,0.232,3983
-0.132,0.131,0.299,3988
-0.252,0.062,0.36,3993
-0.317,0.047,0.423,3998
-0.376,0.033,0.45,4003
-0.472,0.043,0.474,4008
-0.459,0.0,0.508,4013
-0.349,-0.085,0.375,4018
-0.236,-0.21,0.239,4023
0.002,-0.297,0.081,4028
0.273,-0.379,-0.068,4033
0.487,-0.428,-0.221,4038
0.684,-0.359,-0.207,4043
0.818,-0.332,-0.109,4047
0.754,-0.303,-0.016,4052
0.807,-0.32,0.312,4057
0.839,-0.439,0.578,4062
0.69,-0.632,0.581,4067
0.518,-0.814,0.66,4072
0.457,-1.013,0.879,4077
0.355,-1.075,0.963,4082
0.203,-1.041,1.0,4087
0.11,-0.997,0.956,4092
0.073,-0.884,0.792,4097
-0.033,-0.779,0.613,4102
-0.197,-0.58,0.449,4107
-0.346,-0.367,0.373,4112
-0.432,-0.197,0.327,4117
-0.406,-0.004,0.342,4122
-0.3,0.116,0.467,4127
-0.206,0.19,0.386,4132
-0.056,0.197,0.214,4137
0.018,0.169,0.042,4142
0.124,0.13,0.067,4146
0.206,0.091,0.065,4151
0.134,0.108,0.007,4156
0.099,0.093,-0.066,4161
0.037,0.083,-0.288,4166
-0.043,0.148,-0.509,4171
-0.112,0.202,-0.743,4176
-0.14,0.208,-0.871,4181
-0.126,0.23,-1.003,4186
-0.07,0.229,-1.084,4191
-0.015,0.232,-1.126,4196
0.037,0.208,-1.147,4201
0.115,0.179,-1.162,4206
0.289,0.183,-1.287,4211
0.359,0.186,-1.322,4216
0.409,0.193,-1.319,4221
0.437,0.178,-1.415,4226
0.385,0.177,-1.498,4231
0.333,0.155,-1.495,4236
0.283,0.187,-1.44,4241
0.138,0.198,-1.438,4245
0.072,0.222,-1.389,4250
-0.02,0.208,-1.323,4255
-0.147,0.204,-1.178,4260
-0.275,0.262,-1.056,4265
-0.398,0.266,-0.942,4270
-0.453,0.265,-0.847,4275
-0.494,0.273,-0.823,4280
-0.574,0.25,-0.749,4285
-0.555,0.195,-0.743,4290
-0.521,0.218,-0.708,4295
-0.529,0.282,-0.654,4300
-0.463,0.314,-0.614,4305
-0.395,0.343,-0.579,4310
-0.308,0.361,-0.555,4315
-0.247,0.381,-0.551,4320
-0.119,0.36,-0.535,4325
-0.077,0.362,-0.503,4330
-0.013,0.343,-0.466,4335
0.009,0.348,-0.354,4339
0.047,0.373,-0.34,4344
0.128,0.319,-0.332,4349
0.115,0.304,-0.277,4354
0.086,0.312,-0.306,4359
0.108,0.212,-0.193,4364
0.088,0.191,0.023,4369
0.088,0.163,0.189,4374
0.062,0.138,0.252,4379
0.043,0.06,0.347,4384
0.039,0.032,0.347,4389
-0.003,-0.018,0.386,4394
0.044,-0.042,0.317,4399
0.022,-0.029,0.272,4404
0.011,-0.082,0.219,4409
0.027,-0.039,0.124,4414
0.007,-0.04,0.077,4419
-0.049,-0.005,0.03,4424
-0.113,0.024,-0.006,4429
-0.153,0.056,-0.001,4434
-0.159,0.072,-0.018,4438
-0.122,0.009,-0.034,4443
-0.036,-0.025,-0.035,4448
-0.037,-0.083,-0.005,4453
-0.025,-0.122,0.068,4458
0.042,-0.132,0.126,4463
0.037,-0.153,0.165,4468
0.008,-0.159,0.208,4473
0.011,-0.169,0.2,4478
-0.028,-0.169,0.223,4483
-0.042,-0.204,0.261,4488
-0.029,-0.184,0.196,4493
-0.048,-0.148,0.155,4498
-0.086,-0.12,0.135,4503
-0.146,-0.087,0.07,4508
-0.235,-0.043,0.046,4513
-0.306,0.029,0.11,4518
-0.319,0.039,0.142,4523
-0.33,0.078,0.128,4528
-0.357,0.083,0.137,4532
-0.36,0.118,0.119,4537
-0.367,0.119,0.171,4542
-0.309,0.094,0.232,4547
-0.261,0.102,0.308,4552
-0.256,0.113,0.32,4557
-0.287,0.162,0.378,4562
-0.327,0.18,0.358,4567
-0.311,0.201,0.361,4572
-0.241,0.211,0.419,4577
-0.209,0.22,0.42,4582
-0.132,0.233,0.383,4587
-0.028,0.248,0.327,4592
0.064,0.227,0.281,4597
0.08,0.218,0.21,4602
0.123,0.23,0.129,4607
0.227,0.242,0.0,4612
0.248,0.269,-0.094,4617
0.262,0.32,-0.188,4622
0.261,0.357,-0.23,4627
0.252,0.377,-0.332,4631
0.283,0.395,-0.398,4636
0.289,0.334,-0.371,4641
0.333,0.305,-0.355,4646
0.373,0.318,-0.345,4651
0.431,0.273,-0.285,4656
0.357,0.215,-0.209,4661
0.317,0.233,-0.123,4666
0.286,0.218,-0.064,4671
0.244,0.166,-0.014,4676
0.211,0.136,0.042,4681
0.207,0.101,0.064,4686
0.178,0.031,0.105,4691
0.177,0.006,0.193,4696
0.198,0.023,0.221,4701
0.213,-0.031,0.268,4706
0.144,-0.019,0.293,4711
0.035,-0.056,0.397,4716
-0.058,-0.119,0.487,4721
-0.156,-0.154,0.61,4725
-0.175,-0.225,0.756,4730
-0.17,-0.336,0.905,4735
-0.291,-0.346,1.008,4740
-0.451,-0.38,1.101,4745
-0.518,-0.437,1.271,4750
-0.578,-0.449,1.351,4755
-0.646,-0.456,1.25,4760
-0.792,-0.445,1.444,4765
-0.803,-0.443,1.575,4770
-0.805,-0.416,1.551,4775
-0.72,-0.413,1.603,4780
-0.618,-0.355,1.404,4785
-0.448,-0.285,1.276,4790
-0.205,-0.26,1.205,4795
0.013,-0.2,1.067,4800
0.214,-0.193,0.917,4805
0.361,-0.152,0.817,4810
0.505,-0.124,0.821,4815
0.532,-0.111,0.86,4820
0.6,-0.143,0.791,4824
0.712,-0.198,0.621,4829
0.762,-0.225,0.335,4834
0.819,-0.259,-0.107,4839
0.901,-0.211,-0.575,4844
0.957,-0.078,-1.051,4849
0.952,0.127,-1.438,4854
0.934,0.446,-1.574,4859
0.901,0.72,-1.597,4864
0.828,0.941,-1.42,4869
0.754,1.041,-0.946,4874
0.704,0.997,-0.52,4879
0.574,0.807,-0.235,4884
0.4,0.528,0.007,4889
0.183,0.238,0.205,4894
0.005,-0.069,0.52,4899
-0.227,-0.304,0.882,4904
-0.471,-0.562,1.186,4909
-0.597,-0.682,1.291,4914
-0.757,-0.739,1.123,4918
-0.892,-0.656,0.955,4923
-0.928,-0.595,0.674,4928
-0.913,-0.484,0.331,4933
-0.847,-0.379,-0.076,4938
-0.719,-0.303,-0.426,4943
-0.583,-0.264,-0.685,4948
-0.382,-0.224,-0.918,4953
-0.18,-0.18,-1.029,4958
-0.046,-0.175,-0.861,4963
0.16,-0.183,-0.745,4968
0.33,-0.152,-0.662,4973
0.383,-0.124,-0.583,4978
0.465,-0.18,-0.455,4983
0.453,-0.188,-0.414,4988
0.382,-0.251,-0.368,4993
0.245,-0.321,-0.271,4998
0.112,-0.306,-0.128,5003
-0.079,-0.323,0.026,5008
-0.282,-0.321,0.209,5013
-0.469,-0.314,0.304,5017
-0.595,-0.339,0.399,5022
-0.613,-0.361,0.48,5027
-0.608,-0.433,0.557,5032
-0.568,-0.484,0.522,5037
-0.494,-0.526,0.47,5042
-0.458,-0.499,0.354,5047
-0.356,-0.484,0.138,5052
-0.294,-0.461,-0.224,5057
-0.23,-0.359,-0.219,5062
-0.104,-0.258,-0.365,5067
0.048,-0.215,-0.385,5072
0.211,-0.176,-0.441,5077
0.263,-0.15,-0.651,5082
0.47,-0.152,-0.836,5087
0.547,-0.103,-0.998,5092
0.609,-0.023,-0.997,5097
0.591,0.0,-0.966,5102
0.575,0.051,-0.982,5107
0.509,0.085,-0.939,5112
0.497,0.081,-0.945,5116
0.503,0.064,-0.906,5121
0.41,0.049,-0.893,5126
0.382,0.053,-0.855,5131
0.313,0.03,-0.778,5136
0.269,0.036,-0.735,5141
0.233,0.028,-0.692,5146
0.124,0.008,-0.631,5151
0.081,-0.009,-0.542,5156
-0.012,-0.017,-0.475,5161
-0.084,-0.024,-0.427,5166
-0.149,-0.039,-0.333,5171
-0.194,-0.052,-0.265,5176
-0.205,-0.021,-0.221,5181
-0.206,-0.04,-0.173,5186
-0.285,-0.058,-0.143,5191
-0.351,-0.03,-0.133,5196
-0.35,-0.083,-0.089,5201
-0.328,-0.101,-0.007,5206
-0.424,-0.073,0.019,5210
-0.451,-0.032,-0.034,5215
-0.423,-0.054,0.0,5220
-0.437,-0.027,-0.026,5225
-0.44,-0.02,-0.028,5230
-0.422,0.015,-0.077,5235
-0.38,0.048,-0.047,5240
-0.376,0.065,-0.056,5245
-0.395,0.054,-0.097,5250
-0.368,0.044,-0.101,5255
-0.314,0.1,-0.103,5260
-0.265,0.082,-0.106,5265
-0.2,0.091,-0.13,5270
-0.15,0.09,-0.108,5275
-0.079,0.085,-0.106,5280
-0.066,0.098,-0.078,5285
-0.047,0.075,-0.096,5290
-0.003,0.051,-0.022,5295
0.039,0.037,0.01,5300
0.087,0.042,0.009,5304
0.143,0.0,0.085,5309
0.159,-0.004,0.09,5314
0.113,-0.013,0.115,5319
0.153,-0.067,0.173,5324
0.138,-0.099,0.224,5329
0.102,-0.059,0.172,5334
0.096,-0.049,0.146,5339
0.143,-0.035,0.153,5344
