x_real,y_real,z_real,x_meas,y_meas,z_meas,x_error,y_error,z_error,duration
685.5,137.1,120.0,720.9910639530896,14.602302323658913,275.3339223203555,35.491063953089565,122.49769767634108,155.3339223203555,4.28
685.5,319.9,120.0,742.8130382294427,198.08110862574978,380.9762180594241,57.31303822944267,121.8188913742502,260.9762180594241,6.35
685.5,365.6,120.0,785.9883279496395,386.7673529646153,198.11080040151145,100.48832794963948,21.167352964615304,78.11080040151145,6.85
685.5,411.3,120.0,745.7364313102564,338.5214665463798,355.39610983148725,60.23643131025642,72.77853345362018,235.39610983148725,7.37
685.5,457.0,120.0,736.1917469264688,410.1193557258347,378.84828822807737,50.691746926468795,46.88064427416532,258.84828822807737,7.88
685.5,502.7,120.0,734.9384033490797,416.1628896458461,367.4341937356926,49.43840334907975,86.53711035415387,247.4341937356926,8.39
685.5,548.4,120.0,726.965332991132,344.14260143082856,475.063344287756,41.46533299113196,204.25739856917141,355.063344287756,8.89
685.5,685.5,120.0,672.8867278275749,557.9480321716093,509.08333520433234,12.613272172425127,127.55196782839073,389.08333520433234,10.43
685.5,731.2,120.0,719.6396892481848,584.8795393056736,498.60671821939326,34.13968924818482,146.32046069432647,378.60671821939326,10.96
