x,y,z,duration
0.298,-0.091,-0.034,186581
0.212,-0.06,-0.031,186586
0.173,-0.02,-0.002,186591
0.066,-0.026,0.028,186596
0.068,-0.011,0.029,186601
-0.02,0.024,0.035,186606
-0.044,0.051,0.07,186611
-0.091,0.051,0.106,186616
-0.086,0.097,0.091,186621
-0.073,0.105,0.082,186626
-0.118,0.124,0.095,186631
-0.153,0.133,0.094,186636
-0.134,0.12,0.119,186640
-0.103,0.104,0.086,186645
-0.11,0.085,0.099,186650
-0.086,0.033,0.076,186655
-0.112,-0.004,0.038,186660
-0.075,-0.059,0.064,186665
-0.058,-0.075,0.058,186670
-0.053,-0.106,0.082,186675
-0.03,-0.108,0.083,186680
-0.031,-0.115,0.096,186685
0.01,-0.121,0.078,186690
0.035,-0.095,0.048,186695
0.044,-0.069,0.039,186700
0.074,-0.062,0.022,186705
0.062,-0.043,-0.018,186710
0.095,-0.004,-0.007,186715
0.081,0.013,-0.058,186720
0.103,0.012,-0.065,186725
0.11,0.006,-0.089,186730
0.125,0.061,-0.093,186735
0.155,0.116,-0.135,186740
0.157,0.121,-0.126,186744
0.15,0.075,-0.139,186749
0.174,0.071,-0.16,186754
0.135,0.077,-0.109,186759
0.151,0.082,-0.068,186764
0.162,0.07,-0.057,186769
0.167,0.067,-0.038,186774
0.138,0.056,-0.026,186779
0.111,0.033,-0.023,186784
0.069,0.021,0.026,186789
0.101,0.006,0.019,186794
0.052,0.005,0.025,186799
-0.021,-0.011,-0.011,186804
-0.01,-0.015,-0.022,186809
-0.026,-0.013,-0.016,186814
-0.041,0.0,-0.049,186819
-0.045,0.009,-0.048,186824
-0.024,0.021,-0.043,186829
-0.034,0.019,-0.056,186834
-0.061,0.034,-0.111,186839
-0.037,0.039,-0.117,186843
0.008,0.07,-0.084,186848
0.038,0.045,-0.058,186853
0.09,0.002,-0.048,186858
0.072,0.006,-0.056,186863
0.078,0.005,-0.055,186868
0.117,-0.003,-0.002,186873
0.149,-0.024,0.002,186878
0.082,-0.052,0.027,186883
0.083,-0.051,0.02,186888
0.117,-0.067,0.001,186893
0.11,-0.116,0.005,186898
0.094,-0.096,-0.046,186903
