x,y,z,duration
-0.258,0.235,-0.026,160156
-0.211,0.281,-0.036,160161
-0.22,0.321,-0.115,160166
-0.133,0.319,-0.129,160171
-0.038,0.361,-0.125,160175
0.038,0.35,-0.103,160180
0.06,0.324,-0.106,160185
0.063,0.292,-0.181,160190
0.19,0.249,-0.219,160195
0.218,0.186,-0.171,160200
0.201,0.128,-0.137,160205
0.237,0.085,-0.106,160210
0.204,0.016,-0.078,160215
0.218,-0.028,-0.032,160220
0.218,-0.051,-0.002,160225
0.153,-0.106,0.066,160230
0.108,-0.143,0.111,160235
0.097,-0.154,0.16,160240
0.014,-0.156,0.174,160245
-0.013,-0.145,0.139,160250
-0.076,-0.134,0.147,160255
-0.141,-0.117,0.15,160260
-0.153,-0.135,0.156,160265
-0.189,-0.1,0.132,160270
-0.205,-0.068,0.17,160274
-0.21,-0.079,0.14,160279
-0.232,-0.049,0.066,160284
-0.243,-0.044,0.12,160289
-0.245,-0.044,0.12,160294
-0.251,-0.014,0.104,160299
-0.204,-0.043,0.115,160304
-0.205,-0.073,0.117,160309
-0.202,-0.061,0.105,160314
-0.177,-0.068,0.094,160319
-0.207,-0.057,0.124,160324
-0.177,-0.081,0.059,160329
-0.173,-0.051,0.084,160334
-0.198,-0.025,0.075,160339
-0.187,-0.031,0.076,160344
-0.173,-0.002,0.099,160349
-0.186,0.049,0.076,160354
-0.197,0.027,0.025,160359
-0.212,0.072,0.048,160364
-0.191,0.103,0.048,160368
-0.197,0.132,0.034,160373
-0.216,0.114,0.035,160378
-0.259,0.111,0.023,160383
-0.238,0.122,0.0,160388
-0.231,0.109,-0.008,160393
-0.204,0.09,0.009,160398
-0.149,0.059,0.016,160403
-0.16,0.01,0.049,160408
-0.118,-0.033,0.023,160413
-0.14,-0.025,0.012,160418
-0.096,-0.074,0.015,160423
-0.005,-0.11,0.022,160428
0.008,-0.121,0.046,160433
0.007,-0.126,0.062,160438
-0.027,-0.135,0.013,160443
0.078,-0.117,0.033,160448
0.057,-0.127,0.043,160453
0.103,-0.123,0.026,160458
0.136,-0.093,0.023,160463
0.101,-0.097,0.068,160467
0.103,-0.078,0.014,160472
0.136,-0.075,0.012,160477
