x,y,z,duration
-0.03,0.08,-0.024,28419
-0.04,0.042,-0.06,28424
-0.027,0.025,-0.032,28429
-0.007,0.035,-0.016,28434
0.01,0.027,-0.032,28439
-0.007,-0.005,-0.05,28444
0.027,0.008,-0.041,28449
0.029,0.003,-0.054,28454
0.004,-0.018,-0.01,28458
-0.017,-0.008,-0.013,28463
-0.011,0.014,0.005,28468
-0.014,-0.008,0.026,28473
-0.047,-0.007,0.01,28478
-0.012,0.001,-0.033,28483
0.023,0.005,-0.008,28488
0.025,0.0,-0.02,28493
0.009,-0.029,0.002,28498
0.021,-0.017,0.028,28503
0.01,-0.029,0.004,28508
0.035,0.0,-0.03,28513
0.036,-0.021,0.002,28518
0.024,-0.023,-0.023,28523
0.038,-0.021,-0.021,28528
0.06,-0.01,0.002,28533
0.003,0.016,0.002,28538
-0.027,0.023,0.01,28543
-0.016,0.007,-0.012,28548
-0.014,0.032,-0.015,28553
-0.043,0.055,0.012,28558
-0.025,0.062,0.036,28562
-0.006,0.048,-0.009,28567
-0.031,0.038,0.016,28572
-0.041,0.026,0.019,28577
-0.006,0.006,-0.021,28582
-0.006,0.01,-0.001,28587
-0.005,-0.033,-0.001,28592
-0.004,-0.026,-0.001,28597
-0.008,0.002,-0.005,28602
0.026,-0.015,-0.013,28607
0.041,-0.03,-0.038,28612
0.041,-0.023,0.008,28617
0.002,-0.029,0.025,28622
0.023,-0.044,0.022,28627
0.021,-0.022,-0.027,28632
0.019,-0.011,-0.028,28637
0.021,-0.027,-0.017,28642
0.036,-0.003,0.023,28647
0.011,0.014,0.016,28652
0.023,0.0,0.002,28657
0.046,0.055,-0.028,28662
0.003,0.067,-0.034,28666
-0.04,0.043,-0.034,28671
-0.027,0.03,-0.044,28676
-0.046,0.074,-0.07,28681
-0.032,0.067,-0.054,28686
-0.051,0.056,-0.049,28691
-0.002,0.042,-0.039,28696
0.005,0.012,-0.053,28701
-0.02,0.019,-0.065,28706
0.024,-0.025,-0.058,28711
-0.012,-0.031,-0.031,28716
-0.006,-0.015,-0.049,28721
0.019,-0.035,-0.066,28726
0.065,-0.01,-0.042,28731
0.054,-0.03,0.022,28736
0.018,-0.053,-0.005,28741
0.003,-0.013,0.02,28746
0.016,-0.016,0.044,28751
0.001,-0.066,0.048,28756
-0.019,-0.073,0.013,28761
0.012,-0.052,-0.026,28766
0.011,-0.017,0.036,28770
-0.024,-0.019,0.037,28775
0.008,-0.009,0.033,28780
-0.001,0.017,0.0,28785
-0.009,0.028,0.034,28790
-0.021,-0.013,0.043,28795
0.001,0.035,0.039,28800
0.027,0.023,0.009,28805
0.02,0.038,0.004,28810
0.022,0.017,0.016,28815
0.042,0.011,-0.014,28820
0.055,-0.007,0.0,28825
0.032,0.023,0.016,28830
0.046,0.017,0.015,28835
0.002,-0.006,0.022,28840
0.006,0.02,0.032,28845
0.014,0.001,0.02,28850
0.004,-0.033,-0.006,28855
0.021,-0.021,0.006,28860
0.023,0.006,0.023,28865
0.017,0.014,-0.017,28870
0.032,-0.012,0.001,28874
0.0,0.005,-0.029,28879
0.029,-0.003,0.003,28884
0.017,-0.007,0.02,28889
0.028,0.006,0.01,28894
0.013,-0.011,-0.029,28899
0.02,0.011,0.0,28904
0.001,0.022,-0.013,28909
-0.007,0.003,-0.02,28914
-0.015,0.028,-0.04,28919
-0.005,0.043,-0.027,28924
-0.03,0.034,-0.029,28929
0.006,0.035,-0.043,28934
-0.023,0.023,-0.013,28939
-0.012,0.008,-0.02,28944
0.001,0.007,0.028,28949
-0.011,0.015,0.021,28954
0.028,0.017,-0.019,28959
0.034,0.003,-0.013,28964
0.0,0.007,0.022,28969
0.004,-0.006,-0.005,28974
0.034,0.002,0.003,28978
0.052,-0.014,0.007,28983
0.034,-0.03,0.024,28988
0.048,0.002,0.021,28993
0.043,0.028,0.032,28998
0.034,-0.017,0.029,29003
0.048,0.005,0.034,29008
0.052,0.009,0.005,29013
0.012,-0.013,-0.003,29018
-0.005,0.001,0.009,29023
0.007,0.013,0.013,29028
-0.023,-0.017,-0.022,29033
-0.033,-0.011,0.001,29038
-0.021,-0.023,0.005,29043
-0.006,-0.016,0.0,29048
-0.001,-0.036,0.004,29053
-0.04,-0.058,0.008,29058
-0.027,-0.057,-0.018,29063
-0.02,-0.029,-0.007,29068
-0.048,-0.026,-0.019,29073
-0.065,-0.024,-0.009,29078
-0.015,-0.034,-0.064,29082
-0.031,-0.009,-0.006,29087
-0.024,0.004,0.024,29092
-0.021,0.016,-0.012,29097
0.019,0.027,-0.002,29102
0.021,0.029,-0.019,29107
0.006,0.043,0.0,29112
-0.011,0.043,-0.004,29117
0.02,0.026,0.017,29122
0.0,0.023,0.05,29127
-0.007,0.051,0.04,29132
0.018,0.003,0.058,29137
0.021,0.002,0.026,29142
-0.002,-0.018,0.054,29147
-0.015,-0.012,0.053,29152
0.042,-0.015,0.039,29157
0.081,-0.014,0.061,29162
0.055,-0.004,0.003,29167
0.037,-0.029,0.028,29172
0.024,-0.03,0.008,29177
0.039,-0.019,0.0,29182
0.001,-0.038,-0.005,29186
0.027,-0.017,0.004,29191
0.041,-0.015,0.0,29196
0.015,-0.018,-0.017,29201
0.014,-0.008,0.001,29206
-0.004,0.005,0.022,29211
-0.012,-0.003,-0.039,29216
0.005,-0.024,0.015,29221
-0.037,-0.009,0.044,29226
-0.038,0.013,0.031,29231
-0.004,-0.014,0.015,29236
-0.012,0.026,0.0,29241
-0.002,0.006,0.022,29246
-0.002,0.022,-0.01,29251
0.032,0.042,0.0,29256
0.029,0.033,0.012,29261
0.039,0.025,-0.018,29266
0.022,0.001,-0.008,29271
0.058,-0.006,0.001,29276
0.014,-0.019,0.009,29281
0.034,-0.017,0.025,29286
0.009,-0.054,0.018,29290
0.038,-0.048,0.021,29295
0.051,-0.048,0.014,29300
0.029,-0.039,0.009,29305
0.0,-0.009,0.034,29310
-0.016,0.026,0.034,29315
-0.014,0.023,0.027,29320
-0.017,0.033,0.033,29325
-0.003,0.052,0.059,29330
-0.054,0.051,0.066,29335
-0.057,0.063,0.008,29340
-0.051,0.052,0.007,29345
-0.02,0.047,-0.027,29350
-0.031,0.064,-0.029,29355
-0.075,0.001,-0.026,29360
0.0,-0.019,-0.019,29365
-0.008,-0.009,-0.043,29370
0.018,0.0,-0.034,29375
0.042,0.004,0.029,29380
0.025,-0.043,0.039,29385
0.031,-0.056,-0.012,29390
0.049,-0.016,0.023,29394
0.036,-0.027,0.021,29399
0.002,-0.037,0.01,29404
0.01,-0.029,0.022,29409
0.009,-0.022,0.015,29414
0.004,-0.015,-0.007,29419
-0.013,0.007,0.006,29424
-0.016,-0.01,0.031,29429
-0.036,0.016,0.015,29434
-0.036,0.01,-0.007,29439
0.001,-0.003,0.006,29444
-0.063,0.009,0.027,29449
-0.026,0.034,0.05,29454
0.005,0.026,0.032,29459
-0.016,0.024,0.007,29464
0.028,0.034,0.032,29469
0.021,0.009,0.02,29474
-0.041,0.012,0.014,29479
0.001,0.02,0.073,29484
0.014,0.009,0.005,29489
-0.004,0.051,0.017,29494
0.017,0.033,0.046,29498
0.054,0.004,-0.005,29503
0.07,0.042,0.0,29508
0.042,0.038,0.046,29513
0.007,-0.008,0.029,29518
0.002,-0.033,0.013,29523
0.028,-0.051,0.007,29528
0.003,-0.037,0.071,29533
0.016,-0.029,0.029,29538
-0.023,-0.069,0.026,29543
-0.004,-0.071,0.037,29548
0.0,-0.064,0.003,29553
-0.038,-0.036,0.015,29558
-0.051,-0.054,0.048,29563
-0.055,-0.057,0.035,29568
-0.01,-0.051,0.001,29573
-0.014,-0.029,-0.028,29578
-0.017,-0.03,-0.008,29583
-0.019,-0.014,0.061,29588
-0.034,0.0,0.016,29593
0.007,0.021,-0.002,29598
-0.036,0.027,-0.006,29602
0.01,-0.005,-0.005,29607
0.004,-0.004,0.007,29612
-0.017,0.004,-0.014,29617
-0.002,0.021,0.034,29622
0.023,0.006,-0.003,29627
