x,y,z,duration
-0.279,0.123,-0.031,259778
-0.26,0.007,0.066,259783
-0.234,-0.075,0.115,259788
-0.176,-0.171,0.134,259793
-0.162,-0.192,0.155,259798
-0.202,-0.242,0.2,259803
-0.182,-0.308,0.244,259808
-0.133,-0.312,0.246,259813
-0.116,-0.298,0.32,259818
-0.108,-0.281,0.335,259823
-0.08,-0.257,0.354,259828
-0.059,-0.21,0.37,259833
-0.053,-0.159,0.354,259838
-0.035,-0.13,0.306,259843
-0.014,-0.091,0.284,259848
-0.017,-0.034,0.281,259853
-0.007,0.016,0.227,259858
0.023,0.023,0.192,259862
0.012,0.042,0.155,259867
0.032,0.046,0.088,259872
0.038,0.02,0.027,259877
0.09,0.044,0.025,259882
0.064,0.035,-0.011,259887
0.023,0.032,-0.045,259892
0.089,0.037,-0.057,259897
0.024,0.037,-0.039,259902
0.082,0.042,-0.043,259907
0.091,0.042,-0.043,259912
0.104,0.077,-0.039,259917
0.132,0.06,-0.048,259922
0.149,0.024,-0.039,259927
0.108,0.026,-0.013,259932
0.127,0.041,0.009,259937
0.14,0.032,0.008,259942
0.131,0.05,0.011,259947
0.126,0.067,-0.045,259952
0.131,0.052,-0.006,259957
0.139,0.038,-0.005,259962
0.073,0.043,0.0,259966
0.04,0.03,0.029,259971
0.028,0.001,0.004,259976
0.038,-0.011,0.03,259981
0.051,0.006,0.035,259986
-0.013,0.005,0.04,259991
-0.021,-0.042,0.079,259996
-0.01,-0.037,0.037,260001
-0.022,-0.029,0.037,260006
0.023,-0.035,0.042,260011
0.046,-0.014,0.034,260016
0.029,-0.013,0.069,260021
0.013,-0.02,0.079,260026
0.042,-0.009,0.093,260031
0.046,-0.008,0.079,260036
0.08,0.026,0.041,260041
0.063,0.045,0.033,260046
0.07,0.079,0.025,260051
0.059,0.088,0.014,260056
0.031,0.101,-0.038,260061
0.075,0.117,-0.021,260065
0.042,0.109,-0.041,260070
0.033,0.098,-0.063,260075
0.047,0.054,-0.099,260080
0.047,0.023,-0.12,260085
0.025,0.003,-0.095,260090
0.005,-0.013,-0.107,260095
0.0,-0.029,-0.087,260100
0.0,-0.044,-0.1,260105
-0.029,-0.069,-0.112,260110
-0.018,-0.097,-0.087,260115
-0.011,-0.087,-0.061,260120
-0.045,-0.048,-0.064,260125
-0.001,-0.078,-0.07,260130
-0.01,-0.057,-0.055,260135
0.016,-0.034,-0.036,260140
0.014,0.003,-0.037,260145
