x,y,z,duration
0.244,0.422,-0.301,53795
0.133,0.483,-0.345,53800
0.055,0.534,-0.34,53805
0.019,0.558,-0.297,53810
-0.033,0.532,-0.289,53815
-0.138,0.466,-0.247,53820
-0.163,0.415,-0.214,53825
-0.151,0.27,-0.158,53830
-0.148,0.148,-0.116,53835
-0.129,0.017,-0.083,53840
-0.121,-0.126,-0.066,53845
-0.117,-0.234,-0.072,53850
-0.088,-0.284,-0.039,53855
-0.058,-0.35,-0.031,53860
-0.073,-0.375,-0.028,53865
-0.057,-0.407,-0.021,53870
-0.047,-0.388,-0.01,53875
-0.021,-0.357,-0.039,53880
-0.071,-0.291,-0.014,53885
-0.063,-0.254,-0.012,53889
-0.04,-0.189,-0.002,53894
-0.062,-0.114,-0.028,53899
-0.094,-0.025,-0.025,53904
-0.141,0.075,0.063,53909
-0.114,0.115,0.039,53914
-0.042,0.185,0.044,53919
-0.046,0.232,0.104,53924
-0.055,0.286,0.137,53929
0.002,0.287,0.166,53934
0.006,0.293,0.124,53939
0.031,0.264,0.133,53944
0.049,0.242,0.081,53949
0.118,0.239,0.077,53954
0.14,0.198,0.073,53959
0.139,0.178,0.062,53964
0.142,0.156,0.03,53969
0.163,0.063,0.022,53974
0.172,0.039,-0.018,53979
0.159,0.001,-0.055,53984
0.148,-0.003,-0.049,53988
0.128,-0.011,-0.044,53993
0.064,-0.036,-0.074,53998
0.049,-0.049,-0.088,54003
0.018,-0.096,-0.114,54008
-0.013,-0.138,-0.115,54013
-0.046,-0.137,-0.121,54018
-0.046,-0.158,-0.074,54023
-0.093,-0.138,-0.101,54028
-0.131,-0.15,-0.104,54033
-0.139,-0.174,-0.107,54038
-0.108,-0.182,-0.048,54043
-0.123,-0.159,-0.044,54048
-0.106,-0.161,-0.018,54053
-0.122,-0.127,-0.012,54058
-0.127,-0.115,0.002,54063
-0.092,-0.082,-0.041,54068
-0.07,-0.047,-0.019,54073
-0.067,-0.03,-0.052,54078
-0.035,0.046,-0.055,54083
0.002,0.063,-0.05,54087
-0.023,0.026,-0.083,54092
0.047,0.071,-0.079,54097
0.051,0.098,-0.076,54102
0.046,0.11,-0.046,54107
0.072,0.129,-0.068,54112
0.017,0.112,-0.069,54117
0.076,0.113,-0.08,54122
0.038,0.102,-0.08,54127
0.03,0.105,-0.115,54132
-0.007,0.064,-0.095,54137
-0.023,0.092,-0.103,54142
-0.017,0.066,-0.097,54147
-0.045,0.016,-0.122,54152
-0.075,0.014,-0.096,54157
-0.085,-0.029,-0.1,54162
-0.115,-0.022,-0.098,54167
-0.129,-0.063,-0.101,54172
-0.116,-0.113,-0.091,54177
-0.13,-0.067,-0.099,54182
-0.139,-0.099,-0.089,54186
-0.108,-0.089,-0.067,54191
-0.088,-0.05,-0.099,54196
-0.101,-0.075,-0.051,54201
-0.056,-0.08,-0.033,54206
-0.081,-0.064,0.021,54211
-0.055,-0.031,-0.001,54216
-0.067,-0.063,0.007,54221
-0.026,-0.039,0.053,54226
