x,y,z,duration
0.276,-0.234,0.06,241089
0.248,-0.176,0.084,241094
0.167,-0.133,0.084,241099
0.069,-0.059,0.063,241104
-0.019,0.011,0.052,241109
-0.121,0.057,0.056,241114
-0.113,0.06,0.015,241119
-0.205,0.092,0.035,241124
-0.232,0.139,0.036,241129
-0.239,0.151,0.041,241134
-0.219,0.14,-0.014,241139
-0.275,0.139,0.004,241143
-0.221,0.164,-0.021,241148
-0.147,0.13,-0.045,241153
-0.171,0.13,-0.041,241158
-0.159,0.096,-0.041,241163
-0.078,0.043,-0.071,241168
-0.079,0.03,-0.073,241173
-0.045,-0.002,-0.048,241178
0.015,0.001,-0.022,241183
0.065,-0.011,-0.067,241188
0.058,0.007,-0.103,241193
0.108,0.032,-0.045,241198
0.102,0.041,-0.036,241203
0.109,0.024,-0.063,241208
0.119,0.017,-0.014,241213
0.107,0.024,-0.051,241218
0.066,0.005,-0.11,241223
0.038,0.004,-0.117,241228
0.009,-0.004,-0.079,241233
-0.043,-0.008,-0.093,241238
-0.039,-0.033,-0.118,241243
-0.078,-0.004,-0.153,241247
-0.087,0.03,-0.112,241252
-0.079,0.04,-0.178,241257
-0.023,0.083,-0.135,241262
-0.021,0.127,-0.1,241267
0.006,0.105,-0.115,241272
0.027,0.121,-0.13,241277
0.042,0.165,-0.125,241282
0.076,0.127,-0.1,241287
0.124,0.097,-0.111,241292
0.129,0.091,-0.061,241297
0.108,0.078,-0.042,241302
0.14,0.061,0.013,241307
0.126,-0.013,0.037,241312
0.135,-0.024,0.051,241317
0.143,-0.022,0.041,241322
0.141,-0.067,0.106,241327
0.058,-0.078,0.126,241332
0.07,-0.096,0.135,241337
0.071,-0.103,0.117,241342
0.03,-0.123,0.118,241346
-0.003,-0.154,0.123,241351
-0.002,-0.143,0.076,241356
-0.093,-0.15,0.06,241361
-0.062,-0.169,0.058,241366
-0.047,-0.144,0.065,241371
-0.089,-0.116,0.089,241376
-0.102,-0.105,0.059,241381
-0.092,-0.073,0.035,241386
-0.121,-0.031,0.071,241391
-0.135,-0.028,0.068,241396
-0.147,-0.029,0.014,241401
-0.163,0.02,0.047,241406
-0.172,0.04,0.012,241411
-0.151,0.092,0.006,241416
-0.174,0.091,0.018,241421
-0.161,0.086,0.025,241426
-0.141,0.095,0.027,241431
-0.101,0.137,-0.009,241436
-0.129,0.14,-0.043,241441
-0.147,0.135,-0.03,241445
-0.14,0.16,-0.091,241450
-0.109,0.157,-0.087,241455
-0.094,0.141,-0.099,241460
-0.119,0.106,-0.098,241465
-0.085,0.108,-0.075,241470
-0.064,0.076,-0.076,241475
0.006,0.033,-0.112,241480
-0.041,0.0,-0.1,241485
-0.024,-0.047,-0.077,241490
-0.013,-0.046,-0.014,241495
-0.007,-0.02,-0.034,241500
0.044,-0.065,-0.035,241505
0.074,-0.093,-0.01,241510
0.097,-0.08,-0.013,241515
0.092,-0.089,-0.024,241520
0.082,-0.097,0.016,241525
0.083,-0.057,-0.011,241530
0.113,-0.069,0.028,241535
0.033,-0.105,0.021,241540
0.077,-0.081,0.032,241544
0.052,-0.034,0.059,241549
0.012,-0.031,-0.002,241554
0.05,-0.032,0.032,241559
0.027,-0.037,0.02,241564
-0.009,-0.029,0.009,241569
-0.021,-0.009,-0.004,241574
0.01,0.017,0.013,241579
0.022,0.002,0.003,241584
-0.005,0.023,-0.014,241589
-0.022,0.043,0.0,241594
0.001,0.012,0.013,241599
-0.011,0.024,-0.022,241604
0.007,0.065,-0.037,241609
0.023,0.045,-0.025,241614
0.029,0.054,-0.009,241619
0.022,0.052,0.021,241624
-0.014,0.043,-0.058,241629
-0.025,0.06,-0.043,241634
0.002,0.024,-0.03,241639
-0.014,0.017,-0.027,241644
-0.009,0.024,-0.046,241648
0.0,0.013,-0.003,241653
0.0,-0.005,-0.015,241658
-0.008,0.021,-0.014,241663
-0.024,0.001,0.017,241668
0.0,-0.002,0.019,241673
-0.026,-0.023,0.061,241678
-0.006,-0.017,0.05,241683
-0.018,-0.011,0.006,241688
-0.008,-0.053,0.04,241693
-0.003,-0.039,0.019,241698
-0.007,-0.031,-0.008,241703
-0.015,-0.032,-0.007,241708
0.012,-0.02,-0.028,241713
