x,y,z,duration
-0.283,-0.236,0.371,134679
-0.263,-0.247,0.33,134684
-0.181,-0.218,0.284,134689
-0.163,-0.226,0.251,134694
-0.125,-0.143,0.191,134699
-0.048,-0.094,0.159,134704
-0.043,-0.05,0.122,134709
-0.03,-0.002,0.092,134714
-0.01,0.083,0.074,134719
-0.009,0.11,0.05,134724
-0.016,0.146,0.036,134729
-0.002,0.183,0.024,134734
0.006,0.212,-0.025,134739
-0.024,0.251,-0.005,134744
-0.026,0.256,0.0,134749
-0.04,0.252,-0.005,134754
-0.04,0.261,-0.013,134759
-0.058,0.278,0.001,134763
-0.078,0.272,0.0,134768
-0.079,0.253,-0.042,134773
-0.058,0.198,-0.055,134778
-0.048,0.122,-0.019,134783
-0.056,0.058,-0.099,134788
-0.02,-0.003,-0.072,134793
-0.014,-0.085,-0.082,134798
0.0,-0.154,-0.082,134803
0.021,-0.22,-0.095,134808
0.045,-0.241,-0.116,134813
0.027,-0.282,-0.139,134818
0.063,-0.296,-0.138,134823
0.061,-0.288,-0.094,134828
0.081,-0.315,-0.119,134833
0.073,-0.284,-0.116,134838
0.061,-0.204,-0.087,134843
0.051,-0.145,-0.069,134848
0.089,-0.035,-0.084,134853
0.024,0.045,-0.093,134858
-0.025,0.101,-0.118,134862
-0.044,0.198,-0.102,134867
-0.074,0.153,-0.079,134872
-0.084,0.163,-0.114,134877
-0.08,0.194,-0.076,134882
-0.042,0.162,-0.052,134887
-0.063,0.133,-0.072,134892
-0.065,0.115,-0.018,134897
-0.011,0.078,-0.024,134902
0.071,0.053,0.003,134907
0.076,0.047,0.037,134912
0.064,0.012,0.076,134917
0.084,-0.022,0.069,134922
0.11,-0.003,0.079,134927
0.125,-0.028,0.11,134932
0.108,-0.021,0.107,134937
0.084,-0.049,0.084,134942
0.114,-0.074,0.071,134947
0.086,-0.024,0.072,134952
0.086,-0.026,0.065,134957
0.086,-0.045,0.084,134962
0.051,-0.036,0.072,134966
0.05,-0.032,0.056,134971
-0.001,-0.042,0.111,134976
0.007,-0.063,0.121,134981
0.006,-0.031,0.083,134986
0.005,-0.037,0.105,134991
-0.024,-0.037,0.099,134996
-0.031,-0.016,0.08,135001
-0.019,0.01,0.094,135006
-0.043,0.052,0.032,135011
-0.038,0.051,0.029,135016
-0.065,0.076,0.03,135021
-0.054,0.064,-0.023,135026
0.02,0.075,-0.042,135031
0.009,0.033,-0.068,135036
-0.004,0.051,-0.066,135041
0.047,0.042,-0.111,135046
0.051,0.046,-0.121,135051
0.067,0.007,-0.122,135056
0.099,0.011,-0.075,135061
0.068,-0.011,-0.111,135065
0.104,-0.01,-0.13,135070
0.102,-0.048,-0.121,135075
0.131,-0.039,-0.049,135080
0.105,-0.056,-0.065,135085
0.064,-0.025,-0.05,135090
0.075,-0.035,0.001,135095
0.054,-0.032,0.018,135100
0.058,-0.041,0.047,135105
0.073,-0.033,0.038,135110
0.083,-0.042,0.055,135115
0.027,-0.029,0.041,135120
0.037,-0.035,0.028,135125
0.025,-0.023,0.03,135130
0.018,-0.025,0.057,135135
0.012,-0.001,0.021,135140
-0.018,-0.001,0.019,135145
-0.06,-0.018,-0.025,135150
-0.045,0.013,0.037,135155
-0.01,0.02,0.0,135160
-0.022,0.018,0.016,135165
-0.067,0.025,-0.019,135169
-0.048,0.027,-0.017,135174
-0.064,0.05,-0.015,135179
-0.066,-0.001,0.024,135184
-0.081,-0.031,0.034,135189
-0.034,-0.024,0.014,135194
-0.039,-0.021,0.0,135199
-0.04,-0.054,0.008,135204
-0.044,-0.035,0.02,135209
-0.044,-0.062,0.031,135214
-0.035,-0.06,0.075,135219
-0.079,-0.054,0.05,135224
-0.063,-0.044,0.019,135229
-0.039,-0.048,0.035,135234
-0.061,-0.052,0.079,135239
-0.033,-0.017,0.062,135244
-0.056,-0.011,0.073,135249
-0.037,-0.018,0.1,135254
-0.029,-0.008,0.073,135259
-0.03,0.009,0.009,135264
-0.032,-0.004,0.021,135268
-0.037,-0.02,0.092,135273
-0.042,-0.04,0.062,135278
-0.02,-0.023,0.03,135283
-0.018,-0.025,0.031,135288
0.0,-0.009,0.015,135293
-0.008,-0.017,0.026,135298
-0.054,-0.024,0.006,135303
-0.019,-0.052,0.031,135308
-0.004,-0.016,-0.001,135313
-0.051,-0.027,0.046,135318
-0.085,-0.02,0.037,135323
-0.05,-0.027,0.003,135328
-0.036,-0.011,-0.001,135333
-0.072,0.01,-0.009,135338
-0.073,-0.003,-0.013,135343
-0.066,-0.032,0.022,135348
-0.05,-0.025,0.029,135353
-0.08,-0.005,-0.042,135358
-0.076,-0.004,-0.017,135363
-0.043,0.034,-0.01,135368
-0.073,0.009,-0.009,135372
-0.044,-0.004,-0.026,135377
-0.044,0.039,0.002,135382
-0.035,0.004,0.019,135387
-0.036,0.0,0.017,135392
0.006,0.034,0.011,135397
-0.007,0.026,0.018,135402
0.006,0.045,0.008,135407
0.022,0.041,0.033,135412
-0.031,0.032,0.034,135417
-0.002,0.033,0.017,135422
0.011,0.017,0.033,135427
0.04,-0.005,0.021,135432
0.018,0.0,0.01,135437
0.008,0.0,0.039,135442
0.007,-0.026,0.078,135447
0.011,-0.032,0.066,135452
0.022,-0.037,0.055,135457
0.003,-0.042,0.093,135462
0.028,-0.038,0.066,135467
-0.008,0.0,0.008,135472
-0.016,-0.004,0.05,135476
-0.066,0.0,0.079,135481
-0.02,0.013,0.067,135486
-0.036,0.02,0.069,135491
-0.041,0.014,0.045,135496
-0.002,0.034,0.058,135501
-0.028,0.03,0.009,135506
-0.016,0.014,0.034,135511
-0.01,0.009,0.034,135516
0.059,-0.009,0.014,135521
0.027,0.03,0.021,135526
-0.005,0.001,-0.002,135531
0.012,0.035,-0.036,135536
-0.001,0.006,-0.063,135541
-0.027,0.005,-0.043,135546
-0.011,0.013,-0.06,135551
-0.014,-0.009,-0.093,135556
-0.009,0.004,-0.058,135561
0.013,0.004,-0.048,135566
0.042,0.0,-0.064,135571
0.003,-0.013,-0.041,135575
-0.014,-0.016,-0.006,135580
0.017,-0.01,0.015,135585
-0.023,-0.004,-0.003,135590
-0.046,0.0,0.022,135595
-0.02,0.017,0.054,135600
-0.005,0.011,0.07,135605
-0.039,0.022,0.05,135610
-0.026,0.024,0.024,135615
