x,y,z,duration
-0.238,0.323,-0.159,19708
-0.189,0.342,-0.117,19713
-0.144,0.338,-0.17,19718
-0.091,0.352,-0.14,19723
-0.056,0.364,-0.134,19728
0.044,0.353,-0.147,19732
0.1,0.322,-0.123,19737
0.129,0.307,-0.12,19742
0.176,0.229,-0.086,19747
0.193,0.124,-0.064,19752
0.191,0.025,-0.015,19757
0.167,-0.084,0.055,19762
0.146,-0.196,0.097,19767
0.106,-0.276,0.139,19772
0.104,-0.334,0.172,19777
0.037,-0.391,0.215,19782
0.046,-0.369,0.237,19787
0.063,-0.371,0.226,19792
0.027,-0.347,0.19,19797
0.054,-0.325,0.188,19802
0.044,-0.271,0.157,19807
0.04,-0.205,0.115,19812
-0.011,-0.15,0.121,19817
-0.018,-0.1,0.096,19822
0.022,-0.047,0.082,19827
0.054,0.017,0.039,19832
0.023,0.088,-0.011,19836
0.068,0.157,-0.014,19841
0.009,0.232,-0.069,19846
-0.038,0.26,-0.092,19851
-0.043,0.282,-0.126,19856
-0.06,0.292,-0.083,19861
-0.054,0.306,-0.105,19866
-0.096,0.262,-0.064,19871
-0.048,0.228,-0.023,19876
-0.133,0.2,-0.038,19881
-0.073,0.15,0.016,19886
-0.048,0.092,0.054,19891
-0.004,0.027,0.061,19896
-0.017,-0.009,0.115,19901
-0.002,-0.039,0.173,19906
0.001,-0.099,0.185,19911
0.04,-0.128,0.206,19916
0.058,-0.145,0.207,19921
0.034,-0.157,0.229,19926
0.04,-0.18,0.249,19931
0.049,-0.166,0.224,19936
0.031,-0.18,0.202,19940
0.023,-0.175,0.177,19945
-0.034,-0.144,0.159,19950
-0.074,-0.138,0.113,19955
-0.053,-0.155,0.119,19960
-0.057,-0.109,0.12,19965
-0.085,-0.076,0.078,19970
-0.09,-0.034,0.057,19975
-0.072,-0.026,-0.004,19980
-0.056,-0.045,-0.025,19985
-0.076,-0.023,-0.031,19990
-0.043,0.0,-0.054,19995
0.0,0.012,-0.087,20000
0.004,0.02,-0.104,20005
0.025,0.039,-0.111,20010
-0.003,0.065,-0.108,20015
0.01,0.128,-0.076,20020
0.039,0.145,-0.073,20025
0.065,0.156,-0.065,20030
0.05,0.188,-0.072,20035
0.062,0.212,-0.069,20040
0.095,0.174,-0.053,20044
0.098,0.178,-0.056,20049
0.075,0.164,-0.038,20054
0.102,0.131,0.004,20059
0.113,0.053,0.0,20064
0.115,0.061,0.003,20069
0.125,0.024,0.042,20074
0.104,-0.007,0.016,20079
0.128,-0.071,0.032,20084
0.145,-0.099,0.054,20089
0.156,-0.097,0.062,20094
0.158,-0.109,0.09,20099
0.155,-0.141,0.077,20104
0.148,-0.136,0.116,20109
0.151,-0.148,0.087,20114
0.131,-0.111,0.079,20119
0.127,-0.105,0.058,20124
0.079,-0.107,0.009,20129
0.067,-0.062,-0.004,20134
0.086,-0.038,-0.025,20139
0.099,-0.03,-0.035,20144
0.093,-0.014,-0.092,20148
0.054,0.034,-0.117,20153
0.061,0.026,-0.11,20158
0.055,-0.001,-0.138,20163
0.024,0.006,-0.132,20168
0.0,0.014,-0.111,20173
-0.008,0.004,-0.108,20178
-0.029,-0.017,-0.089,20183
-0.004,-0.011,-0.088,20188
-0.038,0.011,-0.067,20193
-0.06,0.023,-0.055,20198
-0.045,0.02,-0.037,20203
-0.071,0.027,0.03,20208
-0.085,0.033,0.006,20213
-0.103,0.017,0.035,20218
-0.092,0.002,0.066,20223
-0.109,0.002,0.116,20228
-0.145,-0.019,0.147,20233
-0.165,0.0,0.128,20238
-0.144,-0.004,0.163,20243
-0.164,0.025,0.181,20248
-0.152,0.006,0.188,20252
-0.098,-0.016,0.109,20257
-0.11,-0.01,0.077,20262
-0.094,-0.026,0.095,20267
-0.145,-0.036,0.016,20272
-0.079,-0.037,-0.006,20277
-0.101,-0.033,-0.031,20282
-0.065,-0.056,-0.006,20287
-0.028,-0.05,-0.036,20292
-0.017,-0.028,-0.08,20297
-0.011,-0.008,-0.089,20302
0.015,0.005,-0.063,20307
0.009,0.03,-0.048,20312
0.06,0.01,-0.06,20317
0.093,0.013,-0.028,20322
0.075,0.025,-0.034,20327
0.106,0.031,0.012,20332
0.113,-0.023,0.019,20337
0.114,-0.033,0.056,20342
0.159,-0.047,0.093,20347
0.186,-0.017,0.036,20352
0.141,-0.049,0.05,20356
0.097,-0.057,0.071,20361
0.061,-0.039,0.059,20366
0.06,-0.039,0.075,20371
0.045,-0.039,0.067,20376
0.006,-0.005,0.069,20381
-0.007,0.003,0.101,20386
-0.002,0.007,0.039,20391
-0.01,-0.014,0.009,20396
-0.031,0.016,-0.008,20401
0.019,0.015,-0.029,20406
-0.016,0.017,-0.017,20411
-0.066,0.046,-0.007,20416
-0.034,0.058,-0.04,20421
-0.056,0.057,-0.015,20426
-0.012,0.051,-0.095,20431
-0.032,0.08,-0.094,20436
-0.016,0.064,-0.076,20441
-0.006,0.04,-0.12,20446
0.007,0.027,-0.104,20451
-0.01,0.012,-0.089,20456
0.016,0.015,-0.015,20460
0.023,0.026,-0.035,20465
0.008,-0.027,-0.01,20470
0.011,-0.016,-0.022,20475
-0.015,-0.031,0.022,20480
0.011,-0.015,0.033,20485
0.002,-0.04,0.012,20490
0.001,-0.027,0.046,20495
0.014,-0.033,0.084,20500
-0.004,0.013,0.037,20505
0.026,-0.027,0.059,20510
0.058,-0.002,-0.002,20515
0.018,0.006,-0.006,20520
0.059,-0.016,-0.005,20525
0.036,0.015,-0.061,20530
0.028,0.014,-0.038,20535
0.098,0.012,-0.025,20540
0.058,0.041,-0.027,20545
0.048,0.033,-0.05,20550
0.043,0.012,-0.032,20555
0.06,0.024,-0.037,20560
0.046,0.043,0.0,20565
0.054,0.013,0.0,20569
0.036,0.029,-0.034,20574
0.036,0.004,-0.009,20579
