x,y,z,duration
-0.243,-0.618,0.158,205305
-0.176,-0.496,0.129,205310
-0.115,-0.394,0.189,205315
-0.052,-0.308,0.166,205320
0.034,-0.182,0.197,205325
0.07,-0.069,0.151,205330
0.106,0.006,0.115,205335
0.117,0.096,0.103,205339
0.114,0.181,0.067,205344
0.124,0.296,0.013,205349
0.09,0.366,0.016,205354
0.094,0.411,-0.024,205359
0.093,0.469,-0.086,205364
0.045,0.461,-0.107,205369
0.019,0.462,-0.135,205374
0.064,0.446,-0.096,205379
0.062,0.436,-0.134,205384
0.082,0.353,-0.142,205389
0.134,0.318,-0.08,205394
0.181,0.291,-0.042,205399
0.167,0.188,0.0,205404
0.193,0.122,-0.003,205409
0.299,0.062,0.069,205414
0.29,-0.029,0.105,205419
0.279,-0.082,0.159,205424
0.285,-0.13,0.156,205429
0.235,-0.229,0.123,205434
0.19,-0.232,0.176,205439
0.171,-0.265,0.132,205443
0.145,-0.316,0.115,205448
0.109,-0.327,0.129,205453
0.072,-0.338,0.146,205458
0.03,-0.334,0.11,205463
0.036,-0.313,0.112,205468
0.011,-0.325,0.122,205473
-0.015,-0.284,0.101,205478
-0.039,-0.23,0.031,205483
-0.031,-0.185,0.058,205488
-0.054,-0.171,0.043,205493
-0.109,-0.085,0.0,205498
-0.128,-0.033,0.039,205503
-0.132,0.043,0.018,205508
-0.119,0.064,-0.03,205513
-0.15,0.105,-0.053,205518
-0.152,0.155,-0.026,205523
-0.098,0.204,-0.058,205528
-0.119,0.252,-0.1,205533
-0.068,0.262,-0.098,205538
-0.113,0.253,-0.101,205542
-0.089,0.266,-0.083,205547
-0.019,0.261,-0.087,205552
0.003,0.2,-0.078,205557
0.02,0.198,-0.002,205562
0.048,0.13,-0.014,205567
0.005,0.117,-0.004,205572
0.034,0.067,0.021,205577
-0.02,0.034,0.053,205582
-0.009,-0.02,0.061,205587
-0.013,-0.044,0.094,205592
-0.011,-0.052,0.101,205597
-0.032,-0.077,0.087,205602
-0.054,-0.117,0.121,205607
-0.075,-0.092,0.122,205612
-0.076,-0.113,0.136,205617
-0.103,-0.136,0.126,205622
-0.088,-0.114,0.109,205627
-0.105,-0.094,0.167,205632
-0.103,-0.102,0.172,205637
-0.11,-0.113,0.094,205641
-0.103,-0.063,0.081,205646
-0.114,-0.044,0.09,205651
-0.099,0.012,0.102,205656
-0.084,0.023,0.088,205661
-0.089,0.055,0.062,205666
-0.032,0.071,0.025,205671
-0.016,0.086,-0.015,205676
0.006,0.112,0.011,205681
0.031,0.092,-0.019,205686
0.071,0.104,-0.06,205691
0.09,0.102,-0.101,205696
0.132,0.101,-0.083,205701
0.149,0.06,-0.044,205706
0.208,0.054,-0.01,205711
0.17,0.036,-0.034,205716
0.144,0.002,-0.04,205721
0.177,-0.006,-0.031,205726
0.181,-0.01,-0.037,205731
0.141,-0.009,-0.033,205736
0.148,-0.029,-0.025,205741
0.159,-0.026,-0.062,205746
0.113,-0.024,-0.038,205750
0.11,-0.047,-0.051,205755
0.147,-0.034,0.022,205760
0.115,-0.039,0.041,205765
0.095,-0.039,0.037,205770
0.081,-0.057,0.029,205775
0.073,-0.055,0.004,205780
0.035,-0.037,0.038,205785
0.001,-0.016,-0.021,205790
0.014,0.019,-0.01,205795
-0.016,0.03,-0.005,205800
-0.032,0.04,-0.034,205805
-0.007,-0.002,-0.022,205810
-0.015,0.015,-0.041,205815
-0.048,0.0,-0.05,205820
-0.022,-0.012,-0.054,205825
-0.05,-0.002,-0.044,205830
-0.057,-0.01,-0.035,205835
-0.047,-0.022,-0.032,205840
-0.06,-0.011,-0.02,205844
-0.075,-0.001,-0.018,205849
-0.098,0.002,0.039,205854
-0.097,-0.002,0.031,205859
-0.096,0.006,0.028,205864
-0.073,0.014,0.055,205869
-0.079,0.021,0.084,205874
-0.071,0.032,0.08,205879
-0.055,0.037,0.067,205884
-0.054,0.012,0.117,205889
-0.04,0.054,0.114,205894
-0.066,0.044,0.085,205899
-0.107,0.022,0.111,205904
-0.074,0.016,0.087,205909
-0.054,0.001,0.078,205914
-0.044,-0.019,0.066,205919
-0.053,-0.013,0.051,205924
-0.047,-0.02,0.084,205929
-0.043,-0.04,0.033,205934
-0.055,-0.049,0.029,205939
-0.02,-0.044,0.009,205944
0.0,-0.052,-0.038,205948
0.037,-0.038,-0.026,205953
0.038,-0.047,-0.04,205958
0.021,-0.047,-0.019,205963
0.019,-0.047,-0.026,205968
0.021,-0.029,-0.014,205973
0.067,-0.017,-0.017,205978
0.034,-0.037,-0.024,205983
0.069,-0.033,-0.069,205988
0.054,0.008,-0.053,205993
0.1,-0.009,-0.031,205998
0.06,-0.017,-0.058,206003
0.097,0.018,-0.043,206008
0.079,0.008,-0.013,206013
0.023,0.003,-0.046,206018
0.055,0.02,-0.05,206023
0.002,0.039,-0.024,206028
0.024,0.027,-0.013,206033
0.017,0.024,-0.041,206038
0.007,0.047,-0.02,206043
-0.01,0.025,-0.031,206048
-0.009,0.04,-0.015,206052
0.021,0.01,0.0,206057
-0.015,-0.012,0.007,206062
-0.026,-0.01,-0.031,206067
0.01,0.007,-0.041,206072
0.035,-0.027,-0.011,206077
0.005,-0.059,0.006,206082
0.057,-0.027,0.01,206087
0.034,-0.033,-0.024,206092
0.069,-0.03,-0.005,206097
0.045,-0.022,0.003,206102
0.006,-0.059,0.003,206107
-0.015,-0.031,-0.018,206112
0.024,-0.015,0.004,206117
0.0,-0.009,0.026,206122
-0.021,0.012,0.023,206127
0.015,0.015,0.003,206132
0.0,0.031,0.029,206137
0.005,0.015,0.039,206142
0.013,0.039,0.022,206147
-0.022,0.048,0.076,206151
-0.007,0.035,0.068,206156
-0.01,0.053,0.04,206161
-0.014,0.065,0.031,206166
0.0,0.054,0.011,206171
0.004,0.027,0.005,206176
-0.013,0.024,-0.016,206181
-0.007,0.009,-0.036,206186
0.01,-0.008,-0.032,206191
-0.038,-0.021,-0.016,206196
0.021,0.006,-0.04,206201
0.015,-0.01,-0.027,206206
0.022,-0.022,-0.05,206211
0.033,-0.011,-0.019,206216
0.051,-0.015,-0.039,206221
0.059,-0.026,-0.065,206226
-0.002,-0.023,-0.02,206231
0.027,-0.038,-0.022,206236
0.016,-0.039,-0.05,206241
0.01,-0.022,-0.058,206246
0.03,-0.037,-0.052,206250
-0.015,-0.037,-0.055,206255
-0.043,-0.008,-0.015,206260
-0.043,0.035,0.011,206265
-0.073,0.023,0.031,206270
-0.027,0.034,0.002,206275
-0.033,0.06,0.002,206280
0.0,0.063,0.002,206285
-0.008,0.078,0.036,206290
0.022,0.079,-0.023,206295
0.02,0.08,-0.046,206300
0.005,0.059,-0.003,206305
0.039,0.031,0.01,206310
0.039,0.006,-0.003,206315
0.005,-0.006,-0.016,206320
0.06,-0.031,-0.032,206325
0.063,-0.02,-0.058,206330
0.022,-0.035,-0.005,206335
0.037,-0.049,-0.013,206340
0.0,-0.061,-0.008,206345
0.02,-0.05,-0.024,206350
0.014,-0.106,-0.026,206354
0.013,-0.078,-0.019,206359
0.037,-0.057,-0.004,206364
0.003,-0.06,-0.051,206369
0.02,-0.037,-0.042,206374
0.018,-0.003,-0.02,206379
0.012,0.022,-0.031,206384
0.028,0.029,-0.058,206389
0.025,0.03,-0.035,206394
0.01,0.04,-0.018,206399
0.0,0.023,0.004,206404
0.034,0.029,0.008,206409
0.001,0.069,0.016,206414
0.009,0.024,-0.007,206419
0.017,0.017,0.01,206424
0.019,0.037,0.031,206429
0.039,0.042,0.049,206434
0.057,-0.009,-0.015,206439
0.034,0.034,0.007,206444
0.065,-0.016,0.024,206449
0.045,-0.014,-0.012,206453
0.019,-0.013,0.022,206458
0.021,-0.029,0.007,206463
0.067,-0.034,-0.005,206468
0.064,-0.022,-0.001,206473
0.032,-0.037,0.011,206478
0.016,-0.042,0.019,206483
-0.011,-0.033,0.043,206488
0.002,-0.03,0.013,206493
-0.01,-0.023,0.02,206498
-0.017,-0.02,-0.007,206503
-0.003,0.011,0.01,206508
-0.054,0.001,-0.037,206513
-0.027,-0.002,-0.003,206518
-0.024,0.014,0.026,206523
-0.043,0.03,0.006,206528
-0.039,0.023,0.001,206533
0.02,0.038,0.001,206538
-0.016,0.042,0.022,206543
-0.027,0.017,0.02,206548
-0.024,0.023,0.022,206553
-0.03,0.008,0.042,206557
-0.014,0.0,0.046,206562
-0.009,-0.013,0.011,206567
0.004,0.017,-0.002,206572
0.017,-0.018,0.023,206577
-0.01,-0.033,0.034,206582
-0.017,-0.039,0.004,206587
-0.041,-0.048,-0.025,206592
0.001,-0.026,0.032,206597
-0.012,-0.023,0.021,206602
0.01,-0.008,0.031,206607
0.044,-0.011,0.02,206612
0.005,-0.036,0.035,206617
-0.025,0.01,0.07,206622
-0.014,0.026,0.05,206627
-0.021,0.019,0.032,206632
-0.015,-0.016,0.012,206637
0.008,0.045,0.01,206642
0.024,0.04,0.001,206647
0.043,0.006,-0.016,206652
-0.008,0.018,-0.036,206656
-0.016,0.012,-0.019,206661
0.002,0.002,-0.026,206666
0.019,0.011,-0.023,206671
0.022,0.014,-0.012,206676
0.032,0.008,-0.002,206681
0.0,-0.013,-0.011,206686
-0.026,0.004,-0.009,206691
-0.002,0.017,-0.008,206696
0.028,-0.027,-0.008,206701
0.012,-0.003,0.027,206706
0.015,0.005,0.015,206711
0.005,-0.007,-0.02,206716
0.026,-0.002,0.003,206721
0.019,0.006,-0.009,206726
0.0,0.022,-0.004,206731
-0.008,0.02,-0.008,206736
-0.033,-0.003,0.026,206741
-0.047,0.023,0.019,206746
-0.016,-0.005,0.004,206751
0.015,-0.008,0.021,206755
-0.033,0.004,0.028,206760
-0.026,0.021,0.003,206765
-0.023,0.002,-0.022,206770
-0.047,-0.01,-0.024,206775
0.022,-0.009,-0.026,206780
0.024,-0.026,-0.015,206785
-0.016,-0.027,0.0,206790
-0.023,-0.024,0.02,206795
-0.017,-0.005,0.018,206800
0.006,-0.013,0.025,206805
-0.041,0.0,-0.033,206810
-0.016,0.018,-0.008,206815
-0.018,0.024,0.035,206820
-0.029,-0.012,0.006,206825
-0.022,0.006,-0.033,206830
-0.024,0.005,0.013,206835
-0.017,-0.025,-0.022,206840
0.035,-0.009,0.001,206845
0.036,0.017,0.014,206850
-0.006,0.024,-0.004,206855
0.033,0.021,-0.012,206859
-0.013,0.023,-0.007,206864
-0.02,0.008,0.036,206869
0.016,0.029,-0.005,206874
-0.002,0.004,-0.013,206879
-0.036,-0.017,0.047,206884
-0.041,-0.006,0.017,206889
-0.085,-0.001,0.015,206894
-0.05,-0.023,0.013,206899
-0.032,-0.016,0.029,206904
-0.085,0.006,0.009,206909
-0.055,-0.007,0.021,206914
-0.054,0.01,0.032,206919
-0.04,0.018,0.016,206924
0.002,0.016,0.031,206929
-0.001,0.014,0.028,206934
0.019,0.022,0.012,206939
-0.016,0.002,0.033,206944
-0.01,-0.01,0.0,206949
0.011,0.007,-0.03,206954
-0.023,0.002,-0.018,206959
0.013,-0.006,0.013,206963
0.037,0.033,-0.013,206968
0.042,0.0,-0.034,206973
0.025,-0.013,-0.026,206978
0.04,-0.007,0.019,206983
0.048,-0.015,-0.017,206988
0.048,0.003,0.006,206993
0.043,-0.001,-0.028,206998
0.026,-0.027,-0.03,207003
0.045,-0.002,-0.027,207008
0.023,-0.015,0.005,207013
-0.013,-0.026,0.03,207018
-0.029,-0.019,0.032,207023
-0.022,-0.022,0.015,207028
0.006,0.01,0.035,207033
-0.003,-0.016,0.015,207038
-0.002,-0.01,-0.007,207043
-0.002,-0.009,0.01,207048
-0.049,0.008,0.03,207053
-0.053,0.012,0.023,207057
-0.052,-0.002,0.016,207062
-0.042,0.002,0.058,207067
-0.008,0.019,0.03,207072
-0.007,0.004,0.023,207077
-0.024,0.0,0.016,207082
-0.017,0.004,0.036,207087
0.005,0.025,0.037,207092
0.001,0.031,0.02,207097
0.022,0.01,0.014,207102
0.011,-0.003,0.03,207107
0.014,-0.024,0.035,207112
-0.012,0.0,0.019,207117
-0.019,-0.026,0.017,207122
0.02,-0.045,0.037,207127
-0.037,-0.062,-0.005,207132
-0.024,-0.047,-0.017,207137
-0.005,-0.059,-0.003,207142
-0.047,-0.036,0.001,207147
0.017,-0.011,-0.015,207152
0.011,-0.027,-0.022,207157
0.01,-0.033,-0.02,207161
-0.025,-0.03,0.024,207166
-0.005,-0.027,-0.003,207171
0.016,-0.024,-0.016,207176
0.032,0.012,-0.01,207181
-0.031,0.037,0.029,207186
-0.023,0.029,0.026,207191
0.017,0.03,0.041,207196
0.037,0.04,-0.001,207201
0.02,0.023,0.002,207206
0.005,0.029,0.002,207211
0.022,0.018,0.04,207216
-0.014,0.012,-0.006,207221
0.004,0.006,-0.027,207226
0.029,0.023,-0.015,207231
0.005,-0.013,0.033,207236
0.0,-0.033,0.021,207241
-0.012,-0.008,0.006,207246
-0.037,-0.012,0.018,207251
-0.037,-0.015,0.02,207256
