x_real,y_real,z_real,x_meas,y_meas,z_meas,x_error,y_error,z_error,duration
658.5,0.0,120.0,746.5859645199876,-29.947551059855332,265.8536182787369,88.08596451998756,29.947551059855332,145.85361827873692,3.18
658.5,45.7,120.0,747.5161338576697,-29.79740358464196,266.81541553536255,89.01613385766973,75.49740358464196,146.81541553536255,3.69
658.5,365.6,120.0,851.2611577116969,207.7953730984944,198.47905394758587,192.7611577116969,157.80462690150563,78.47905394758587,6.78
658.5,411.3,120.0,795.8388427436106,196.98075769683174,198.24317318392136,137.3388427436106,214.31924230316827,78.24317318392136,7.29
658.5,457.0,120.0,789.7896850092247,215.40454090051418,199.83508493360236,131.28968500922474,241.59545909948582,79.83508493360236,7.8
658.5,594.1,120.0,810.9025484495688,394.6025839216533,205.93877535905102,152.40254844956883,199.4974160783467,85.93877535905102,9.34
658.5,639.8,120.0,825.507669895507,412.4257620223337,207.1248337309948,167.00766989550698,227.37423797766627,87.1248337309948,9.84
658.5,685.5,120.0,822.2531507486522,418.8754297514044,207.77452366342834,163.75315074865216,266.6245702485956,87.77452366342834,10.34
