x,y,z,duration
0.265,-0.049,-0.077,129276
0.212,-0.052,-0.026,129281
0.174,0.008,-0.028,129286
0.156,0.037,-0.034,129291
0.11,0.059,-0.013,129296
0.039,0.105,-0.037,129301
-0.02,0.129,0.0,129306
-0.065,0.138,0.026,129311
-0.097,0.171,0.01,129316
-0.109,0.167,-0.012,129321
-0.137,0.176,0.019,129326
-0.067,0.171,0.03,129331
-0.117,0.12,0.048,129336
-0.101,0.065,0.078,129341
-0.129,0.032,0.074,129345
-0.116,-0.013,0.088,129350
-0.066,-0.042,0.097,129355
0.0,-0.085,0.053,129360
0.03,-0.089,0.103,129365
0.07,-0.106,0.089,129370
0.098,-0.091,0.054,129375
0.148,-0.112,0.048,129380
0.151,-0.131,0.056,129385
0.144,-0.105,0.059,129390
0.177,-0.112,0.015,129395
0.172,-0.118,0.013,129400
0.168,-0.08,-0.022,129405
0.134,-0.072,-0.05,129410
0.133,-0.06,-0.058,129415
0.09,0.001,-0.043,129420
0.081,0.031,-0.026,129425
0.051,0.019,-0.049,129430
0.037,0.077,-0.036,129435
0.025,0.07,-0.015,129440
0.018,0.063,-0.017,129445
0.012,0.091,0.001,129449
0.019,0.099,0.026,129454
-0.021,0.085,-0.006,129459
-0.023,0.059,-0.018,129464
0.026,0.049,-0.003,129469
0.002,0.048,0.001,129474
0.049,0.013,0.005,129479
0.027,0.029,-0.012,129484
0.033,-0.003,-0.041,129489
0.051,0.0,-0.054,129494
0.037,-0.02,-0.04,129499
0.051,0.028,-0.045,129504
0.037,-0.004,-0.079,129509
0.05,-0.034,-0.084,129514
0.041,-0.043,-0.093,129519
0.033,-0.052,-0.083,129524
0.034,-0.042,-0.101,129529
-0.008,-0.038,-0.125,129534
-0.015,-0.008,-0.121,129539
0.02,0.005,-0.139,129544
0.022,-0.016,-0.121,129548
-0.014,-0.002,-0.122,129553
0.012,0.019,-0.127,129558
-0.031,0.039,-0.131,129563
0.04,0.065,-0.084,129568
0.066,0.063,-0.075,129573
0.038,0.112,-0.098,129578
0.086,0.131,-0.101,129583
0.073,0.148,-0.069,129588
0.027,0.133,-0.058,129593
0.028,0.103,-0.052,129598
0.021,0.071,-0.055,129603
-0.002,0.034,-0.024,129608
0.015,0.009,0.0,129613
-0.02,-0.03,0.008,129618
-0.035,-0.053,-0.018,129623
-0.014,-0.06,0.004,129628
0.016,-0.063,0.034,129633
-0.01,-0.083,0.035,129638
-0.005,-0.07,0.053,129643
0.025,-0.071,0.03,129647
0.014,-0.06,0.032,129652
0.047,-0.041,0.028,129657
0.025,-0.037,0.051,129662
0.057,-0.042,0.05,129667
0.055,-0.038,0.08,129672
0.002,-0.021,0.111,129677
0.011,-0.023,0.087,129682
-0.002,0.004,0.121,129687
-0.015,0.03,0.1,129692
-0.005,0.022,0.125,129697
-0.004,0.037,0.112,129702
-0.056,0.042,0.114,129707
-0.089,0.025,0.089,129712
-0.08,0.009,0.08,129717
-0.098,-0.021,0.046,129722
-0.131,-0.049,0.046,129727
-0.161,-0.044,0.041,129732
-0.145,-0.048,0.037,129737
-0.109,-0.06,-0.004,129742
-0.124,-0.046,0.0,129747
-0.068,-0.045,-0.051,129751
-0.027,-0.058,0.0,129756
-0.024,-0.056,0.026,129761
-0.009,-0.059,0.019,129766
0.008,-0.04,0.017,129771
-0.022,-0.006,0.011,129776
0.036,0.032,0.049,129781
0.019,0.051,0.035,129786
