x,y,z,duration
-0.25,-0.16,-0.137,78025
-0.23,-0.195,-0.123,78030
-0.151,-0.223,-0.154,78035
-0.062,-0.214,-0.126,78040
-0.099,-0.201,-0.109,78045
-0.05,-0.172,-0.085,78050
-0.054,-0.181,-0.038,78055
-0.083,-0.141,0.017,78060
-0.087,-0.084,0.067,78065
-0.126,-0.08,0.112,78070
-0.174,-0.029,0.161,78075
-0.143,0.012,0.197,78080
-0.164,0.015,0.22,78085
-0.134,0.048,0.219,78090
-0.112,0.039,0.236,78095
-0.088,0.057,0.23,78100
-0.019,0.064,0.228,78105
-0.008,0.066,0.261,78110
0.026,0.115,0.261,78115
0.023,0.151,0.252,78120
0.012,0.132,0.287,78124
-0.04,0.174,0.25,78129
-0.079,0.213,0.199,78134
-0.157,0.235,0.209,78139
-0.167,0.28,0.167,78144
-0.219,0.321,0.107,78149
-0.245,0.332,0.053,78154
-0.181,0.294,0.035,78159
-0.185,0.278,-0.015,78164
-0.179,0.233,-0.031,78169
-0.221,0.153,-0.041,78174
-0.152,0.125,-0.075,78179
-0.124,0.065,-0.068,78184
-0.098,-0.018,-0.052,78189
-0.088,-0.102,-0.051,78194
-0.028,-0.157,-0.038,78199
-0.051,-0.257,-0.021,78204
-0.041,-0.309,0.045,78209
-0.033,-0.343,0.075,78214
0.008,-0.382,0.119,78219
0.0,-0.356,0.116,78224
-0.039,-0.364,0.117,78228
-0.018,-0.323,0.14,78233
0.017,-0.325,0.143,78238
0.007,-0.301,0.154,78243
0.024,-0.297,0.135,78248
0.069,-0.198,0.117,78253
0.062,-0.114,0.036,78258
0.047,-0.059,0.058,78263
0.068,-0.023,0.001,78268
0.061,0.069,-0.072,78273
0.055,0.122,-0.06,78278
0.041,0.209,-0.067,78283
0.071,0.248,-0.108,78288
0.038,0.31,-0.123,78293
0.017,0.335,-0.115,78298
0.045,0.327,-0.142,78303
0.049,0.324,-0.154,78308
0.04,0.288,-0.151,78313
0.006,0.246,-0.14,78318
-0.015,0.213,-0.135,78323
-0.031,0.14,-0.156,78327
-0.071,0.061,-0.149,78332
-0.034,0.003,-0.108,78337
-0.03,-0.031,-0.071,78342
-0.053,-0.075,-0.047,78347
-0.061,-0.158,-0.029,78352
-0.085,-0.155,0.012,78357
-0.059,-0.148,0.071,78362
-0.053,-0.185,0.111,78367
-0.056,-0.141,0.108,78372
-0.051,-0.101,0.123,78377
-0.08,-0.134,0.128,78382
-0.033,-0.112,0.15,78387
-0.03,-0.044,0.156,78392
-0.027,-0.057,0.136,78397
0.009,-0.038,0.097,78402
-0.003,0.0,0.078,78407
-0.068,0.025,0.075,78412
-0.039,0.057,0.02,78417
-0.061,0.064,-0.033,78422
-0.029,0.062,-0.064,78427
0.016,0.09,-0.062,78431
0.006,0.09,-0.064,78436
0.022,0.076,-0.101,78441
0.02,0.06,-0.099,78446
0.022,0.011,-0.094,78451
-0.001,0.005,-0.08,78456
0.011,-0.003,-0.093,78461
-0.019,-0.028,-0.067,78466
0.029,-0.012,-0.008,78471
0.044,-0.024,-0.042,78476
0.031,-0.017,-0.02,78481
0.04,-0.028,-0.036,78486
0.015,0.016,-0.028,78491
0.0,0.006,-0.008,78496
-0.016,-0.015,-0.015,78501
-0.014,-0.009,-0.01,78506
-0.013,0.012,0.012,78511
0.035,-0.001,0.019,78516
-0.011,-0.005,0.026,78521
-0.023,-0.004,0.041,78526
-0.016,0.021,0.08,78530
-0.027,0.014,0.024,78535
0.031,-0.003,0.03,78540
0.002,-0.033,0.062,78545
-0.028,-0.03,0.043,78550
-0.051,-0.022,0.012,78555
-0.007,-0.007,-0.018,78560
0.006,-0.058,-0.003,78565
-0.015,-0.069,-0.029,78570
-0.053,-0.054,-0.043,78575
-0.034,-0.023,-0.056,78580
-0.027,-0.016,-0.055,78585
-0.024,-0.006,-0.028,78590
