x,y,z,duration
0.176,0.147,0.041,3544
0.232,0.167,0.036,3549
0.239,0.189,0.037,3554
0.241,0.17,0.029,3559
0.212,0.166,0.022,3564
0.148,0.197,0.063,3569
0.124,0.151,0.108,3574
0.06,0.11,0.145,3579
0.033,0.095,0.165,3584
0.003,0.055,0.187,3588
-0.035,0.054,0.224,3593
-0.126,0.023,0.176,3598
-0.139,-0.013,0.201,3603
-0.177,-0.025,0.237,3608
-0.237,-0.04,0.287,3613
-0.286,-0.053,0.245,3618
-0.279,-0.03,0.276,3623
-0.286,-0.019,0.3,3628
-0.287,-0.051,0.301,3633
-0.241,-0.093,0.27,3638
-0.17,-0.105,0.239,3643
-0.092,-0.095,0.163,3648
-0.061,-0.077,0.039,3653
-0.077,-0.078,-0.046,3658
-0.043,-0.074,-0.071,3663
0.012,-0.071,-0.176,3668
0.049,-0.085,-0.193,3673
0.092,-0.055,-0.316,3678
0.212,-0.05,-0.457,3682
0.277,-0.062,-0.54,3687
0.253,-0.077,-0.577,3692
0.215,-0.087,-0.583,3697
0.133,-0.091,-0.473,3702
0.072,-0.09,-0.383,3707
-0.055,-0.155,-0.176,3712
-0.174,-0.247,0.06,3717
-0.32,-0.183,0.3,3722
-0.555,-0.126,0.713,3727
-0.702,-0.075,1.181,3732
-0.848,-0.037,1.511,3737
-0.991,-0.038,1.838,3742
-1.09,-0.085,2.085,3747
-1.11,-0.133,2.183,3752
-1.142,-0.227,2.206,3757
-1.062,-0.317,2.045,3762
-0.865,-0.431,1.78,3767
-0.632,-0.474,1.499,3772
-0.422,-0.487,1.116,3777
-0.246,-0.434,0.599,3781
-0.023,-0.309,0.16,3786
0.107,-0.179,-0.157,3791
0.213,-0.044,-0.378,3796
0.286,0.106,-0.512,3801
0.327,0.285,-0.771,3806
0.384,0.321,-0.707,3811
0.501,0.336,-0.731,3816
0.498,0.389,-1.05,3821
0.573,0.414,-1.053,3826
0.598,0.425,-0.948,3831
0.59,0.399,-0.71,3836
0.552,0.368,-0.566,3841
0.527,0.301,-0.604,3846
0.483,0.314,-0.647,3851
0.348,0.36,-0.617,3856
0.383,0.406,-0.478,3861
0.422,0.395,-0.559,3866
0.418,0.39,-0.482,3871
0.458,0.304,-0.377,3876
0.425,0.226,-0.508,3881
0.426,0.152,-0.56,3885
0.457,0.054,-0.59,3890
0.475,-0.01,-0.544,3895
0.493,-0.083,-0.511,3900
0.529,-0.182,-0.439,3905
0.494,-0.271,-0.291,3910
0.453,-0.352,-0.193,3915
0.382,-0.416,-0.044,3920
0.296,-0.534,0.127,3925
0.185,-0.597,0.295,3930
0.037,-0.679,0.442,3935
-0.117,-0.693,0.527,3940
-0.204,-0.744,0.703,3945
-0.266,-0.778,0.728,3950
-0.269,-0.756,0.65,3955
-0.277,-0.753,0.568,3960
-0.189,-0.73,0.438,3965
-0.109,-0.67,0.269,3970
-0.055,-0.611,0.048,3975
0.001,-0.559,-0.132,3980
0.057,-0.511,-0.309,3984
0.176,-0.413,-0.42,3989
0.301,-0.285,-0.512,3994
0.374,-0.162,-0.671,3999
0.362,-0.068,-0.716,4004
0.369,0.02,-0.602,4009
0.375,0.082,-0.528,4014
0.295,0.126,-0.42,4019
0.196,0.113,-0.3,4024
0.108,0.119,-0.231,4029
0.011,0.094,-0.122,4034
-0.063,0.067,-0.01,4039
-0.199,0.056,0.05,4044
-0.252,0.059,0.161,4049
-0.3,0.045,0.175,4054
-0.417,0.036,0.209,4059
-0.457,0.015,0.18,4064
-0.489,0.031,0.11,4069
-0.522,0.071,0.03,4074
-0.538,0.107,0.105,4079
-0.502,0.143,0.0,4083
-0.438,0.194,-0.116,4088
-0.36,0.222,-0.208,4093
-0.294,0.298,-0.325,4098
-0.252,0.316,-0.361,4103
-0.205,0.332,-0.342,4108
-0.141,0.32,-0.347,4113
-0.118,0.297,-0.385,4118
-0.02,0.254,-0.368,4123
0.007,0.22,-0.245,4128
0.015,0.142,-0.199,4133
0.017,0.097,-0.171,4138
0.033,0.07,-0.132,4143
0.068,0.059,-0.196,4148
0.079,0.036,-0.31,4153
0.135,0.006,-0.331,4158
0.109,0.04,-0.474,4163
0.046,0.071,-0.517,4168
0.063,0.098,-0.586,4173
0.078,0.123,-0.666,4178
0.139,0.093,-0.728,4182
0.168,0.092,-0.733,4187
0.177,0.117,-0.694,4192
0.168,0.123,-0.672,4197
0.182,0.089,-0.579,4202
0.206,0.084,-0.413,4207
0.207,0.024,-0.32,4212
0.204,0.035,-0.111,4217
0.153,0.048,-0.001,4222
0.108,0.009,0.093,4227
0.075,0.004,0.221,4232
0.007,-0.004,0.32,4237
-0.044,-0.012,0.348,4242
-0.04,-0.011,0.313,4247
-0.066,-0.023,0.338,4252
-0.094,-0.016,0.313,4257
-0.132,-0.002,0.32,4262
-0.17,-0.027,0.249,4267
-0.239,-0.033,0.242,4272
-0.245,-0.004,0.222,4277
-0.229,-0.029,0.247,4281
-0.215,-0.018,0.196,4286
-0.172,-0.016,0.151,4291
-0.12,-0.006,0.067,4296
-0.052,-0.009,-0.008,4301
-0.043,0.012,-0.02,4306
0.038,0.032,-0.083,4311
0.073,0.029,-0.122,4316
0.118,0.048,-0.131,4321
0.11,0.069,-0.096,4326
0.121,0.045,-0.082,4331
0.13,0.049,-0.126,4336
0.138,0.009,-0.096,4341
0.008,0.008,-0.069,4346
-0.056,0.02,-0.062,4351
-0.115,0.005,-0.017,4356
-0.138,-0.02,-0.058,4361
-0.232,-0.031,-0.052,4366
-0.291,-0.084,-0.138,4371
-0.326,-0.05,-0.193,4376
-0.384,-0.053,-0.195,4380
-0.406,-0.022,-0.188,4385
-0.326,0.009,-0.187,4390
-0.294,0.06,-0.159,4395
-0.23,0.089,-0.161,4400
-0.129,0.08,-0.196,4405
-0.116,0.085,-0.146,4410
-0.049,0.098,-0.071,4415
-0.014,0.105,-0.03,4420
-0.012,0.112,-0.018,4425
0.001,0.113,-0.003,4430
-0.015,0.149,0.0,4435
-0.048,0.152,-0.007,4440
-0.091,0.18,-0.041,4445
-0.09,0.183,-0.028,4450
-0.09,0.173,-0.008,4455
-0.081,0.186,-0.033,4460
-0.081,0.236,-0.077,4465
-0.133,0.221,-0.078,4470
-0.154,0.216,-0.023,4475
-0.152,0.221,-0.055,4479
-0.068,0.254,0.006,4484
-0.013,0.229,0.07,4489
0.026,0.21,0.11,4494
0.075,0.207,0.108,4499
0.141,0.164,0.144,4504
0.152,0.178,0.117,4509
0.15,0.22,0.118,4514
0.131,0.259,0.162,4519
0.212,0.181,0.232,4524
0.148,0.215,0.114,4529
0.004,0.223,0.059,4534
-0.043,0.184,0.097,4539
-0.065,0.195,0.1,4544
-0.14,0.215,0.098,4549
-0.152,0.249,0.032,4554
-0.115,0.276,0.003,4559
-0.026,0.291,0.042,4564
0.036,0.266,0.072,4569
0.084,0.266,0.039,4574
0.114,0.243,-0.011,4578
0.142,0.215,-0.053,4583
0.192,0.241,-0.005,4588
0.182,0.255,0.012,4593
0.176,0.251,0.084,4598
0.141,0.265,0.067,4603
0.14,0.212,0.181,4608
0.096,0.152,0.27,4613
0.039,0.124,0.308,4618
-0.05,0.081,0.501,4623
-0.157,0.112,0.701,4628
-0.215,0.062,0.833,4633
-0.232,0.008,0.94,4638
-0.204,-0.108,1.04,4643
-0.197,-0.153,1.129,4648
-0.199,-0.241,1.288,4653
-0.114,-0.325,1.306,4658
-0.025,-0.486,1.291,4663
0.149,-0.644,1.244,4668
0.436,-0.782,1.021,4673
0.754,-0.963,0.587,4677
0.959,-1.039,0.088,4682
1.057,-0.969,-0.157,4687
0.977,-0.687,-0.339,4692
0.814,-0.342,-0.309,4697
0.634,0.01,-0.175,4702
0.471,0.388,0.01,4707
0.347,0.543,0.129,4712
0.234,0.584,0.133,4717
0.133,0.516,0.219,4722
-0.064,0.473,0.559,4727
-0.071,0.331,0.779,4732
0.026,0.104,1.055,4737
0.019,-0.134,1.302,4742
-0.211,-0.314,1.25,4747
-0.405,-0.459,1.198,4752
-0.274,-0.651,1.25,4757
-0.147,-0.706,1.0,4762
-0.21,-0.726,1.31,4767
-0.336,-0.696,1.416,4772
-0.367,-0.644,0.916,4776
-0.282,-0.592,0.415,4781
-0.22,-0.456,-0.073,4786
-0.163,-0.294,-0.355,4791
-0.078,-0.118,-0.462,4796
0.015,0.066,-0.652,4801
0.117,0.193,-0.876,4806
0.092,0.298,-0.922,4811
0.096,0.35,-0.898,4816
0.03,0.406,-0.878,4821
-0.101,0.481,-0.673,4826
-0.19,0.463,-0.481,4831
-0.266,0.439,-0.278,4836
-0.269,0.347,-0.276,4841
-0.273,0.256,-0.283,4846
-0.241,0.145,-0.259,4851
-0.178,0.126,-0.31,4856
-0.052,0.1,-0.331,4861
0.034,0.155,-0.483,4866
0.151,0.182,-0.607,4871
0.213,0.19,-0.607,4875
0.261,0.171,-0.744,4880
0.278,0.24,-0.756,4885
0.319,0.199,-0.784,4890
0.27,0.213,-0.787,4895
0.234,0.239,-0.773,4900
0.129,0.198,-0.678,4905
0.051,0.178,-0.486,4910
-0.018,0.104,-0.39,4915
-0.067,0.012,-0.338,4920
-0.13,-0.023,-0.213,4925
-0.194,-0.046,-0.179,4930
-0.244,-0.05,-0.135,4935
-0.236,-0.041,-0.1,4940
-0.217,-0.05,-0.073,4945
-0.247,-0.062,-0.035,4950
-0.222,-0.034,-0.088,4955
-0.265,-0.005,-0.075,4960
-0.268,-0.013,-0.119,4965
-0.293,-0.016,-0.137,4970
-0.333,-0.027,-0.171,4974
-0.368,-0.02,-0.158,4979
-0.353,-0.057,-0.185,4984
-0.391,-0.094,-0.231,4989
-0.416,-0.128,-0.225,4994
-0.414,-0.132,-0.147,4999
-0.346,-0.149,-0.149,5004
-0.286,-0.164,-0.182,5009
-0.184,-0.148,-0.163,5014
-0.118,-0.167,-0.225,5019
-0.067,-0.194,-0.288,5024
-0.009,-0.226,-0.229,5029
0.004,-0.208,-0.241,5034
0.051,-0.213,-0.26,5039
0.029,-0.196,-0.182,5044
0.0,-0.249,-0.06,5049
-0.034,-0.233,-0.063,5054
-0.112,-0.24,-0.048,5059
-0.122,-0.28,-0.069,5064
-0.145,-0.261,-0.04,5069
-0.186,-0.278,0.157,5073
-0.099,-0.237,0.055,5078
-0.084,-0.239,0.036,5083
-0.041,-0.284,-0.035,5088
-0.007,-0.23,-0.083,5093
-0.015,-0.224,0.139,5098
0.02,-0.24,0.078,5103
0.057,-0.251,0.001,5108
0.107,-0.286,-0.028,5113
0.139,-0.231,-0.137,5118
0.156,-0.204,-0.171,5123
0.162,-0.115,-0.171,5128
0.154,-0.086,-0.231,5133
0.173,-0.047,-0.329,5138
0.186,0.013,-0.374,5143
0.184,0.055,-0.401,5148
0.213,0.079,-0.404,5153
0.166,0.127,-0.368,5158
0.128,0.14,-0.374,5163
0.094,0.109,-0.319,5168
0.136,0.059,-0.326,5173
0.092,0.032,-0.293,5177
0.078,0.011,-0.234,5182
0.053,-0.028,-0.09,5187
-0.011,-0.085,-0.007,5192
-0.049,-0.107,0.01,5197
-0.117,-0.122,0.095,5202
-0.127,-0.131,0.154,5207
-0.157,-0.144,0.165,5212
-0.155,-0.151,0.17,5217
-0.195,-0.11,0.183,5222
-0.171,-0.112,0.156,5227
-0.072,-0.083,0.024,5232
-0.086,-0.036,0.013,5237
-0.164,-0.007,0.02,5242
-0.139,0.019,-0.08,5247
-0.082,0.038,-0.111,5252
-0.043,0.043,-0.195,5257
-0.022,0.069,-0.309,5262
0.031,0.071,-0.312,5267
0.002,0.12,-0.225,5272
-0.01,0.138,-0.172,5276
-0.091,0.145,-0.138,5281
-0.103,0.122,-0.076,5286
-0.076,0.093,0.021,5291
-0.072,0.096,0.053,5296
-0.125,0.121,0.095,5301
-0.152,0.174,0.06,5306
-0.055,0.148,0.192,5311
0.071,0.137,0.237,5316
0.102,0.158,0.101,5321
0.053,0.181,-0.003,5326
0.104,0.21,0.096,5331
0.085,0.193,0.103,5336
-0.052,0.226,-0.001,5341
-0.034,0.212,0.059,5346
0.016,0.177,0.044,5351
-0.045,0.224,0.001,5356
-0.114,0.198,0.035,5361
-0.107,0.199,0.07,5365
-0.066,0.214,-0.018,5370
-0.059,0.218,-0.063,5375
-0.044,0.196,-0.048,5380
-0.006,0.185,-0.099,5385
0.003,0.24,-0.21,5390
-0.018,0.298,-0.288,5395
-0.055,0.341,-0.345,5400
-0.006,0.324,-0.393,5405
0.058,0.27,-0.422,5410
0.065,0.235,-0.479,5415
0.024,0.237,-0.474,5420
0.06,0.205,-0.371,5425
0.084,0.197,-0.2,5430
0.175,0.216,-0.042,5435
0.235,0.203,0.043,5440
0.28,0.196,0.129,5445
0.364,0.137,0.22,5450
0.358,0.076,0.271,5455
0.275,0.034,0.489,5460
0.208,0.018,0.673,5465
0.106,-0.009,0.722,5469
-0.068,-0.116,0.775,5474
-0.186,-0.203,0.736,5479
-0.318,-0.235,0.697,5484
-0.441,-0.22,0.657,5489
-0.501,-0.211,0.557,5494
-0.558,-0.177,0.445,5499
-0.502,-0.146,0.379,5504
-0.409,-0.118,0.16,5509
-0.213,-0.059,-0.101,5514
0.079,0.019,-0.164,5519
0.399,0.116,-0.208,5524
0.626,0.148,-0.195,5529
0.753,0.176,-0.21,5534
0.811,0.171,-0.202,5539
0.76,0.193,-0.053,5544
0.77,0.165,0.103,5549
0.715,0.114,0.217,5554
0.566,0.021,0.307,5559
0.462,-0.101,0.303,5564
0.364,-0.25,0.302,5568
0.28,-0.385,0.233,5573
0.269,-0.532,0.089,5578
0.311,-0.806,-0.095,5583
0.336,-1.07,-0.28,5588
0.311,-1.161,-0.497,5593
0.133,-1.097,-0.236,5598
-0.155,-0.935,0.041,5603
-0.488,-0.721,0.317,5608
-0.78,-0.558,0.75,5613
-1.008,-0.468,0.934,5618
-1.144,-0.344,1.008,5623
-1.159,-0.21,1.244,5628
-1.146,-0.099,1.438,5633
-0.984,-0.02,1.462,5638
-0.748,-0.052,1.299,5643
-0.496,-0.107,1.147,5648
-0.18,-0.058,0.933,5653
0.066,-0.06,0.719,5658
0.245,-0.037,0.522,5663
0.423,0.017,0.367,5667
0.479,0.029,0.347,5672
0.47,0.004,0.334,5677
0.371,-0.008,0.335,5682
0.166,0.039,0.418,5687
-0.125,0.035,0.458,5692
-0.281,-0.067,0.503,5697
-0.442,-0.176,0.547,5702
-0.514,-0.262,0.54,5707
-0.566,-0.326,0.434,5712
-0.54,-0.302,0.244,5717
-0.718,-0.246,0.164,5722
-0.565,-0.295,0.376,5727
-0.456,-0.295,0.278,5732
-0.411,-0.223,-0.003,5737
-0.327,-0.239,-0.15,5742
-0.272,-0.215,-0.148,5747
-0.185,-0.232,-0.133,5752
-0.05,-0.295,-0.081,5757
0.148,-0.408,-0.107,5762
0.353,-0.531,-0.092,5766
0.568,-0.62,-0.065,5771
0.739,-0.64,-0.149,5776
0.881,-0.623,-0.203,5781
0.999,-0.548,-0.243,5786
1.093,-0.489,-0.309,5791
1.1,-0.444,-0.421,5796
1.051,-0.357,-0.538,5801
1.019,-0.252,-0.704,5806
0.938,-0.201,-0.806,5811
0.801,-0.168,-0.906,5816
0.726,-0.151,-0.923,5821
0.631,-0.106,-0.9,5826
0.486,-0.142,-0.737,5831
0.347,-0.154,-0.529,5836
0.243,-0.173,-0.377,5841
0.133,-0.229,-0.249,5846
0.02,-0.279,-0.133,5851
-0.032,-0.346,-0.073,5856
-0.107,-0.415,-0.052,5861
-0.118,-0.459,0.047,5865
-0.157,-0.444,0.107,5870
-0.211,-0.404,0.079,5875
-0.224,-0.35,-0.083,5880
-0.27,-0.307,-0.131,5885
-0.368,-0.246,-0.178,5890
-0.4,-0.131,-0.255,5895
-0.533,0.002,-0.247,5900
-0.57,0.11,-0.287,5905
-0.543,0.211,-0.323,5910
-0.571,0.31,-0.282,5915
-0.587,0.314,-0.219,5920
-0.554,0.364,-0.163,5925
-0.511,0.388,-0.138,5930
-0.469,0.345,-0.197,5935
-0.396,0.267,-0.156,5940
-0.253,0.215,-0.144,5945
-0.176,0.15,-0.113,5950
-0.094,0.1,-0.088,5955
0.04,0.052,-0.062,5960
0.1,0.025,-0.06,5964
0.06,0.087,0.027,5969
-0.014,0.117,0.089,5974
0.025,0.161,0.127,5979
0.014,0.171,0.054,5984
-0.06,0.21,-0.024,5989
-0.054,0.193,-0.026,5994
0.007,0.2,-0.058,5999
0.023,0.214,-0.108,6004
0.043,0.21,-0.11,6009
0.086,0.197,-0.056,6014
0.168,0.199,-0.11,6019
0.19,0.214,-0.134,6024
0.188,0.248,-0.155,6029
0.255,0.314,-0.213,6034
0.29,0.351,-0.247,6039
0.304,0.355,-0.24,6044
0.299,0.44,-0.224,6049
0.287,0.478,-0.21,6054
0.206,0.559,-0.176,6059
0.216,0.654,-0.223,6063
0.185,0.697,-0.248,6068
0.115,0.743,-0.348,6073
0.052,0.772,-0.361,6078
-0.004,0.773,-0.333,6083
-0.116,0.79,-0.352,6088
-0.078,0.763,-0.291,6093
-0.006,0.717,-0.331,6098
-0.083,0.645,-0.444,6103
-0.117,0.615,-0.421,6108
-0.162,0.588,-0.456,6113
-0.154,0.568,-0.467,6118
-0.177,0.563,-0.485,6123
-0.259,0.48,-0.479,6128
-0.241,0.437,-0.5,6133
-0.204,0.419,-0.549,6138
-0.274,0.442,-0.55,6143
-0.268,0.527,-0.547,6148
-0.272,0.526,-0.527,6153
-0.3,0.559,-0.53,6158
-0.352,0.546,-0.524,6162
-0.304,0.505,-0.489,6167
-0.243,0.476,-0.479,6172
-0.185,0.454,-0.513,6177
-0.136,0.426,-0.483,6182
-0.114,0.37,-0.456,6187
-0.111,0.35,-0.385,6192
-0.061,0.324,-0.368,6197
0.035,0.266,-0.327,6202
0.036,0.213,-0.264,6207
0.045,0.166,-0.177,6212
0.092,0.158,-0.138,6217
0.066,0.138,-0.132,6222
0.037,0.094,-0.037,6227
0.0,0.067,0.004,6232
-0.103,0.052,0.051,6237
-0.145,-0.009,-0.043,6242
-0.242,-0.025,-0.022,6247
-0.304,-0.031,0.027,6252
-0.364,-0.058,0.097,6257
-0.388,-0.026,0.135,6261
-0.388,-0.019,0.143,6266
-0.345,-0.03,0.103,6271
-0.267,-0.062,0.157,6276
-0.111,-0.055,0.128,6281
-0.009,-0.028,0.103,6286
0.146,-0.043,0.209,6291
0.286,0.004,0.162,6296
0.439,0.008,0.111,6301
0.507,-0.018,0.251,6306
0.633,-0.025,0.29,6311
0.681,-0.022,0.171,6316
0.73,-0.016,0.132,6321
0.669,-0.027,0.192,6326
0.611,-0.067,0.108,6331
0.472,-0.125,-0.027,6336
0.348,-0.108,-0.11,6341
0.205,-0.119,-0.211,6346
0.025,-0.111,-0.229,6351
-0.102,-0.096,-0.184,6356
-0.242,-0.095,-0.187,6360
-0.339,-0.128,-0.194,6365
-0.335,-0.146,-0.179,6370
-0.388,-0.166,-0.127,6375
-0.37,-0.214,-0.088,6380
-0.312,-0.196,-0.01,6385
-0.28,-0.142,0.076,6390
-0.239,-0.167,0.068,6395
-0.164,-0.21,0.109,6400
-0.091,-0.215,0.089,6405
-0.056,-0.198,0.102,6410
-0.094,-0.174,0.074,6415
-0.058,-0.135,0.063,6420
-0.065,-0.07,0.048,6425
-0.063,-0.054,0.017,6430
-0.052,-0.066,-0.048,6435
-0.008,0.017,0.003,6440
-0.007,0.128,0.123,6445
0.066,0.167,0.262,6450
0.072,0.176,0.438,6455
0.047,0.158,0.597,6460
0.056,0.069,0.796,6464
0.136,-0.053,0.936,6469
0.256,-0.276,0.89,6474
0.485,-0.593,0.576,6479
0.742,-0.982,-0.049,6484
1.082,-1.345,-0.772,6489
1.271,-1.456,-1.238,6494
1.165,-1.19,-1.313,6499
0.661,-0.726,-0.535,6504
0.108,-0.412,0.112,6509
-0.406,-0.263,0.704,6514
-0.9,-0.189,1.125,6519
-1.189,-0.2,1.495,6524
-1.471,-0.331,2.087,6529
-2.203,-0.376,2.4,6534
-2.465,-0.597,2.69,6539
-2.464,-0.847,2.852,6544
-2.369,-1.047,2.743,6549
-2.291,-1.205,2.525,6554
-2.054,-1.244,2.29,6559
-1.719,-1.111,2.177,6563
-1.293,-0.823,1.938,6568
-0.831,-0.521,1.787,6573
-0.291,-0.24,1.561,6578
0.456,-0.087,1.254,6583
1.105,0.089,0.753,6588
1.567,0.291,0.355,6593
1.975,0.408,0.134,6598
2.282,0.497,0.0,6603
2.54,0.632,-0.085,6608
2.67,0.685,-0.305,6613
2.653,0.69,-0.335,6618
2.517,0.703,-0.185,6623
2.373,0.671,-0.054,6628
2.179,0.548,0.049,6633
2.051,0.433,0.182,6638
1.958,0.291,0.207,6643
1.84,0.201,0.212,6648
1.686,0.099,0.204,6653
1.578,-0.009,0.175,6658
1.347,-0.064,-0.001,6662
1.208,-0.14,0.054,6667
1.091,-0.186,0.023,6672
0.956,-0.163,-0.164,6677
0.774,-0.129,-0.35,6682
0.623,-0.039,-0.556,6687
0.535,0.02,-0.69,6692
0.443,0.1,-0.832,6697
0.394,0.185,-1.021,6702
0.359,0.261,-1.082,6707
0.319,0.308,-1.151,6712
0.334,0.277,-1.161,6717
0.318,0.318,-1.26,6722
0.239,0.33,-1.298,6727
0.133,0.314,-1.297,6732
0.008,0.291,-1.185,6737
-0.117,0.288,-1.105,6742
-0.226,0.276,-1.055,6747
-0.363,0.218,-1.048,6752
-0.508,0.205,-0.995,6757
-0.698,0.141,-0.926,6761
-0.749,0.114,-0.885,6766
-0.82,0.086,-0.96,6771
-0.894,0.051,-1.071,6776
-0.968,0.098,-1.106,6781
-1.0,0.105,-1.099,6786
-1.06,0.077,-1.101,6791
-1.044,0.07,-1.111,6796
-0.944,0.011,-1.009,6801
-0.893,0.005,-0.848,6806
-0.89,-0.007,-0.659,6811
-0.852,-0.024,-0.576,6816
-0.823,-0.004,-0.518,6821
-0.788,-0.06,-0.423,6826
-0.813,-0.062,-0.342,6831
-0.796,-0.06,-0.213,6836
-0.85,-0.102,-0.058,6841
-0.825,-0.109,-0.009,6846
-0.82,-0.119,0.064,6851
-0.803,-0.176,0.157,6856
-0.796,-0.21,0.201,6860
-0.755,-0.262,0.246,6865
-0.684,-0.249,0.299,6870
-0.572,-0.25,0.359,6875
-0.459,-0.225,0.418,6880
-0.297,-0.25,0.398,6885
-0.215,-0.281,0.349,6890
-0.15,-0.266,0.379,6895
-0.148,-0.278,0.376,6900
-0.129,-0.276,0.407,6905
-0.108,-0.287,0.461,6910
-0.123,-0.271,0.441,6915
-0.123,-0.266,0.401,6920
-0.158,-0.252,0.374,6925
-0.198,-0.235,0.28,6930
-0.217,-0.233,0.256,6935
-0.239,-0.214,0.149,6940
-0.288,-0.163,0.112,6945
-0.302,-0.107,0.032,6950
-0.259,-0.088,-0.005,6955
-0.212,-0.062,0.004,6959
-0.152,-0.069,-0.026,6964
-0.115,-0.062,-0.01,6969
-0.047,0.004,0.02,6974
-0.047,-0.017,0.095,6979
-0.133,-0.033,0.146,6984
-0.119,0.03,0.153,6989
-0.146,0.061,0.168,6994
-0.187,0.077,0.173,6999
-0.194,0.078,0.142,7004
-0.149,0.079,0.124,7009
-0.13,0.101,0.051,7014
-0.113,0.073,-0.005,7019
-0.123,0.088,-0.047,7024
-0.093,0.109,-0.038,7029
-0.08,0.12,-0.052,7034
-0.093,0.133,-0.016,7039
0.019,0.146,-0.092,7044
0.094,0.131,-0.195,7049
0.042,0.118,-0.184,7054
0.05,0.111,-0.144,7058
0.14,0.125,-0.108,7063
0.096,0.121,-0.14,7068
0.104,0.148,-0.187,7073
0.054,0.142,-0.064,7078
0.04,0.115,-0.011,7083
-0.015,0.077,-0.044,7088
-0.052,0.095,-0.005,7093
-0.077,0.051,-0.013,7098
-0.069,0.033,0.009,7103
-0.028,0.056,0.021,7108
0.004,0.037,0.045,7113
0.069,0.007,-0.045,7118
0.113,0.002,-0.079,7123
0.132,0.049,-0.02,7128
0.132,0.053,-0.018,7133
0.14,0.065,-0.055,7138
0.148,0.08,-0.019,7143
0.146,0.106,-0.034,7148
0.118,0.13,-0.035,7153
0.132,0.156,-0.057,7157
0.106,0.149,-0.146,7162
0.082,0.155,-0.149,7167
0.074,0.179,-0.181,7172
0.067,0.23,-0.211,7177
